Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	50.0000	90.0000	36.6414	18.0000	0.0000	15.2418	0.7739	20.6257	12.4039	0.0000	165.3581	12.4039	165.8227	54.9396	54.8044	55.4408	54.5830	54.5830	54.6547	54.6679	54.9258	57.4158
2	90.0000	130.0000	142.3907	90.0000	0.0000	58.7841	1.4072	82.1995	6.3747	0.0000	170.1733	6.3747	170.2926	57.2577	56.3834	57.2064	56.1834	56.1834	56.2722	56.2475	56.2437	58.4977
3	130.0000	170.0000	195.4048	108.0000	0.0000	89.7066	1.5112	104.1870	5.2369	0.0000	156.6442	5.2369	156.7318	52.0674	51.9008	52.7072	51.6876	51.6876	51.8578	51.7456	51.6985	54.5149
4	170.0000	210.0000	205.5170	106.0000	0.0000	93.6020	1.8939	110.0211	5.1356	0.0000	157.5888	5.1356	157.6724	52.3796	52.2701	52.9729	52.0638	52.0638	52.2288	52.1217	52.0416	54.5726
5	210.0000	250.0000	185.4019	100.0000	0.0000	88.1247	1.2532	96.0240	5.3002	0.0000	151.7800	5.3002	151.8725	50.3686	50.3708	50.9648	50.1613	50.1613	50.3406	50.2305	50.0494	52.6403
6	250.0000	290.0000	159.2475	88.0000	0.0000	72.5674	1.1386	85.5415	5.8227	0.0000	157.7478	5.8227	157.8552	52.8624	52.3193	52.8336	52.1201	52.1201	52.2949	52.1850	52.2791	54.1948
7	290.0000	310.0000	60.8765	32.0000	0.0000	27.5313	0.2009	33.1443	9.4482	0.0000	158.8134	9.4482	159.0942	52.4681	52.7624	53.1964	52.5655	52.5655	52.7277	52.6264	52.5667	54.9162
8	310.0000	350.0000	86.0840	44.0000	0.6018	39.6861	0.4198	45.3763	7.7935	0.0000	151.1586	7.7935	151.3594	50.6878	50.1589	50.6320	49.9512	49.9512	50.1291	50.0177	50.0411	51.8758
9	350.0000	390.0000	54.1995	29.0000	0.7957	24.9916	0.3522	28.0600	9.7025	0.0000	145.8264	9.7025	146.1488	49.0226	48.1848	48.6495	47.9709	47.9709	48.1466	48.0382	48.0131	51.3821
10	390.0000	430.0000	37.0567	16.0000	0.0000	16.6104	0.1492	20.2971	11.9795	0.0000	155.0450	11.9795	155.5071	51.9115	51.4731	51.8938	51.2728	51.2728	51.4427	51.3372	51.4824	53.0245
