Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
2	-3.0144	-2.8888	0.0899	1.0000	0.0000	0.0802	0.0052	0.0045	63.6784	2.5278	27.7234	63.7286	69.4516	27.7234	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-2.8888	-2.7632	0.0274	0.0000	0.0000	0.0273	0.0000	0.0000	99.9730	8.3522	27.0351	100.3213	103.5640	27.0351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-2.7632	-2.6376	0.0466	0.0000	0.0000	0.0466	0.0000	0.0000	61.7253	50.3214	32.2434	79.6383	69.6394	50.3214	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-2.6376	-2.5120	0.4099	0.0000	0.0000	0.4058	0.0000	0.0041	94.2876	62.0007	55.2447	112.8461	109.2801	62.0007	0.0170	0.0000	0.0082	0.0000	0.0000	0.0000
6	-2.5120	-2.3864	0.1265	0.0000	0.0000	0.1247	0.0000	0.0018	61.8680	38.8606	39.7753	73.0602	73.5508	39.7753	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	-2.3864	-2.2608	0.1196	1.0000	0.0000	0.1178	0.0053	-0.0035	92.2863	107.0683	61.0247	141.3520	110.6380	107.0683	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	-2.2608	-2.1352	0.0372	0.0000	0.0000	0.0372	0.0000	0.0000	104.6689	0.0746	26.5527	104.6689	107.9844	26.5525	0.0655	0.0000	0.0356	0.0000	0.0000	0.0000
9	-2.1352	-2.0096	0.0742	0.0000	0.0000	0.0625	0.0000	0.0117	53.7940	26.8514	26.8617	60.1231	60.1277	26.8617	0.0110	0.0000	0.0060	0.0000	0.0000	0.0000
10	-2.0096	-1.8840	0.0145	1.0000	0.0000	0.0136	0.0000	0.0009	66.5123	41.0615	29.7844	78.1661	72.8766	41.0615	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	-1.8840	-1.7584	0.1519	0.0000	0.0001	0.1514	0.0000	0.0005	50.8746	4.1135	28.0958	51.0406	58.1171	28.0958	0.0015	0.0000	0.0011	0.0000	0.0000	0.0000
12	-1.7584	-1.6328	0.0547	0.0000	0.0000	0.0223	0.0000	0.0324	59.3868	4.2804	16.8708	59.5409	61.7367	16.8708	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	-1.6328	-1.5072	0.0018	0.0000	0.0000	0.0000	0.0000	0.0018	99.5321	43.7746	19.1094	108.7329	101.3499	43.7746	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	-1.5072	-1.3816	0.0329	1.0000	0.0000	0.0217	0.0073	0.0039	55.0336	27.2437	25.8780	61.4078	60.8142	27.2437	0.0245	0.0000	0.0133	0.0000	0.0000	0.0000
15	-1.3816	-1.2560	0.1683	0.0000	0.0000	0.1587	0.0000	0.0096	42.7170	0.5122	12.3628	42.7201	44.4700	12.3628	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	-1.2560	-1.1304	0.0548	0.0000	0.0000	0.0409	0.0052	0.0088	58.6503	8.5656	0.0000	59.2725	58.6503	8.5656	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	-1.1304	-1.0048	0.0331	0.0000	0.0000	0.0173	0.0113	0.0045	63.8509	7.4333	9.6709	64.2821	64.5791	9.6709	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	-1.0048	-0.8792	0.0342	0.0000	0.0000	0.0338	0.0000	0.0004	98.8263	0.0000	17.0890	98.8263	100.2929	17.0890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-0.8792	-0.7536	0.0286	0.0000	0.0000	0.0286	0.0000	0.0000	72.4466	17.0621	14.8950	74.4287	73.9620	17.0621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
