Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	-3.1400	-3.0144	0.0595	0.0000	0.0000	0.0544	0.0000	0.0051	67.0446	37.2753	24.2252	76.7100	71.2870	37.2684	0.4282	0.5739	0.0475	0.0000	0.0000	0.0000
2	-3.0144	-2.8888	0.1704	0.0000	0.0000	0.1674	0.0000	0.0031	41.2665	4.7056	9.1376	41.5340	42.2661	8.0570	0.4122	4.2909	0.0051	0.0000	0.0000	0.0000
3	-2.8888	-2.7632	0.1901	0.0000	0.0000	0.1859	0.0000	0.0042	33.4786	22.3221	23.0353	40.2379	40.6379	22.3418	0.4343	5.5927	0.0013	0.0000	0.0000	0.0000
4	-2.7632	-2.6376	0.0992	0.0000	0.0000	0.0827	0.0000	0.0165	39.6402	26.8152	19.4539	47.8581	44.1565	26.8040	0.3984	0.6647	0.0198	0.0000	0.0000	0.0000
5	-2.6376	-2.5120	0.0536	0.0000	0.0000	0.0434	0.0000	0.0101	84.3915	34.5684	2.0644	91.1971	84.4168	34.5609	0.4316	0.5768	0.0000	0.0000	0.0000	0.0000
6	-2.5120	-2.3864	0.1126	0.0000	0.0000	0.1091	0.0000	0.0035	46.2609	8.7947	21.7225	47.0895	51.1071	21.7105	0.4195	0.5895	0.0012	0.0000	0.0000	0.0000
7	-2.3864	-2.2608	0.2413	0.0000	0.0000	0.2032	0.0000	0.0381	38.2943	10.0678	13.7585	39.5956	40.6909	13.7434	0.4024	0.5043	0.0009	0.0000	0.0000	0.0000
8	-2.2608	-2.1352	0.0670	0.0000	0.0000	0.0670	0.0000	0.0000	100.0000	91.5290	65.5212	135.5639	119.5534	91.5274	0.3972	0.3850	0.0000	0.0000	0.0000	0.0000
9	-2.1352	-2.0096	0.0292	0.0000	0.0002	0.0242	0.0000	0.0047	84.6181	10.3063	21.5050	85.2434	87.3080	21.4938	0.3972	0.5504	0.1510	0.0000	0.0000	0.0000
10	-2.0096	-1.8840	0.0984	1.0000	0.0000	0.0953	0.0000	0.0031	46.0784	13.2643	19.6575	47.9495	50.0962	18.7371	0.3972	5.9314	0.0000	0.0000	0.0000	0.0000
11	-1.8840	-1.7584	0.1955	0.0000	0.0000	0.1955	0.0000	0.0000	49.8656	26.6629	23.9427	56.5464	55.3157	26.6202	0.3972	1.4560	0.0036	0.0000	0.0000	0.0000
12	-1.7584	-1.6328	0.1786	0.0000	0.0000	0.1781	0.0000	0.0005	36.6494	21.8472	26.3476	42.6670	45.1373	26.3362	0.4343	0.6414	0.0101	0.0000	0.0000	0.0000
13	-1.6328	-1.5072	0.1300	0.0000	0.0000	0.1187	0.0113	0.0000	58.7626	38.6348	28.0607	70.3256	65.1187	38.6294	0.3972	0.5032	0.0000	0.0000	0.0000	0.0000
