Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	-3.1400	-3.0144	0.0853	0.0000	0.0000	0.0853	0.0000	0.0000	58.3905	24.1889	23.5838	63.2025	62.9734	24.1790	0.4188	0.5509	0.0000	0.0000	0.0000	0.0000
2	-3.0144	-2.8888	0.1606	0.0000	0.0000	0.1588	0.0000	0.0017	42.0283	8.3079	9.7433	42.8416	43.1429	8.6277	0.4119	4.5082	0.0038	0.0000	0.0000	0.0000
3	-2.8888	-2.7632	0.1583	0.0000	0.0000	0.1539	0.0000	0.0044	34.6786	31.8796	25.1125	47.1054	42.8164	31.7596	0.4235	2.7303	0.0017	0.0000	0.0000	0.0000
4	-2.7632	-2.6376	0.1400	0.0000	0.0000	0.1199	0.0000	0.0200	37.1100	18.3841	13.6405	41.4141	39.5375	16.8160	0.4074	7.4183	0.0202	0.0000	0.0000	0.0000
5	-2.6376	-2.5120	0.0989	0.0000	0.0000	0.0955	0.0000	0.0034	45.1456	25.1286	25.1714	51.6679	51.6887	25.1634	0.3972	0.4936	0.0199	0.0000	0.0000	0.0000
6	-2.5120	-2.3864	0.1157	0.0000	0.0000	0.1121	0.0000	0.0036	60.3655	10.9176	25.3579	61.3448	65.4753	25.3507	0.3974	0.4567	0.0000	0.0000	0.0000	0.0000
7	-2.3864	-2.2608	0.0574	0.0000	0.0000	0.0555	0.0000	0.0019	62.3965	8.5639	18.2558	62.9814	65.0123	18.2458	0.3972	0.4538	0.0000	0.0000	0.0000	0.0000
8	-2.2608	-2.1352	0.0614	0.0000	0.0000	0.0529	0.0000	0.0085	86.4829	38.3688	48.1738	94.6121	98.9950	48.1695	0.4039	0.4952	0.0097	0.0000	0.0000	0.0000
9	-2.1352	-2.0096	0.0733	0.0000	0.0002	0.0683	0.0000	0.0047	57.0389	4.7687	14.1576	57.2379	58.7696	14.1414	0.3972	0.5473	0.0057	0.0000	0.0000	0.0000
10	-2.0096	-1.8840	0.1068	2.0000	0.0000	0.1003	0.0000	0.0065	44.1012	21.0612	23.8686	48.8722	50.1461	22.6990	0.4007	7.3694	0.0000	0.0000	0.0000	0.0000
11	-1.8840	-1.7584	0.2646	0.0000	0.0000	0.2581	0.0000	0.0065	38.6737	5.2581	0.5993	39.0295	38.6783	5.2238	0.3999	0.4461	0.0151	0.0000	0.0000	0.0000
12	-1.7584	-1.6328	0.2716	0.0000	0.0000	0.2691	0.0000	0.0025	40.0716	9.7590	5.7420	41.2428	40.4809	9.7325	0.4245	0.5800	0.0066	0.0000	0.0000	0.0000
13	-1.6328	-1.5072	0.2394	0.0000	0.0000	0.2281	0.0113	0.0000	42.0598	28.4784	13.4645	50.7942	44.1625	28.4686	0.4323	0.6070	0.0029	0.0000	0.0000	0.0000
14	-1.5072	-1.3816	0.0484	0.0000	0.0000	0.0441	0.0000	0.0043	69.6537	1.5303	18.9915	69.6705	72.1963	18.9834	0.3972	0.3850	0.0000	0.0000	0.0000	0.0000
15	-1.3816	-1.2560	0.1036	0.0000	0.0000	0.0983	0.0000	0.0053	58.8460	7.0542	15.1027	59.2673	60.7531	13.3880	0.4133	6.9771	0.0131	0.0000	0.0000	0.0000
16	-1.2560	-1.1304	0.1759	0.0000	0.0000	0.1683	0.0000	0.0076	48.0467	21.9546	30.4469	52.8251	56.8814	30.4372	0.4297	0.6384	0.0000	0.0000	0.0000	0.0000
17	-1.1304	-1.0048	0.1846	0.0000	0.0000	0.1579	0.0000	0.0267	55.0073	6.7060	17.4854	55.4145	57.7195	17.4726	0.4099	0.5285	0.0000	0.0000	0.0000	0.0000
18	-1.0048	-0.8792	0.0730	0.0000	0.0000	0.0390	0.0000	0.0340	57.7804	26.0377	25.8122	63.3761	63.2838	22.6308	0.4701	12.8680	0.0000	0.0000	0.0000	0.0000
19	-0.8792	-0.7536	0.1400	0.0000	0.0000	0.1041	0.0219	0.0139	48.6986	2.5199	20.8388	48.7638	52.9699	20.6859	0.4203	2.4846	0.0000	0.0000	0.0000	0.0000
20	-0.7536	-0.6280	0.0721	0.0000	0.0000	0.0721	0.0000	0.0000	50.3490	23.6243	19.2563	55.6159	53.9057	23.6127	0.4299	0.6014	0.0000	0.0000	0.0000	0.0000
21	-0.6280	-0.5024	0.1344	1.0000	0.0000	0.1234	0.0052	0.0058	36.3604	26.3047	17.5520	44.8778	40.3751	25.9168	0.4049	4.4825	0.0000	0.0000	0.0000	0.0000
23	-0.3768	-0.2512	0.0841	0.0000	0.0000	0.0533	0.0108	0.0200	52.8800	4.8679	10.9273	53.1036	53.9973	9.7832	0.4582	4.8463	0.0000	0.0000	0.0000	0.0000
24	-0.2512	-0.1256	0.1001	0.0000	0.0000	0.0943	0.0000	0.0058	50.1284	11.0896	18.9637	51.3404	53.5955	18.9504	0.4128	0.5783	0.0006	0.0000	0.0000	0.0000
25	-0.1256	0.0000	0.0476	0.0000	0.0000	0.0482	0.0000	-0.0006	82.9070	16.0890	23.5596	84.4537	86.1895	17.2105	0.3984	16.0840	0.0010	0.0000	0.0000	0.0000
26	0.0000	0.1256	0.0951	0.0000	0.0000	0.0900	0.0000	0.0051	66.9503	14.0643	22.8835	68.4116	70.7531	22.8718	0.4374	0.5837	0.0019	0.0000	0.0000	0.0000
27	0.1256	0.2512	0.2623	0.0000	0.0000	0.2560	0.0000	0.0064	46.6864	25.7890	15.4829	53.3357	49.1868	24.4689	0.4129	8.1348	0.0000	0.0000	0.0000	0.0000
28	0.2512	0.3768	1.4863	0.0000	1.3508	0.1166	0.0182	0.0008	90.9964	62.5104	57.1546	110.3988	107.4570	59.4765	0.3986	19.2338	0.0000	0.0000	0.0000	0.0000
29	0.3768	0.5024	0.0466	2.0000	0.0000	0.0461	0.0000	0.0005	101.8493	28.5755	19.6735	105.7820	103.7320	28.5680	0.4151	0.5043	0.0000	0.0000	0.0000	0.0000
30	0.5024	0.6280	0.1243	0.0000	0.0000	0.1201	0.0000	0.0042	40.1806	35.0220	21.5017	53.3013	45.5720	34.8629	0.3972	3.3111	0.0014	0.0000	0.0000	0.0000
31	0.6280	0.7536	0.1768	0.0000	0.0000	0.1628	0.0000	0.0140	40.6250	1.0379	8.6836	40.6383	41.5427	8.6214	0.4223	0.9480	0.0026	0.0000	0.0000	0.0000
32	0.7536	0.8792	0.1040	0.0000	0.0000	0.0566	0.0213	0.0261	46.6802	26.2856	25.9080	53.5722	53.3879	25.5978	0.3937	5.9610	0.0000	0.0000	0.0000	0.0000
33	0.8792	1.0048	0.2684	2.0000	0.0000	0.2595	0.0066	0.0022	39.1314	17.1321	28.8061	42.7174	48.5908	28.7493	0.4082	1.7624	0.0000	0.0000	0.0000	0.0000
