Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	0.0000	1.0000	1.1239	4.0000	0.0018	0.9601	0.0361	0.1259	18.1611	5.2319	6.7762	18.8997	19.3840	4.3362	0.4139	5.1906	0.0023	0.0000	0.0000	0.0000
2	1.0000	2.0000	3.7759	5.0000	1.3508	2.1893	0.0771	0.1587	36.6771	24.3143	25.3621	44.0045	44.5920	23.8329	0.4088	8.6639	0.0019	0.0000	0.0000	0.0000
3	2.0000	3.0000	1.5207	4.0000	0.0002	1.4590	0.0187	0.0429	15.5304	4.6431	3.3342	16.2096	15.8843	4.4037	0.4157	1.4117	0.0095	0.0000	0.0000	0.0000
4	3.0000	4.0000	0.8206	2.0000	0.0000	0.7741	0.0219	0.0246	27.2756	5.8517	11.5136	27.8962	29.6061	10.9050	0.4326	3.6684	0.0005	0.0000	0.0000	0.0000
5	4.0000	5.0000	0.1904	0.0000	0.0000	0.1836	0.0000	0.0068	31.3721	27.0331	25.5691	41.4125	40.4721	26.8499	0.4300	3.1124	0.0054	0.0000	0.0000	0.0000
6	5.0000	6.0000	0.1302	0.0000	0.0000	0.1264	0.0052	-0.0014	50.3057	2.8982	5.1794	50.3891	50.5716	5.1311	0.4142	0.5708	0.0000	0.0000	0.0000	0.0000
7	6.0000	7.0000	0.0690	0.0000	0.0000	0.0690	0.0000	0.0000	64.1681	3.6341	16.5341	64.2710	66.2641	16.1604	0.4313	3.4687	0.0000	0.0000	0.0000	0.0000
8	7.0000	8.0000	0.0174	0.0000	0.0000	0.0174	0.0000	0.0000	100.0000	51.0876	24.1672	112.2940	102.8788	51.0839	0.3972	0.4689	0.0000	0.0000	0.0000	0.0000
