Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
2	-2.4000	-2.3000	0.0186	0.0000	0.0000	0.0143	0.0000	0.0043	79.9517	9.2881	13.5601	80.4894	81.0935	13.5126	0.5061	1.0146	0.0000	0.0000	0.0000	0.0000
3	-2.3000	-2.2000	0.1047	0.0000	0.0000	0.0922	0.0108	0.0017	47.8976	3.6734	15.4996	48.0383	50.3430	15.4434	0.5061	1.2167	0.0135	0.0000	0.0000	0.0000
4	-2.2000	-2.1000	0.0515	0.0000	0.0000	0.0515	0.0000	0.0000	94.8507	1.1338	25.7995	94.8575	98.2969	25.7746	0.5061	1.0146	0.0000	0.0000	0.0000	0.0000
5	-2.1000	-2.0000	0.0186	0.0000	0.0000	0.0214	0.0000	-0.0028	116.5474	35.0073	36.5586	121.6914	122.1467	36.5411	0.5061	1.0146	0.0000	0.0000	0.0000	0.0000
6	-2.0000	-1.9000	0.0390	0.0000	0.0000	0.0338	0.0000	0.0052	62.7360	16.5072	7.2753	64.8714	63.1564	16.4736	0.5061	0.9228	0.0118	0.0000	0.0000	0.0000
7	-1.9000	-1.8000	0.1585	1.0000	0.0000	0.1585	0.0000	0.0000	45.9395	1.0525	7.3358	45.9516	46.5215	7.2599	0.5061	0.9228	0.0000	0.0000	0.0000	0.0000
8	-1.8000	-1.7000	0.2295	0.0000	0.0000	0.2212	0.0081	0.0003	67.0670	17.8204	34.8586	69.3941	75.5851	34.7789	0.5061	2.3004	0.0001	0.0000	0.0000	0.0000
9	-1.7000	-1.6000	0.0364	0.0000	0.0000	0.0364	0.0000	0.0000	70.9328	29.7481	24.7454	76.9182	75.1252	29.7294	0.5061	0.9228	0.0481	0.0000	0.0000	0.0000
10	-1.6000	-1.5000	0.0351	0.0000	0.0000	0.0169	0.0182	0.0000	70.7550	27.9790	15.4798	76.0861	72.4286	27.9592	0.5061	0.9228	0.0000	0.0000	0.0000	0.0000
11	-1.5000	-1.4000	0.1085	0.0000	0.0000	0.1071	0.0000	0.0013	51.1288	0.6932	16.3554	51.1335	53.6810	16.3407	0.3923	0.5715	0.0000	0.0000	0.0000	0.0000
12	-1.4000	-1.3000	0.2375	1.0000	0.0000	0.2367	0.0000	0.0008	35.9283	2.1420	2.5965	35.9921	36.0220	1.6135	0.3972	1.9952	0.0030	0.0000	0.0000	0.0000
13	-1.3000	-1.2000	0.0704	0.0000	0.0000	0.0652	0.0000	0.0052	55.8197	8.2383	15.8599	56.4244	58.0291	15.8452	0.3972	0.5549	0.0000	0.0000	0.0000	0.0000
14	-1.2000	-1.1000	0.1404	0.0000	0.0015	0.1348	0.0000	0.0041	38.6885	27.4853	25.8780	47.4578	46.5454	27.4722	0.3972	0.7486	0.0000	0.0000	0.0000	0.0000
