Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	800.0000	1000.0000	2.6055	4.0000	0.0228	2.4034	0.0683	0.1109	18.3622	13.8694	16.7956	23.0115	24.8850	16.7955	0.0294	0.0000	0.0477	0.0000	0.0000	0.0000
2	1000.0000	1200.0000	0.6959	4.0000	0.0011	0.6486	0.0190	0.0271	26.3550	23.8127	17.3172	35.5195	31.5352	23.8125	0.0923	0.0000	0.0578	0.0000	0.0000	0.0000
3	1200.0000	1500.0000	0.3997	3.0000	0.0002	0.3784	0.0198	0.0014	31.5355	1.9308	14.9124	31.5945	34.8836	14.9120	0.0953	0.0000	0.0615	0.0000	0.0000	0.0000
4	1500.0000	1800.0000	0.0313	1.0000	0.0000	0.0308	0.0000	0.0005	122.6156	25.4476	15.0968	125.2284	123.5415	25.4476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	1800.0000	8000.0000	0.0891	0.0000	0.0004	0.0743	0.0073	0.0071	84.0849	94.8809	56.3628	126.7779	101.2276	94.8809	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
