Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
2	-2.4000	-2.3000	0.0036	0.0000	0.0000	0.0000	0.0000	0.0036	100.0000	54.1273	28.7908	113.7091	104.0621	54.1214	0.3972	0.0000	0.6914	0.0000	0.0000	0.0000
3	-2.3000	-2.2000	0.0408	1.0000	0.0228	0.0179	0.0000	0.0000	71.2213	52.4417	26.2352	88.4455	75.8997	52.4198	0.2225	0.0000	1.4988	0.0000	0.0000	0.0000
4	-2.2000	-2.1000	0.4863	0.0000	0.0000	0.4853	0.0000	0.0010	80.4054	54.7771	53.2731	97.2911	96.4523	54.7770	0.0419	0.0000	0.0729	0.0000	0.0000	0.0000
5	-2.1000	-2.0000	0.0621	1.0000	0.0000	0.0621	0.0000	0.0000	59.2080	16.3330	19.1603	61.4195	62.2310	19.1603	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-2.0000	-1.9000	0.1113	0.0000	0.0000	0.1061	0.0052	0.0000	57.9730	4.0429	19.7977	58.1138	61.2602	19.7977	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	-1.9000	-1.8000	0.1045	0.0000	0.0000	0.1045	0.0000	0.0000	61.0665	6.0525	22.7024	61.3657	65.1500	22.7024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	-1.8000	-1.7000	0.0190	0.0000	0.0000	0.0170	0.0000	0.0020	90.0484	24.0078	3.2321	93.1939	90.1064	24.0025	0.4946	0.0000	0.1127	0.0000	0.0000	0.0000
9	-1.7000	-1.6000	0.0818	0.0000	0.0000	0.0818	0.0000	0.0000	71.7173	10.7868	34.9867	72.5240	79.7963	34.9863	0.1650	0.0000	0.0336	0.0000	0.0000	0.0000
10	-1.6000	-1.5000	0.1148	0.0000	0.0000	0.1148	0.0000	0.0000	65.4436	42.7472	30.6775	78.1677	72.2771	42.7456	0.2918	0.0000	0.2203	0.0000	0.0000	0.0000
11	-1.5000	-1.4000	0.0112	0.0000	0.0000	0.0110	0.0000	0.0002	98.2034	27.1433	20.3945	101.8855	100.2987	27.1386	0.4969	0.0000	0.0794	0.0000	0.0000	0.0000
12	-1.4000	-1.3000	0.1158	0.0000	0.0000	0.1120	0.0000	0.0038	75.1411	98.9608	53.5485	124.2555	92.2693	98.9608	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	-1.3000	-1.2000	0.0131	1.0000	0.0000	0.0079	0.0052	0.0000	72.2505	25.1367	18.7475	76.4983	74.6432	25.1367	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	-1.2000	-1.1000	0.0670	0.0000	0.0000	0.0597	0.0073	0.0000	69.2030	1.4487	17.5592	69.2181	71.3959	17.5592	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	-1.1000	-1.0000	0.0073	0.0000	0.0000	0.0000	0.0073	0.0000	99.9991	21.9591	31.2811	102.3818	104.7775	31.2811	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	-1.0000	-0.9000	0.1193	0.0000	0.0000	0.1095	0.0000	0.0098	57.9428	0.2814	9.7695	57.9435	58.7607	9.7654	0.2612	0.0000	0.1047	0.0000	0.0000	0.0000
17	-0.9000	-0.8000	0.0317	0.0000	0.0000	-0.0008	0.0000	0.0326	122.1736	27.7379	42.3350	125.2828	129.3006	42.3350	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-0.7000	-0.6000	0.0010	1.0000	0.0000	0.0000	0.0000	0.0010	100.0000	0.0000	17.6007	100.0000	101.5371	17.6007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	-0.6000	-0.5000	0.0660	0.0000	0.0000	0.0695	0.0000	-0.0035	76.7599	12.7337	27.4723	77.8089	81.5280	27.4723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21	-0.5000	-0.4000	0.0266	0.0000	0.0000	0.0204	0.0000	0.0061	80.2838	33.6558	30.7532	87.0529	85.9724	33.6558	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22	-0.4000	-0.3000	0.1236	0.0000	0.0000	0.1217	0.0000	0.0019	56.5890	21.4848	18.7228	60.5302	59.6058	21.4848	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
23	-0.3000	-0.2000	0.5062	0.0000	0.0001	0.4910	0.0000	0.0151	33.0401	14.8916	9.9911	36.2409	34.5177	14.8916	0.0082	0.0000	0.0044	0.0000	0.0000	0.0000
24	-0.2000	-0.1000	0.0835	0.0000	0.0000	0.0835	0.0000	0.0000	74.5846	42.8956	34.6706	86.0401	82.2491	42.8956	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
25	-0.1000	0.0000	0.0423	0.0000	0.0000	0.0423	0.0000	0.0000	100.0000	11.4992	38.8194	100.6590	107.2704	38.8168	0.3972	0.0000	0.2159	0.0000	0.0000	0.0000
26	0.0000	0.1000	0.0747	0.0000	0.0000	0.0747	0.0000	0.0000	60.9779	0.0000	19.1965	60.9779	63.9282	19.1965	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
28	0.2000	0.3000	0.3811	0.0000	0.0000	0.3430	0.0120	0.0260	28.0965	0.7204	9.7271	28.1057	29.7327	9.7271	0.0081	0.0000	0.0141	0.0000	0.0000	0.0000
29	0.3000	0.4000	0.1917	1.0000	0.0000	0.1678	0.0186	0.0054	44.9133	18.9792	23.6566	48.7587	50.7625	23.6566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
30	0.4000	0.5000	0.0045	0.0000	0.0000	-0.0068	0.0113	0.0000	291.9306	45.1034	131.4672	295.3943	320.1673	131.4672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
32	0.6000	0.7000	0.0148	0.0000	0.0000	0.0073	0.0053	0.0022	62.6114	52.8825	27.6186	81.9557	68.4322	52.8825	0.0603	0.0000	0.0328	0.0000	0.0000	0.0000
33	0.7000	0.8000	0.0855	1.0000	0.0000	0.0846	0.0000	0.0009	81.1154	69.2578	49.2720	106.6600	94.9076	69.2578	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
34	0.8000	0.9000	0.1596	1.0000	0.0000	0.1469	0.0091	0.0035	39.9916	12.1408	17.9185	41.7939	43.8224	17.9182	0.0751	0.0000	0.0408	0.0000	0.0000	0.0000
35	0.9000	1.0000	0.0296	0.0000	0.0000	0.0287	0.0000	0.0009	148.4941	4.1706	31.5882	148.5526	151.8167	31.5882	0.0153	0.0000	0.0061	0.0000	0.0000	0.0000
36	1.0000	1.1000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	100.0000	8.3485	27.0340	100.3479	103.5898	27.0340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37	1.1000	1.2000	0.0555	0.0000	0.0003	0.0552	0.0000	0.0000	57.6173	26.1277	18.3549	63.2646	60.4702	26.1277	0.0003	0.0000	0.0009	0.0000	0.0000	0.0000
38	1.2000	1.3000	0.1142	0.0000	0.0000	0.1142	0.0000	0.0000	69.6548	67.0587	30.6376	96.6885	76.0950	67.0587	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
39	1.3000	1.4000	0.0173	0.0000	0.0000	0.0173	0.0000	0.0000	100.0000	11.5032	14.1271	100.6594	100.9929	14.1271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
41	1.5000	1.6000	0.0596	0.0000	0.0000	0.0596	0.0000	0.0000	76.7342	4.9975	20.2585	76.8968	79.3634	20.2585	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
42	1.6000	1.7000	0.0273	1.0000	0.0000	0.0273	0.0000	0.0000	100.0000	8.3485	27.0340	100.3479	103.5898	27.0340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
43	1.7000	1.8000	0.1062	0.0000	0.0000	0.1062	0.0000	0.0000	53.3479	4.3876	12.0860	53.5280	54.6998	12.0860	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
44	1.8000	1.9000	0.0740	0.0000	0.0000	0.0735	0.0000	0.0006	70.0492	6.5681	12.4067	70.3564	71.1394	12.4067	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
45	1.9000	2.0000	0.0311	1.0000	0.0000	0.0169	0.0143	0.0000	70.9529	3.2539	14.0102	71.0275	72.3229	14.0102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
46	2.0000	2.1000	0.0812	0.0000	0.0000	0.0623	0.0189	0.0000	60.1620	5.0620	15.8165	60.3746	62.2063	15.8156	0.1197	0.0000	0.1151	0.0000	0.0000	0.0000
47	2.1000	2.2000	0.0251	0.0000	0.0000	0.0189	0.0000	0.0062	77.6841	46.2286	31.1273	90.3985	83.6883	46.2247	0.2991	0.0000	0.5207	0.0000	0.0000	0.0000
