Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
2	-2.4000	-2.3000	0.0173	0.0000	0.0000	0.0173	0.0000	0.0000	100.0000	34.5884	14.3927	105.8128	101.0304	34.5884	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-2.3000	-2.2000	0.0244	0.0000	0.0000	0.0244	0.0000	0.0000	100.0000	21.9590	31.2812	102.3826	104.7784	31.2812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-2.1000	-2.0000	0.0807	0.0000	0.0000	0.0712	0.0000	0.0096	70.8344	28.2780	30.6612	76.2703	77.1856	30.6612	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-2.0000	-1.9000	0.0398	0.0000	0.0000	0.0398	0.0000	0.0000	71.2343	38.7674	27.1761	81.1001	76.2421	38.7674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	-1.9000	-1.8000	0.0390	1.0000	0.0000	0.0338	0.0052	0.0000	87.6646	0.0000	13.2185	87.6646	88.6556	13.2185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	-1.8000	-1.7000	0.0562	0.0000	0.0000	0.0551	0.0000	0.0011	74.0015	0.0000	11.6134	74.0015	74.9073	11.6134	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-1.7000	-1.6000	0.0353	0.0000	0.0000	0.0348	0.0000	0.0005	69.6555	12.8203	12.1379	70.8255	70.7051	12.8203	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	-1.6000	-1.5000	0.0271	0.0000	0.0000	0.0223	0.0048	0.0000	84.2394	31.8311	30.9971	90.0528	89.7614	31.8308	0.0700	0.0000	0.1381	0.0000	0.0000	0.0000
11	-1.5000	-1.4000	0.0428	0.0000	0.0000	0.0424	0.0000	0.0004	99.0617	11.1883	38.2074	99.6916	106.1746	38.2074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	-1.4000	-1.3000	0.0507	0.0000	0.0000	0.0434	0.0073	0.0000	54.4015	35.0430	25.3142	64.7112	60.0028	35.0430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	-1.3000	-1.2000	0.1058	0.0000	0.0000	0.1041	0.0000	0.0017	69.8862	46.0710	25.9028	83.7055	74.5321	46.0708	0.1197	0.0000	0.0651	0.0000	0.0000	0.0000
14	-1.2000	-1.1000	0.0648	0.0000	0.0000	0.0462	0.0125	0.0061	93.9113	37.1542	45.6772	100.9939	104.4305	45.6772	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	-1.1000	-1.0000	0.0532	0.0000	0.0000	0.0532	0.0000	0.0000	62.8747	16.9956	21.1249	65.1313	66.3287	21.1249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	-1.0000	-0.9000	0.0587	1.0000	0.0000	0.0373	0.0000	0.0215	53.6075	17.0377	16.5330	56.2499	56.0991	17.0377	0.0415	0.0000	0.0226	0.0000	0.0000	0.0000
17	-0.9000	-0.8000	0.2384	1.0000	0.0000	0.2364	0.0000	0.0020	53.9975	55.3376	42.8929	77.3174	68.9604	55.3376	0.0034	0.0000	0.0032	0.0000	0.0000	0.0000
18	-0.8000	-0.7000	0.0688	1.0000	0.0000	0.0682	0.0000	0.0006	57.8548	30.6462	31.0724	65.4703	65.6709	31.0724	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-0.7000	-0.6000	0.1003	1.0000	0.0000	0.0903	0.0000	0.0100	48.7500	7.1335	22.3715	49.2691	53.6381	22.3715	0.0007	0.0000	0.0004	0.0000	0.0000	0.0000
20	-0.6000	-0.5000	0.0533	0.0000	0.0000	0.0533	0.0000	0.0000	57.7927	39.8026	24.7212	70.1729	62.8580	39.8026	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21	-0.5000	-0.4000	0.1038	0.0000	0.0000	0.0988	0.0000	0.0050	54.4017	8.1184	14.4321	55.0041	56.2835	14.4321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22	-0.4000	-0.3000	0.1280	0.0000	0.0230	0.1041	0.0000	0.0009	42.1541	25.4565	20.4358	49.2443	46.8464	25.4483	0.2351	0.0000	0.6012	0.0000	0.0000	0.0000
23	-0.3000	-0.2000	0.2480	0.0000	0.0000	0.2215	0.0256	0.0010	37.0756	0.0000	16.0011	37.0756	40.3811	16.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
24	-0.2000	-0.1000	0.0354	1.0000	0.0000	0.0354	0.0000	0.0000	70.7166	32.7414	20.2757	77.9284	73.5659	32.7414	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
25	-0.1000	0.0000	0.0806	0.0000	0.0002	0.0764	0.0000	0.0040	56.1912	0.0029	8.9990	56.1912	56.9072	8.9990	0.0026	0.0000	0.0014	0.0000	0.0000	0.0000
26	0.0000	0.1000	0.1500	1.0000	0.0000	0.1448	0.0000	0.0053	53.4459	18.8246	38.1598	56.6642	65.6706	38.1595	0.1168	0.0000	0.0701	0.0000	0.0000	0.0000
27	0.1000	0.2000	0.0740	1.0000	0.0000	0.0717	0.0000	0.0024	101.6250	23.3373	33.8344	104.2702	107.1093	33.8344	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
28	0.2000	0.3000	0.3494	0.0000	0.0000	0.3477	0.0000	0.0017	39.1288	54.8467	37.8442	67.3737	54.4357	54.8467	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
29	0.3000	0.4000	0.1272	1.0000	0.0000	0.1231	0.0000	0.0041	54.8155	2.8228	11.2663	54.8882	55.9614	11.2663	0.0112	0.0000	0.0196	0.0000	0.0000	0.0000
30	0.4000	0.5000	0.1199	0.0000	0.0000	0.0865	0.0000	0.0335	55.6780	11.4061	30.7348	56.8343	63.5977	30.7348	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
31	0.5000	0.6000	0.0844	0.0000	0.0000	0.0767	0.0073	0.0003	73.8646	41.6148	38.2635	84.7807	83.1870	41.6148	0.0016	0.0000	0.0008	0.0000	0.0000	0.0000
32	0.6000	0.7000	0.0593	0.0000	0.0000	0.0593	0.0000	0.0000	65.6873	6.8947	15.9916	66.0481	67.6058	15.9851	0.2271	0.0000	0.3953	0.0000	0.0000	0.0000
33	0.7000	0.8000	0.0249	0.0000	0.0000	0.0244	0.0000	0.0005	97.9289	21.7255	30.8681	100.3099	102.6787	30.8681	0.0083	0.0000	0.0045	0.0000	0.0000	0.0000
