Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	-3.1400	-3.0144	0.0895	1.0000	0.0000	0.0889	0.0000	0.0005	75.3332	0.3754	24.1140	75.3341	79.0985	24.1110	0.3484	0.0000	0.1397	0.0000	0.0000	0.0000
2	-3.0144	-2.8888	0.4834	0.0000	0.0000	0.4751	0.0073	0.0010	80.6573	50.2806	48.6594	95.0460	94.1984	50.2806	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-2.8888	-2.7632	0.0423	0.0000	0.0000	0.0423	0.0000	0.0000	100.0000	11.4992	38.8194	100.6590	107.2704	38.8168	0.3972	0.0000	0.2159	0.0000	0.0000	0.0000
4	-2.7632	-2.6376	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	100.0000	52.1342	32.1203	112.7740	105.0320	52.1342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-2.6376	-2.5120	0.1110	0.0000	0.0000	0.0993	0.0073	0.0044	47.3399	2.0364	16.1303	47.3837	50.0125	16.1298	0.1256	0.0000	0.0264	0.0000	0.0000	0.0000
6	-2.5120	-2.3864	0.1466	0.0000	0.0000	0.1466	0.0000	0.0000	55.5710	28.7850	34.0082	62.5836	65.1513	34.0081	0.0663	0.0000	0.0638	0.0000	0.0000	0.0000
7	-2.3864	-2.2608	0.1887	0.0000	0.0000	0.1691	0.0186	0.0011	53.0398	62.7382	36.4521	82.1541	64.3582	62.7382	0.0011	0.0000	0.0006	0.0000	0.0000	0.0000
8	-2.2608	-2.1352	0.1012	0.0000	0.0000	0.0990	0.0000	0.0021	50.5431	7.2391	20.0465	51.0589	54.3734	20.0465	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-2.1352	-2.0096	0.0431	0.0000	0.0000	0.0425	0.0000	0.0005	128.7178	41.5028	56.1898	135.2433	140.4477	56.1894	0.1999	0.0000	0.0320	0.0000	0.0000	0.0000
10	-2.0096	-1.8840	0.0720	0.0000	0.0000	0.0701	0.0000	0.0019	57.6103	42.6185	30.8749	71.6609	65.3621	42.6181	0.1675	0.0000	0.0911	0.0000	0.0000	0.0000
11	-1.8840	-1.7584	0.1284	0.0000	0.0000	0.1284	0.0000	0.0000	62.3388	40.7659	38.1243	74.4848	73.0725	40.7646	0.2609	0.0000	0.1969	0.0000	0.0000	0.0000
12	-1.7584	-1.6328	0.0433	1.0000	0.0000	0.0432	0.0000	0.0000	71.2216	35.1408	31.6520	79.4191	77.9382	35.1408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	-1.6328	-1.5072	0.0396	1.0000	0.0000	0.0369	0.0000	0.0027	66.0657	46.5041	24.3122	80.7917	70.3971	46.5023	0.2173	0.0000	0.3538	0.0000	0.0000	0.0000
14	-1.5072	-1.3816	0.0899	0.0000	0.0000	0.0653	0.0281	-0.0035	61.4115	5.7696	14.5569	61.6819	63.1132	14.5569	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
