Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	-3.1400	-3.0144	0.0400	0.0000	0.0000	0.0377	0.0000	0.0023	57.9670	28.7835	19.5206	64.7199	61.1655	28.7412	0.3972	1.5083	0.0000	0.0000	0.0000	0.0000
2	-3.0144	-2.8888	0.2387	0.0000	0.0000	0.2338	0.0000	0.0049	54.2912	38.0536	35.7465	66.2994	65.0026	35.6360	0.4148	13.3410	0.0000	0.0000	0.0000	0.0000
3	-2.8888	-2.7632	1.4853	0.0000	1.3508	0.1325	0.0000	0.0020	91.0610	64.9512	58.4941	111.8516	108.2297	62.3387	0.3977	18.2317	0.0001	0.0000	0.0000	0.0000
4	-2.7632	-2.6376	0.0916	1.0000	0.0000	0.0870	0.0000	0.0046	75.0954	22.6422	18.9116	78.4346	77.4401	22.0523	0.4591	5.1141	0.0000	0.0000	0.0000	0.0000
5	-2.6376	-2.5120	0.1055	1.0000	0.0000	0.0975	0.0000	0.0080	49.1038	6.0283	13.8143	49.4724	51.0100	13.0776	0.3978	4.4332	0.0016	0.0000	0.0000	0.0000
6	-2.5120	-2.3864	0.1390	0.0000	0.0000	0.1095	0.0000	0.0295	46.6478	12.0291	15.8054	48.1738	49.2527	15.1254	0.3972	4.5690	0.0000	0.0000	0.0000	0.0000
7	-2.3864	-2.2608	0.1577	1.0000	0.0000	0.1453	0.0052	0.0072	40.1668	4.4367	15.5698	40.4111	43.0789	15.5231	0.4135	1.1312	0.0000	0.0000	0.0000	0.0000
8	-2.2608	-2.1352	0.1140	2.0000	0.0000	0.0861	0.0279	0.0000	60.0275	13.3507	13.8153	61.4942	61.5968	13.8008	0.3972	0.4951	0.0000	0.0000	0.0000	0.0000
9	-2.1352	-2.0096	0.2274	0.0000	0.0000	0.2252	0.0000	0.0022	48.6432	22.8219	35.2690	53.7308	60.0838	35.2633	0.4067	0.4824	0.0075	0.0000	0.0000	0.0000
10	-2.0096	-1.8840	0.3125	1.0000	0.0000	0.3003	0.0000	0.0122	50.2477	2.4591	17.5983	50.3079	53.2403	17.5776	0.4588	0.7197	0.0117	0.0000	0.0000	0.0000
