Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-5.0000	-4.8000	0.0438	0.0000	0.0000	0.0267	0.0000	0.0170	63.6761	5.9785	23.6049	63.9561	67.9105	23.5820	0.8042	0.6653	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	-4.8000	-4.6000	0.7644	1.0000	0.7375	0.0000	0.0000	0.0269	96.4935	1.7105	17.0280	96.5087	97.9845	16.9429	0.9044	1.4519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-4.6000	-4.4000	0.5462	1.0000	0.4594	0.0536	0.0000	0.0332	84.4613	37.3586	29.4688	92.3546	89.4546	37.3390	0.7982	0.9087	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-4.4000	-4.2000	0.0820	5.0000	0.0362	0.0000	0.0000	0.0457	51.5042	30.7114	21.3277	59.9656	55.7454	30.6862	0.8340	0.9200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-4.2000	-4.0000	0.1749	0.0000	0.0000	0.0746	0.0000	0.1003	29.7851	11.7631	18.7736	32.0238	35.2080	18.7394	0.8217	0.7869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-4.0000	-3.8000	0.7352	1.0000	0.5116	0.0737	0.0094	0.1405	70.0180	13.6746	23.0284	71.3409	73.7078	22.9693	0.9593	1.3532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	-3.8000	-3.6000	0.7693	10.0000	0.1774	0.2780	0.0000	0.3140	27.2309	3.1590	5.5183	27.4135	27.7844	5.3992	0.8092	0.8094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	-3.6000	-3.4000	1.3386	16.0000	0.6743	0.3919	0.0000	0.2725	33.7208	15.6187	14.8719	37.1623	36.8547	15.5687	0.8598	0.9061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-3.4000	-3.2000	3.1469	21.0000	2.2132	0.2910	0.0049	0.6377	38.9441	1.2256	10.5093	38.9634	40.3372	10.4382	0.8334	0.8986	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	-3.2000	-3.0000	5.5647	39.0000	3.6191	0.9306	0.0169	0.9981	25.7242	10.4507	9.8326	27.7661	27.5394	10.3871	0.8341	0.7936	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	-3.0000	-2.8000	14.3764	69.0000	10.0433	2.1542	0.0050	2.1740	19.6521	4.1169	7.9641	20.0787	21.2045	7.8638	0.8352	0.9505	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	-2.8000	-2.6000	27.4439	134.0000	19.7793	3.6178	0.0818	3.9650	12.6152	2.3997	4.5516	12.8414	13.4112	4.3748	0.8400	0.9415	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	-2.6000	-2.4000	76.0897	220.0000	62.0376	7.2596	0.1249	6.6675	8.9772	12.2235	5.8139	15.1659	10.6953	12.1547	0.8493	0.9774	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	-2.4000	-2.2000	184.1789	384.0000	159.5727	11.8112	0.2591	12.5358	5.8004	2.3789	5.2455	6.2693	7.8205	5.0941	0.8301	0.9434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	-2.2000	-2.0000	305.6173	557.0000	270.0084	15.2095	0.7053	19.6941	4.5241	2.2247	1.9700	5.0415	4.9344	1.8272	0.8394	0.9519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	-2.0000	-1.8000	438.3066	691.0000	394.4272	17.1397	0.8084	25.9313	3.7662	2.0398	1.6058	4.2831	4.0943	1.5158	0.8435	1.0731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	-1.8000	-1.6000	575.4722	822.0000	522.5111	20.9711	1.0800	30.9100	3.2583	1.3867	2.1294	3.5411	3.8924	1.6357	0.8418	1.0805	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	-1.6000	-1.4000	650.6079	849.0000	590.8411	22.9707	1.4914	35.3046	3.0459	2.9150	3.6541	4.2160	4.7571	3.3956	0.8421	1.0632	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-1.4000	-1.2000	692.1414	942.0000	632.0147	21.3106	1.7777	37.0384	2.9974	1.4365	2.0268	3.3238	3.6183	1.4367	0.8427	1.1634	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	-1.2000	-1.0000	746.9247	981.0000	683.5482	22.4686	1.9011	39.0068	2.8815	1.5966	1.4914	3.2943	3.2446	0.5926	0.8468	1.2169	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21	-1.0000	-0.8000	742.6063	971.0000	678.8371	22.1098	2.0001	39.6593	2.9174	2.8027	1.7655	4.0455	3.4100	2.4053	0.8465	1.1633	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22	-0.8000	-0.6000	726.6380	1004.0000	665.0549	20.2103	1.8699	39.5029	2.9373	1.8322	1.4725	3.4618	3.2857	1.0805	0.8488	1.2120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
23	-0.6000	-0.4000	763.8103	908.0000	702.4871	19.2948	2.4253	39.6032	2.8761	2.1432	1.8983	3.5869	3.4461	1.4328	0.8530	1.3464	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
24	-0.4000	-0.2000	741.3981	889.0000	682.6934	19.3884	2.1274	37.1888	2.8366	2.3210	4.6740	3.6651	5.4674	4.4391	0.8498	1.1997	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
25	-0.2000	0.0000	719.2092	897.0000	658.3593	19.8384	2.2050	38.8065	2.9085	2.2243	2.5153	3.6616	3.8453	2.0239	0.8513	1.2361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
26	0.0000	0.2000	719.6974	926.0000	660.4134	18.0799	2.2824	38.9216	2.8770	3.8612	5.2011	4.8151	5.9437	4.9444	0.8520	1.3795	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
27	0.2000	0.4000	760.5057	955.0000	698.9558	21.0055	2.1482	38.3961	2.8036	2.7490	4.2685	3.9264	5.1069	3.9871	0.8547	1.2710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
28	0.4000	0.6000	707.3698	935.0000	645.9911	20.4712	2.0380	38.8695	2.9024	3.0580	3.6024	4.2161	4.6261	3.2530	0.8528	1.3002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
29	0.6000	0.8000	714.4049	953.0000	653.2437	20.1387	1.8916	39.1310	2.8703	3.4403	3.0029	4.4804	4.1540	3.1013	0.8467	1.2250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
30	0.8000	1.0000	762.3031	1021.0000	698.5623	22.1789	1.9676	39.5942	2.9023	1.6632	1.5445	3.3451	3.2877	0.8056	0.8514	1.1800	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
31	1.0000	1.2000	712.6058	996.0000	647.8080	23.6877	1.7264	39.3837	2.8787	2.7296	6.6050	3.9671	7.2051	6.4468	0.8471	1.1692	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
32	1.2000	1.4000	668.6512	948.0000	605.5588	24.0746	1.9424	37.0754	2.9672	3.1400	2.8291	4.3202	4.0998	2.8032	0.8436	1.1358	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
33	1.4000	1.6000	628.9763	917.0000	570.9259	22.8112	1.4806	33.7587	3.2811	2.2706	1.4111	3.9901	3.5716	1.7737	0.8449	1.1383	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
34	1.6000	1.8000	540.6797	874.0000	487.6854	21.3109	1.2601	30.4232	3.3916	1.3699	1.4018	3.6578	3.6698	0.3252	0.8422	1.0804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
35	1.8000	2.0000	432.7932	724.0000	385.5547	19.2723	0.9374	27.0288	3.6103	3.4268	4.7014	4.9777	5.9277	4.5038	0.8381	1.0645	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
36	2.0000	2.2000	306.5872	566.0000	268.5112	17.1439	0.6493	20.2828	4.3485	1.5818	1.6872	4.6273	4.6644	1.0832	0.8419	0.9898	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37	2.2000	2.4000	184.5853	365.0000	161.1532	10.3205	0.2836	12.8281	5.7105	1.2919	1.3745	5.8548	5.8736	0.5410	0.8433	0.9487	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
38	2.4000	2.6000	87.7636	235.0000	73.9886	6.8440	0.1008	6.8302	8.3054	6.4367	3.4304	10.5077	8.9860	6.3098	0.8419	0.9533	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
39	2.6000	2.8000	33.0022	112.0000	24.7064	4.5549	0.0567	3.6842	12.4869	1.2491	4.8355	12.5492	13.3905	4.6728	0.8483	0.9169	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
40	2.8000	3.0000	16.7606	58.0000	12.5231	2.0186	0.0150	2.2039	17.9015	4.7647	2.0570	18.5247	18.0192	4.6067	0.8311	0.8887	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
41	3.0000	3.2000	7.2821	50.0000	5.0601	1.0457	0.0103	1.1661	30.3357	24.6747	8.1772	39.1037	31.4185	24.6501	0.8049	0.7543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
42	3.2000	3.4000	4.3920	19.0000	2.6185	0.9799	0.0024	0.7911	36.7099	26.3066	25.9701	45.1625	44.9674	26.2806	0.8347	0.8196	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
43	3.4000	3.6000	3.2217	9.0000	2.4450	0.4039	0.0000	0.3728	43.5354	1.4016	16.4227	43.5579	46.5299	16.3633	0.8092	1.1444	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
44	3.6000	3.8000	0.6079	6.0000	0.0177	0.3405	0.0000	0.2497	22.7863	23.2683	16.2165	32.5673	27.9677	23.2338	0.7754	1.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
45	3.8000	4.0000	0.1921	6.0000	0.0000	0.0187	0.0000	0.1734	35.5398	30.8245	9.9974	47.0449	36.9192	30.7967	0.8557	0.9905	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
46	4.0000	4.2000	0.1433	1.0000	0.0000	0.0714	0.0000	0.0719	38.2099	3.1113	5.8895	38.3363	38.6611	5.7866	0.8109	0.7433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
47	4.2000	4.4000	0.1188	4.0000	0.0000	0.0901	0.0000	0.0286	39.1320	31.5628	15.8994	50.2745	42.2387	31.5432	0.8180	0.7505	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
48	4.4000	4.6000	1.6986	1.0000	1.6540	0.0164	0.0000	0.0282	97.3935	114.7033	67.5103	150.4737	118.5037	114.6982	0.7962	0.7251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
49	4.6000	4.8000	0.1491	0.0000	0.0000	0.1163	0.0000	0.0329	51.9093	32.5804	28.9611	61.2867	59.4418	32.5600	0.8300	0.8009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
