Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-3.1400	-3.0144	0.0144	0.0000	0.0138	0.0000	0	0.0006	95.8536	48.5418	37.1143	107.4440	102.7880	48.5418	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	-3.0144	-2.8888	0.0149	0.0000	0.0000	0.0149	0	0.0000	100.0000	23.1490	20.4582	102.6444	102.0712	22.6271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.4562	3.4562
3	-2.8888	-2.7632	0.0112	0.0000	0.0000	0.0000	0	0.0112	86.6951	17.1960	19.4217	88.3841	88.8439	19.4217	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-2.7632	-2.6376	0.0351	0.0000	0.0000	0.0338	0	0.0013	96.4677	0.0000	16.5532	96.4677	97.8776	16.5532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-2.6376	-2.5120	0.0005	1.0000	0.0000	0.0000	0	0.0005	100.0000	54.1214	28.7798	113.7063	104.0590	54.1214	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-2.5120	-2.3864	0.0116	0.0000	0.0000	0.0000	0	0.0116	100.0000	45.2768	33.7614	109.7724	105.5454	45.2768	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	-1.8840	-1.7584	0.0045	2.0000	0.0000	0.0000	0	0.0045	100.0000	34.7178	33.5188	105.8552	105.4681	34.7178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	-1.5072	-1.3816	0.0204	0.0000	0.0000	0.0000	0	0.0204	94.0176	0.0000	18.9132	94.0176	95.9011	18.9132	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	-1.2560	-1.1304	0.0014	0.0000	0.0000	0.0000	0	0.0014	100.0000	91.0878	32.1203	135.2663	105.0320	52.1342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	52.8158	52.8158
17	-1.1304	-1.0048	0.0038	0.0000	0.0000	0.0000	0	0.0038	100.0000	0.0000	28.8985	100.0000	104.0919	28.8985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-0.8792	-0.7536	0.0038	0.0000	0.0000	0.0000	0	0.0038	100.0000	0.0000	28.8985	100.0000	104.0919	28.8985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
23	-0.3768	-0.2512	0.0068	2.0000	0.0000	0.0000	0	0.0068	100.0000	91.5274	65.5188	135.5628	119.5522	91.5274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
24	-0.2512	-0.1256	0.0188	0.0000	0.0000	0.0169	0	0.0019	90.4381	18.0584	21.1401	92.2234	92.8760	18.5543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.1312	0.0000
27	0.1256	0.2512	0.0022	0.0000	0.0000	0.0000	0	0.0022	70.8662	22.1494	19.7895	74.2470	73.5775	22.1494	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
28	0.2512	0.3768	0.0278	0.0000	0.0000	0.0265	0	0.0013	95.4173	54.1214	28.7798	109.6977	99.6631	54.1214	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
31	0.6280	0.7536	0.0241	0.0000	0.0000	0.0000	0	0.0241	100.0000	11.4903	38.8168	100.6580	107.2695	38.8168	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
32	0.7536	0.8792	0.1095	0.0000	0.0000	0.1095	0	0.0000	72.4920	60.5478	55.1834	94.4517	91.1059	60.5478	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
33	0.8792	1.0048	0.0004	0.0000	0.0000	0.0000	0	0.0004	100.0000	27.3374	20.1484	103.6693	102.0096	27.3374	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
34	1.0048	1.1304	0.0378	0.0000	0.0000	0.0378	0	0.0000	100.0000	0.0000	28.8985	100.0000	104.0919	28.8985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
35	1.1304	1.2560	0.0020	0.0000	0.0000	0.0000	0	0.0020	100.0000	8.3485	27.0340	100.3479	103.5898	27.0340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
36	1.2560	1.3816	0.0025	1.0000	0.0000	0.0000	0	0.0025	100.0000	0.0000	17.6007	100.0000	101.5371	17.6007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
40	1.7584	1.8840	0.0013	0.0000	0.0000	0.0000	0	0.0013	100.0000	25.3388	10.9551	103.1603	100.5983	25.3388	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
41	1.8840	2.0096	0.0054	1.0000	0.0000	0.0000	0	0.0054	100.0000	118.8538	69.6109	155.3262	121.8428	118.8538	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
42	2.0096	2.1352	0.0213	1.0000	0.0000	0.0000	0	0.0213	83.6907	0.0000	14.1389	83.6907	84.8766	14.1389	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
43	2.1352	2.2608	0.0018	0.0000	0.0000	0.0000	0	0.0018	100.0000	12.8594	9.6556	100.8234	100.4651	12.8594	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
46	2.5120	2.6376	0.0015	1.0000	0.0000	0.0000	0	0.0015	100.0000	45.2768	33.7614	109.7724	105.5454	45.2768	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
47	2.6376	2.7632	0.0291	0.0000	0.0000	0.0223	0	0.0068	80.1789	22.5417	28.5843	83.2874	85.1218	28.5843	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
48	2.7632	2.8888	0.0374	0.0000	0.0374	0.0000	0	0.0000	100.0000	25.3388	10.9551	103.1603	100.5983	25.3388	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
50	3.0144	3.1400	0.2959	0.0000	0.2959	0.0000	0	0.0000	100.0000	25.8193	20.5440	103.2794	102.0885	25.8193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
