Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
2	-2.4000	-2.3000	18.7548	0.0000	5.5295	12.3591	0.3454	0.5208	5.1119	10.1023	2.1398	11.3220	5.5417	9.8598	0.8578	2.0264	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-2.3000	-2.2000	20.3454	0.0000	6.4009	12.8320	0.4512	0.6613	3.9435	2.7326	3.9087	4.7977	5.5524	3.2931	0.8553	2.0206	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-2.2000	-2.1000	22.7323	0.0000	5.4134	16.2594	0.3887	0.6707	3.8468	3.7099	2.5002	5.3442	4.5879	3.0650	0.8566	1.9066	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-2.1000	-2.0000	26.9483	0.0000	7.0388	18.6112	0.5008	0.7975	3.4404	2.2005	2.7138	4.0839	4.3818	1.6746	0.8524	2.0287	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-2.0000	-1.9000	28.1350	0.0000	8.4826	17.9606	0.6217	1.0701	3.4235	2.3439	3.6494	4.1490	5.0039	2.8562	0.8550	2.1769	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	-1.9000	-1.8000	33.4392	0.0000	9.3754	22.3187	0.6493	1.0959	3.1868	2.8425	3.4705	4.2703	4.7117	2.6637	0.8545	2.1257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	-1.8000	-1.7000	35.9479	0.0000	8.9564	24.9546	0.9513	1.0856	2.9233	3.3615	3.2943	4.4548	4.4043	2.4229	0.8582	2.1663	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-1.7000	-1.6000	38.3914	0.0000	10.6048	25.6469	0.8206	1.3191	2.9334	3.0940	2.3551	4.2635	3.7618	1.9094	0.8542	2.2798	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	-1.6000	-1.5000	42.2975	0.0000	11.4352	28.2671	0.8545	1.7407	2.7468	2.3681	2.5183	3.6267	3.7265	1.2828	0.8558	2.0787	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	-1.5000	-1.4000	43.4622	0.0000	12.0495	29.0222	0.8375	1.5531	2.7309	2.6559	2.3841	3.8094	3.6251	0.9855	0.8527	2.3142	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	-1.4000	-1.3000	43.1575	0.0000	11.6200	28.9045	1.0009	1.6321	2.7312	2.6211	2.4097	3.7855	3.6423	0.9965	0.8559	2.2682	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	-1.3000	-1.2000	45.0631	0.0000	12.6674	29.8286	1.1342	1.4330	2.7714	2.7960	3.8135	3.9368	4.7142	2.8385	0.8490	2.4794	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	-1.2000	-1.1000	48.9890	0.0000	15.8326	30.0561	1.0604	2.0399	3.7833	2.6441	2.7420	4.6157	4.6725	1.0184	0.8525	2.5029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	-1.1000	-1.0000	49.0347	0.0000	14.7338	31.2495	1.3685	1.6828	2.5811	3.2883	2.8820	4.1803	3.8688	1.7574	0.8466	2.6472	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	-1.0000	-0.9000	50.1250	0.0000	16.3464	30.5166	1.3859	1.8762	2.5094	3.0832	4.1064	3.9754	4.8124	3.1155	0.8422	2.6428	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	-0.9000	-0.8000	53.2374	0.0000	15.2799	34.7783	1.4144	1.7648	2.4710	2.6435	2.6619	3.6185	3.6320	0.7545	0.8420	2.5058	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	-0.8000	-0.7000	52.7021	0.0000	16.1756	32.7206	1.6934	2.1125	2.8151	3.2728	2.8512	4.3169	4.0067	1.6559	0.8419	2.6945	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-0.7000	-0.6000	56.4481	0.0000	16.7836	36.0255	1.6337	2.0053	2.4421	3.2988	4.8505	4.1044	5.4306	3.9042	0.8413	2.8614	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
