Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	0.0000	50.0000	15.4936	10.0000	0	12.0827	1.1183	2.2926	6.5002	1.0926	1.0520	6.5914	6.5848	0.6870	0.4309	0.7322	0.0000	0.0000	0.0000	0.0000
2	50.0000	100.0000	37.0167	35.0000	0	30.6508	3.0762	3.2896	3.6976	1.1861	0.9132	3.8832	3.8087	0.8582	0.4232	0.7009	0.0000	0.0000	0.0000	0.0000
3	100.0000	150.0000	38.9671	28.0000	0	31.9282	3.2990	3.7398	3.5456	1.4426	0.8782	3.8278	3.6527	1.2123	0.4214	0.6587	0.0000	0.0000	0.0000	0.0000
4	150.0000	200.0000	33.7076	27.0000	0	25.6266	2.9988	5.0821	3.9803	1.0553	0.7668	4.1179	4.0535	0.7397	0.4152	0.6278	0.0000	0.0000	0.0000	0.0000
5	200.0000	250.0000	22.1742	21.0000	0	15.8403	2.4319	3.9020	5.2104	1.2644	1.1726	5.3616	5.3407	1.0304	0.4123	0.6059	0.0000	0.0000	0.0000	0.0000
6	250.0000	300.0000	14.2626	8.0000	0	10.2234	1.0999	2.9394	6.2156	1.4452	1.0529	6.3814	6.3041	1.2565	0.4038	0.5888	0.0000	0.0000	0.0000	0.0000
7	300.0000	350.0000	7.1505	4.0000	0	4.4462	0.6502	2.0541	10.3171	2.0047	2.6467	10.5100	10.6512	2.5546	0.4011	0.5644	0.0000	0.0000	0.0000	0.0000
8	350.0000	400.0000	5.4980	2.0000	0	3.0299	0.3797	2.0885	11.7190	1.3310	2.7090	11.7944	12.0281	2.6182	0.4002	0.5691	0.0000	0.0000	0.0000	0.0000
9	400.0000	450.0000	2.5184	4.0000	0	1.7064	0.0851	0.7269	14.5388	0.9781	1.0848	14.5716	14.5792	0.8304	0.4080	0.5664	0.0000	0.0000	0.0000	0.0000
10	450.0000	500.0000	1.1946	2.0000	0	0.5487	0.1393	0.5065	24.0345	3.0028	2.7059	24.2214	24.1863	2.9169	0.4006	0.5903	0.0000	0.0000	0.0000	0.0000
11	500.0000	550.0000	0.8835	2.0000	0	0.3508	0.1225	0.4103	26.3738	2.0205	1.7180	26.4510	26.4297	1.8586	0.3812	0.6948	0.0000	0.0000	0.0000	0.0000
12	550.0000	600.0000	0.3167	0.0000	0	0.1024	0.0976	0.1168	41.2953	0.9301	5.3573	41.3058	41.6414	5.3153	0.3968	0.5392	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	0.3636	0.0000	0	0.0717	0.0098	0.2821	45.6549	9.6204	6.8055	46.6575	46.1593	9.5981	0.3979	0.5213	0.0000	0.0000	0.0000	0.0000
14	650.0000	700.0000	0.4324	0.0000	0	0.0000	0.0568	0.3756	68.9344	0.6517	2.0947	68.9374	68.9662	1.9907	0.3975	0.5165	0.0000	0.0000	0.0000	0.0000
15	700.0000	750.0000	0.0107	0.0000	0	0.0000	0.0000	0.0107	41.3851	10.1717	9.0835	42.6168	42.3702	10.1513	0.3972	0.5065	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	0.1007	0.0000	0	0.0000	0.0000	0.1007	87.8052	20.5892	18.6136	90.1868	89.7564	20.5786	0.3993	0.5252	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	0.1066	0.0000	0	0.0000	0.0109	0.0957	88.0325	8.6045	8.0725	88.4520	88.4018	8.5807	0.3972	0.5011	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.0337	0.0000	0	0.0337	0.0000	0.0000	100.0000	14.1647	8.6129	100.9982	100.3702	14.1497	0.3972	0.5177	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.0021	0.0000	0	0.0000	0.0000	0.0021	100.0000	7.0012	7.7227	100.2448	100.2978	7.6951	0.3972	0.5177	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	0.0026	0.0000	0	0.0000	0.0010	0.0016	132.3604	10.7351	22.2273	132.7950	134.2138	22.2155	0.3972	0.6047	0.0000	0.0000	0.0000	0.0000
