Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	0.0000	50.0000	124.6684	0.0000	13.4311	101.3633	2.5420	7.3320	8.9481	21.0107	9.1320	22.8368	12.7852	1.4326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0420	20.7399
2	50.0000	100.0000	262.9635	0.0000	44.9653	199.5658	3.4139	15.0185	7.0144	17.3799	11.7229	18.7420	13.6612	1.6241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1499	17.3038
3	100.0000	150.0000	279.1392	0.0000	73.8020	179.0735	3.6007	22.6629	6.6052	11.3286	9.7859	13.1136	11.8064	2.3779	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1045	11.1911
4	150.0000	200.0000	187.7328	0.0000	58.7704	107.5595	1.9799	19.4231	9.1256	7.5766	8.5472	11.8609	12.5032	3.7032	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3615	8.1172
5	200.0000	250.0000	128.0434	0.0000	48.2784	61.4226	1.8414	16.5010	11.4180	2.6599	6.6963	11.7237	13.2368	0.7303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5798	6.4929
6	250.0000	300.0000	88.7843	0.0000	44.3196	31.7023	1.1092	11.6532	14.4241	6.4119	10.4895	15.7850	17.8349	4.6359	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.2045	10.1226
7	300.0000	350.0000	64.4175	0.0000	36.6251	17.1230	1.0583	9.6110	17.6257	5.1235	2.7337	18.3553	17.8365	2.3585	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.3560	3.0700
8	350.0000	400.0000	29.3215	0.0000	15.1368	9.7057	0.7399	3.7391	29.2790	4.3702	1.5763	29.6033	29.3214	1.5762	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0087	4.3612
9	400.0000	450.0000	29.6352	0.0000	21.6856	4.2264	0.4732	3.2499	24.1089	9.8399	2.8325	26.0397	24.2747	3.5835	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.4819	7.3437
10	450.0000	500.0000	14.0798	0.0000	7.7369	3.0011	0.1430	3.1988	39.2219	0.4408	17.5846	39.2244	42.9834	6.1540	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0150	16.4726
11	500.0000	550.0000	12.3120	0.0000	9.5075	1.2277	0.1421	1.4347	34.8369	14.6641	3.6054	37.7974	35.0229	3.5577	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.6249
12	550.0000	600.0000	9.6028	0.0000	7.8519	1.0032	0.0912	0.6565	50.6621	22.2873	11.7687	55.3477	52.0111	22.2870	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0195	0.1029
13	600.0000	650.0000	4.1114	0.0000	2.6772	0.6552	0.0635	0.7155	101.8390	27.4617	35.4779	105.4766	107.8418	35.4779	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.2891
15	700.0000	750.0000	0.8752	0.0000	0.0000	0.2365	0.0608	0.5779	27.8549	0.9444	4.8808	27.8709	28.2793	2.2591	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1132	4.3251
16	750.0000	800.0000	0.4283	0.0000	0.0000	0.0679	0.0164	0.3440	40.1293	7.6622	7.4049	40.8543	40.8068	7.6412	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5666
17	800.0000	850.0000	0.3642	0.0000	0.0000	0.0000	0.0117	0.3524	46.4333	7.0874	7.8563	46.9711	47.0932	7.8563	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.4141	0.0000	0.0000	0.0661	0.0457	0.3023	44.0455	2.5941	1.2841	44.1218	44.0642	2.5941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.1698	0.0000	0.0000	0.1080	0.0117	0.0501	45.7532	4.8216	5.9218	46.0065	46.1348	5.8968	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5440
20	950.0000	1000.0000	0.2928	0.0000	0.0000	0.1048	0.0757	0.1123	39.1917	5.6691	3.1065	39.5995	39.3146	3.7303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.2689
