Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
2	-4.8000	-4.6000	0.0003	0.0000	0.0000	0.0000	0.0000	0.0003	58.2070	82.6623	88.5970	101.0995	106.0070	19.8080	0.4632	1.8077	0.0000	0.0000	0.9013	0.5040	39.3731	77.7265
3	-4.6000	-4.4000	0.0208	0.0000	0.0000	0.0204	0.0000	0.0004	98.1324	94.9046	99.7642	136.5169	139.9388	21.1429	0.5046	3.1333	0.0000	0.0000	0.3345	0.0773	97.4447	93.1746
4	-4.4000	-4.2000	0.1009	0.0000	0.0000	0.1007	0.0000	0.0003	58.4384	22.2907	35.4288	62.5453	68.3392	11.4811	0.4629	1.4611	0.0000	0.0000	0.9346	0.2705	25.6183	21.5358
5	-4.2000	-4.0000	0.0931	0.0000	0.0000	0.0926	0.0000	0.0004	48.1867	63.8777	37.7805	80.0145	61.2317	26.2834	0.4186	2.1514	0.0000	0.0000	0.6360	0.2087	55.0640	28.4544
6	-4.0000	-3.8000	0.1216	0.0000	0.0000	0.1090	0.0000	0.0126	39.9598	106.8564	26.5473	114.0837	47.9744	21.8357	0.4326	1.5975	0.0000	0.0000	0.5875	0.1833	17.4994	103.1123
7	-3.8000	-3.6000	0.5061	0.0000	0.0000	0.4293	0.0760	0.0009	29.9806	7.3565	23.6014	30.8699	38.1558	5.4922	0.4519	1.1438	0.0000	0.0000	0.6303	0.1816	11.9763	19.5318
8	-3.6000	-3.4000	1.5578	1.0000	0.0000	0.4911	0.0562	1.0105	65.0731	0.0000	194.8240	65.0731	205.4042	67.5677	64.3387	65.4664	64.1923	64.1923	64.4081	64.2751	64.5866	65.3702
9	-3.4000	-3.2000	0.4966	0.0000	0.0000	0.4973	0.0000	-0.0007	27.8201	12.5458	32.8317	30.5181	43.0335	11.3502	0.4318	1.6924	0.0000	0.0000	0.9101	0.3221	9.0116	30.7426
10	-3.2000	-3.0000	1.1080	0.0000	0.0000	0.9929	0.0193	0.0958	19.8720	7.4275	11.0465	21.2147	22.7359	2.3654	0.4311	1.8774	0.0000	0.0000	0.4883	0.2373	10.6031	6.6057
11	-3.0000	-2.8000	3.7875	3.0000	0.0000	1.7773	0.0000	2.0102	38.0168	0.0000	163.4672	38.0168	167.8297	54.8467	53.0090	53.7086	52.8054	52.8054	53.1176	52.9470	57.0117	59.7225
12	-2.8000	-2.6000	4.0378	1.0000	0.0000	1.9524	0.0763	2.0091	35.7115	0.0000	148.7254	35.7115	152.9528	50.0347	49.7460	50.6853	49.5325	49.5325	49.7855	49.6619	46.9185	50.1888
13	-2.6000	-2.4000	6.5914	6.0000	0.0000	2.5669	0.0000	4.0245	30.7360	0.0000	184.6768	30.7360	187.2170	61.1683	60.8548	61.5373	60.6852	60.6852	60.9018	60.7724	61.9656	65.3174
14	-2.4000	-2.2000	4.7968	2.0000	0.0000	3.6913	0.0000	1.1055	22.3327	0.0000	66.3164	22.3327	69.9758	21.9308	21.1905	22.7048	20.8474	20.8474	21.2528	21.0373	22.7687	25.8935
15	-2.2000	-2.0000	10.6034	9.0000	0.0000	5.0533	0.1162	5.4339	21.6128	0.0000	142.5927	21.6128	144.2213	47.8668	47.3850	48.3614	47.1548	47.1548	47.4688	47.2906	46.3175	48.7355
16	-2.0000	-1.8000	12.1106	7.0000	0.0000	5.6692	0.2190	6.2225	20.6207	0.0000	149.5426	20.6207	150.9577	49.6426	49.7613	50.6060	49.5434	49.5434	49.8578	49.6772	49.8219	50.1647
17	-1.8000	-1.6000	12.0618	1.0000	0.0000	6.4531	0.2367	5.3721	19.0803	0.0000	126.2596	19.0803	127.6931	42.3308	41.7044	42.6043	41.4530	41.4530	41.7977	41.6018	41.8671	43.9077
18	-1.6000	-1.4000	13.6093	6.0000	0.0000	7.2894	0.0665	6.2534	18.4362	0.0000	134.4858	18.4362	135.7436	44.2491	44.3256	45.3735	44.0875	44.0875	44.3932	44.2155	44.4706	48.1053
19	-1.4000	-1.2000	9.1349	6.0000	0.0000	5.8942	0.0894	3.1513	19.6901	0.0000	100.0834	19.6901	102.0019	33.4534	33.1233	34.3267	32.8411	32.8411	33.3257	33.0593	32.8400	34.3950
20	-1.2000	-1.0000	17.7071	9.0000	0.0000	7.0718	0.1289	10.5063	18.1327	0.0000	170.3889	18.1327	171.3510	57.1222	56.6599	57.4018	56.4746	56.4746	56.7915	56.6080	56.4799	57.1459
21	-1.0000	-0.8000	13.9547	12.0000	0.0000	6.5263	0.1551	7.2733	19.3370	0.0000	152.1149	19.3370	153.3391	51.2369	50.3739	51.2828	50.1622	50.1622	50.4942	50.3022	50.3039	51.9935
22	-0.8000	-0.6000	12.6573	6.0000	0.0000	5.8835	0.1289	6.6448	19.7653	0.0000	144.2779	19.7653	145.6254	47.9970	47.6288	48.5352	47.4036	47.4036	47.7419	47.5519	48.1205	50.3780
23	-0.6000	-0.4000	9.4984	4.0000	0.0000	5.1014	0.0000	4.3970	21.6207	0.0000	127.7756	21.6207	129.5919	42.7309	42.3584	43.4486	42.1126	42.1126	42.5534	42.2990	43.2126	42.4782
24	-0.4000	-0.2000	14.7331	9.0000	0.0000	5.2710	0.0000	9.4621	20.6125	0.0000	184.9370	20.6125	186.0821	61.0693	61.2527	61.9904	61.0868	61.0868	61.3523	61.2014	61.8562	63.8624
