Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100MM	WR4000N2100MM
2	200.0000	400.0000	56.4560	0.0000	7.2019	46.6618	2.0442	0.5481	7.3168	3.5826	2.6301	8.1469	7.7752	3.1440	0.0000	0.0000	0.0000	0.3083	0.0000	0.9763	0.2971	0.1358	1.3468	53.5508	24.7083	17.5684	58.9762	56.3590	24.6720	0.0000	0.0000	0.0000	0.3824	0.0000	1.2147	0.4141	0.0000	0.0000	3.0519	2.0535	1.3546	3.6784	3.3390	0.1664	0.0000	0.0000	0.0000	0.3004	0.0000	0.9490	0.2836	0.1643	1.7717	17.6141	1.4880	1.2188	17.6768	17.6562	1.2776	0.0000	0.0000	0.0000	0.1586	0.0000	0.7276	0.1651	0.0000	0.0000	32.4914	11.3439	17.0670	34.4148	36.7011	11.9591	0.0000	0.0000	0.0000	0.5644	0.0000	1.0906	0.3979	0.1037	12.1075	0.2237	0.0043
3	400.0000	600.0000	82.2238	0.0000	8.6170	69.5230	2.4391	1.6448	5.6014	2.0085	1.6895	5.9507	5.8507	1.0972	0.0000	0.0000	0.0000	0.4569	0.0000	1.3500	0.4478	0.1618	0.7566	48.6802	13.5463	3.5831	50.5298	48.8119	13.2896	0.0000	0.0000	0.0000	0.8341	0.0000	2.3310	0.8349	0.0000	0.2502	2.5420	2.0132	1.7972	3.2426	3.1131	1.1361	0.0000	0.0000	0.0000	0.4375	0.0000	1.2692	0.4219	0.1916	0.8632	25.2967	13.1733	40.8156	28.5212	48.0192	40.8139	0.0000	0.0000	0.0000	0.3077	0.0000	0.1701	0.1413	0.0000	0.0000	20.4089	1.6346	1.5668	20.4743	20.4690	0.6670	0.0000	0.0000	0.0000	0.4337	0.0000	1.3751	0.3841	0.0111	0.4965	1.2759	0.0167
4	600.0000	800.0000	34.8896	0.0000	0.6017	30.5300	2.6377	1.1202	6.0457	1.7047	1.5382	6.2814	6.2383	0.5382	0.0000	0.0000	0.0000	0.4315	0.0000	1.4287	0.3985	0.0475	0.4774	273.8964	59.3420	21.6269	280.2511	274.7489	58.3644	0.0000	0.0000	0.0000	6.4403	0.0000	5.8542	6.2843	0.0000	0.0000	4.0266	2.1429	1.9276	4.5613	4.4642	1.0850	0.0000	0.0000	0.0000	0.5625	0.0000	1.5901	0.5236	0.0504	0.5416	15.0390	3.5619	3.0166	15.4551	15.3386	3.4697	0.0000	0.0000	0.0000	0.2191	0.0000	0.7411	0.2262	0.0000	0.0000	22.6813	5.0660	5.7935	23.2402	23.4096	5.0043	0.0000	0.0000	0.0000	1.0513	0.0000	2.5615	0.9843	0.1043	0.1093	2.5513	0.0318
5	800.0000	1000.0000	18.2697	0.0000	0.0000	9.1708	8.4411	0.6577	41.8737	11.0016	15.1166	43.2948	44.5187	14.1541	0.0000	0.0000	0.0000	2.2456	0.0000	4.2948	2.2185	0.0239	0.0239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.2480	2.6565	2.4328	7.7195	7.6454	0.9905	0.0000	0.0000	0.0000	0.6356	0.0000	2.3053	0.5941	0.0475	0.0475	90.2611	22.7733	32.2363	93.0897	95.8449	31.0518	0.0000	0.0000	0.0000	4.0931	0.0000	6.4569	4.0858	0.0000	0.0000	27.8555	8.6013	17.3213	29.1532	32.8017	16.7468	0.0000	0.0000	0.0000	0.9831	0.0000	4.2860	0.9034	0.0000	0.0180	3.3738	0.0349
6	1000.0000	2000.0000	3.1993	0.0000	-0.1618	2.7745	0.1004	0.4862	13.7949	3.5730	3.6863	14.2501	14.2789	1.4168	0.0000	0.0000	0.0000	0.6509	0.0000	3.3391	0.6279	0.0000	0.0037	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6923	6.8925	5.4439	15.3292	14.7348	5.9782	0.0000	0.0000	0.0000	0.7425	0.0000	3.2713	0.7179	0.0000	0.0000	69.4567	16.4082	5.0697	71.3685	69.6415	16.3794	0.0000	0.0000	0.0000	0.2790	0.0000	0.8911	0.2648	0.0000	0.0000	28.6496	12.4466	9.1918	31.2365	30.0881	11.7072	0.0000	0.0000	0.0000	0.4916	0.0000	4.1696	0.4822	0.0000	0.0243	27.2542	0.3205
