Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	0.0000	50.0000	241.2147	0.0000	132.0500	0.0758	0.1051	108.9838	8.0721	0.0000	129.7004	8.0721	129.9514	43.6447	42.9525	43.9033	42.7006	42.7006	42.7006	42.7006	42.9407	44.8069
2	50.0000	100.0000	152.1334	0.0000	78.2759	0.3610	0.7789	72.7176	11.4020	0.0000	137.0417	11.4020	137.5152	46.6127	45.5729	46.8586	45.3549	45.3549	45.3549	45.3549	45.6584	44.9677
3	100.0000	150.0000	66.6411	0.0000	22.1865	0.6330	0.5827	43.2389	18.7234	0.0000	185.5132	18.7234	186.4556	62.8611	61.6909	62.6876	61.5236	61.5236	61.5236	61.5236	61.5239	61.6628
4	150.0000	200.0000	41.7688	0.0000	22.8777	0.6026	0.2111	18.0774	20.2531	0.0000	124.8415	20.2531	126.4737	43.0993	40.9673	41.9040	40.7002	40.7002	40.7002	40.7002	42.1872	43.4488
5	200.0000	250.0000	34.6946	0.0000	17.1975	0.5267	0.5552	16.4152	22.7842	0.0000	130.6404	22.7842	132.6123	43.0911	43.4528	45.8961	43.2344	43.2344	43.2344	43.2344	43.2344	43.2367
6	250.0000	300.0000	15.9616	0.0000	5.3761	0.6387	0.3763	9.5705	31.1173	0.0000	171.6557	31.1173	174.4533	62.1843	56.5756	57.6363	56.3852	56.3852	56.3852	56.3852	56.3858	56.3874
7	300.0000	350.0000	15.8576	0.0000	6.6180	0.2737	0.3126	8.6533	26.1539	0.0000	153.4493	26.1539	155.6622	55.1675	50.6466	51.4985	50.4490	50.4490	50.4490	50.4490	50.4490	50.6018
8	350.0000	400.0000	10.7617	0.0000	2.8791	0.2458	0.1562	7.4805	28.5366	0.0000	197.3710	28.5366	199.4233	70.2468	65.1975	65.7632	65.0456	65.0456	65.0456	65.0456	65.0467	65.5010
9	400.0000	450.0000	2.9342	0.0000	-1.7341	0.2229	0.2260	4.2194	116.0896	0.0000	410.3945	116.0896	426.4979	139.3012	136.4627	137.4332	136.3255	136.3255	136.3255	136.3255	136.3255	136.3292
10	450.0000	500.0000	6.4554	0.0000	1.2663	0.0705	0.0000	5.1186	52.5133	0.0000	233.5308	52.5133	239.3622	80.6514	77.5440	77.6125	77.4543	77.4543	77.4543	77.4543	77.4543	77.4555
11	500.0000	550.0000	0.0567	0.0000	-0.1995	0.0904	0.0773	0.0885	1762.7497	205.4191	508.1263	1774.6785	1834.5242	507.9559	0.4058	13.1505	0.0000	0.0000	0.0000	0.0000	0.0000	0.8432
12	550.0000	600.0000	0.4408	0.0000	0.0544	0.0630	0.2402	0.0831	173.3679	2.9994	3.8633	173.3938	173.4109	2.4348	0.3983	2.9729	0.0000	0.0000	0.0000	0.0000	0.0000	0.0053
14	650.0000	700.0000	0.0724	0.0000	0.0000	0.0469	0.0000	0.0255	65.3751	4.2460	5.9249	65.5129	65.6431	4.4884	0.3995	3.8470	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	700.0000	750.0000	0.1461	0.0000	0.0000	0.0000	0.0000	0.1461	88.8130	32.8266	24.7856	94.6854	92.2067	32.7923	0.3984	1.4461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0833
16	750.0000	800.0000	0.3953	0.0000	0.2629	0.1136	0.0000	0.0188	68.9401	59.2380	28.0175	90.8949	74.4158	59.1927	0.3974	2.2828	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	0.0385	0.0000	0.0000	0.0295	0.0000	0.0090	57.2689	30.8158	27.4392	65.0334	63.5031	30.5467	0.3987	4.0438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.0089	0.0000	0.0000	0.0000	0.0000	0.0089	57.3857	7.9487	8.6064	57.9335	58.0274	7.7833	0.3987	3.6512	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
