Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
32	1.9468	2.0096	0.0038	0.0000	0.0000	0.0000	0.0000	0.0038	19.5240	7.1638	7.7757	20.7968	21.0154	7.1860	0.4044	2.9427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
33	2.0096	2.0724	1.2013	0.0000	1.1501	0.0000	0.0000	0.0513	95.7391	34.6370	25.8447	101.8121	99.1661	34.6080	0.5024	1.3253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
34	2.0724	2.1352	3.0139	0.0000	0.8566	0.0906	0.0000	2.0666	52.5034	0.0000	202.4336	52.5034	209.1315	75.1731	66.5002	66.9630	66.3602	66.3602	66.3602	66.3602	66.3602	66.3602
35	2.1352	2.1980	5.4372	0.0000	3.2056	0.0000	0.0647	2.1670	49.1856	0.0000	113.0161	49.1856	123.2553	42.3026	37.0682	38.6099	36.7838	36.7838	36.7838	36.7838	36.7838	36.7846
36	2.1980	2.2608	2.0730	0.0000	0.8812	0.1048	0.0000	1.0869	96.1688	0.0000	148.3165	96.1688	176.7660	57.2262	48.5307	49.0431	48.2398	48.2398	48.2398	48.2398	48.2398	48.2398
37	2.2608	2.3236	0.1234	0.0000	-0.1025	0.0279	0.0000	0.1980	1964.1133	194.7229	37.9422	1973.7421	1964.4797	193.3862	0.4018	22.7729	0.0000	0.0000	0.0000	0.0000	0.0000	19.3202
38	2.3236	2.3864	6.7256	0.0000	3.2913	0.1242	0.1119	3.1983	39.2882	0.0000	134.7243	39.2882	140.3360	46.2801	44.8305	45.3999	44.6054	44.6054	44.6054	44.6054	44.6054	44.6058
39	2.3864	2.4492	5.5186	0.0000	1.2687	0.0984	0.0208	4.1307	51.9922	0.0000	220.6939	51.9922	226.7355	81.3097	72.6442	72.7707	72.4822	72.4822	72.4822	72.4822	72.4822	72.4805
40	2.4492	2.5120	9.8861	0.0000	5.2879	0.1427	0.0408	4.4147	37.1014	0.0000	124.2827	37.1014	129.7023	47.3778	40.7334	41.4709	40.4608	40.4608	40.4608	40.4608	40.4608	40.4611
41	2.5120	2.5748	11.3320	0.0000	5.7153	0.1633	0.1563	5.2971	37.6979	0.0000	134.6335	37.6979	139.8117	48.7894	44.3485	45.8017	44.1229	44.1229	44.1229	44.1229	44.1229	44.1255
42	2.5748	2.6376	7.8878	0.0000	3.1986	0.2059	0.2697	4.2137	60.1943	0.0000	155.6608	60.1943	166.8941	59.1301	50.9317	52.0564	50.7115	50.7115	50.7115	50.7115	50.7115	50.7124
43	2.6376	2.7004	21.3489	0.0000	5.5442	0.1487	0.1684	15.4876	29.7324	0.0000	212.2924	29.7324	214.3643	73.8686	70.3798	70.9780	70.2613	70.2613	70.2613	70.2613	70.2621	70.2633
44	2.7004	2.7632	11.0027	0.0000	3.2557	0.1423	0.1006	7.5040	61.1239	0.0000	194.4791	61.1239	203.8584	72.1585	63.7549	65.2637	63.6210	63.6210	63.6210	63.6210	63.6219	63.6629
45	2.7632	2.8260	28.9045	0.0000	13.4022	0.2203	0.3026	14.9794	27.0564	0.0000	147.3157	27.0564	149.7798	51.1979	48.6153	50.6273	48.4354	48.4354	48.4354	48.4354	48.4354	49.2359
46	2.8260	2.8888	51.2569	0.0000	26.6607	0.5833	0.5450	23.4679	18.4102	0.0000	131.6288	18.4102	132.9100	45.7916	43.1560	44.9762	42.9210	42.9210	42.9210	42.9210	42.9213	46.1829
47	2.8888	2.9516	66.1522	0.0000	34.5456	0.3055	0.5305	30.7706	16.4112	0.0000	134.3082	16.4112	135.3072	48.2498	44.0897	45.0132	43.8383	43.8383	43.8383	43.8383	44.7772	45.2590
48	2.9516	3.0144	109.4377	0.0000	57.8892	0.8354	0.3033	50.4098	11.4997	0.0000	133.6930	11.4997	134.1867	46.0583	44.1041	45.3072	43.8606	43.8606	43.8606	43.8606	44.2821	45.8110
49	3.0144	3.0772	87.8877	0.0000	36.7828	0.3395	0.5211	50.2442	16.1345	0.0000	161.2600	16.1345	162.0651	54.7542	53.6737	54.4468	53.4773	53.4773	53.4773	53.4773	53.4774	53.5005
50	3.0772	3.1400	162.2584	0.0000	84.8896	0.6316	0.4860	76.2513	9.6495	0.0000	134.5325	9.6495	134.8782	44.9101	44.6091	45.6310	44.3737	44.3737	44.3737	44.3737	44.7307	46.1843
