Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
2	-2.4000	-2.3000	48.0459	28.0000	45.1117	0.4801	-0.1079	2.5620	21.4775	0.0000	17.7628	21.4775	27.8711	4.1562	4.1627	4.1627	4.1627	4.1627	4.1627	4.1627	4.1629	13.3021
3	-2.3000	-2.2000	29.5500	45.0000	26.2627	0.7234	0.0602	2.5037	33.5374	0.0000	21.2534	33.5374	39.7047	9.9916	6.7682	6.7682	6.7682	6.7682	6.7682	6.7682	6.7500	5.6092
4	-2.2000	-2.1000	50.5721	47.0000	48.0969	0.9176	0.1841	1.3735	24.7685	7.5461	12.5291	25.8925	27.7571	4.3389	1.9774	1.9774	1.9774	1.9774	1.9774	1.9774	6.9115	8.1806
5	-2.1000	-2.0000	58.1520	63.0000	52.7886	0.7788	0.0999	4.4847	22.8644	0.0000	23.9743	22.8644	33.1293	9.4348	6.8785	6.8785	6.8785	6.8785	6.8785	6.8785	7.5967	12.0066
6	-2.0000	-1.9000	57.2659	40.0000	54.6005	1.0196	0.0000	1.6458	23.3165	4.2525	17.4174	23.7011	29.1037	3.5682	1.7462	1.7462	1.7462	1.7462	1.7462	1.7462	3.8447	16.0486
7	-1.9000	-1.8000	58.3182	59.0000	53.9947	1.3999	0.1306	2.7930	21.6264	0.0000	19.9883	21.6264	29.4488	6.0314	3.4295	3.4295	3.4295	3.4295	3.4295	3.4295	4.3979	16.5301
8	-1.8000	-1.7000	73.6078	54.0000	70.2260	1.7172	0.1975	1.4671	19.4752	10.1553	11.3902	21.9639	22.5614	10.2564	1.3586	1.3586	1.3586	1.3586	1.3586	1.3586	0.5042	7.0647
9	-1.7000	-1.6000	68.5142	72.0000	61.5836	1.9139	0.2731	4.7436	21.2439	6.2842	24.9491	22.1538	32.7682	6.8793	5.8382	5.8382	5.8382	5.8382	5.8382	5.8382	8.3305	17.3559
10	-1.6000	-1.5000	76.4579	85.0000	72.0491	1.5957	0.1168	2.6962	18.2300	0.0000	11.3809	18.2300	21.4909	3.1846	2.6158	2.6158	2.6158	2.6158	2.6158	2.6158	2.6158	8.4549
11	-1.5000	-1.4000	46.9542	65.0000	41.8799	2.4305	0.4478	2.1961	30.4886	6.7725	19.0288	31.2318	35.9396	8.5519	2.1297	2.1297	2.1297	2.1297	2.1297	2.1297	1.3401	16.1230
12	-1.4000	-1.3000	74.9740	68.0000	67.8935	2.6827	0.1999	4.1979	19.4124	0.0000	14.4935	19.4124	24.2261	6.2735	4.0014	4.0014	4.0014	4.0014	4.0014	4.0014	2.1938	8.3563
