Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-5.0000	-4.8000	0.3572	0.0000	0.0297	0.3205	0.0000	0.0071	27.5902	6.1847	13.8406	28.2749	30.8671	13.7208	0.7803	1.6734	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	-4.8000	-4.6000	0.4200	0.0000	0.0295	0.3826	0.0077	0.0002	27.5358	1.5682	7.5427	27.5804	28.5502	7.3822	0.8686	1.3057	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-4.6000	-4.4000	0.4519	0.0000	0.0397	0.3771	0.0022	0.0329	23.5550	12.7723	21.1413	26.7950	31.6512	21.0730	0.8463	1.5656	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-4.4000	-4.2000	0.9935	0.0000	0.0979	0.8472	0.0169	0.0315	17.1962	9.4505	3.5507	19.6220	17.5589	9.2537	0.8862	1.7018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-4.2000	-4.0000	1.3165	0.0000	0.1646	1.1365	0.0090	0.0064	16.2078	1.9298	4.0622	16.3223	16.7091	3.6361	0.8723	1.6474	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-4.0000	-3.8000	1.7606	0.0000	0.0954	1.6091	0.0157	0.0404	12.7785	1.7249	2.8402	12.8944	13.0904	2.2967	0.8578	1.4965	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	-3.8000	-3.6000	3.5054	0.0000	0.4596	2.9816	0.0132	0.0510	10.2481	14.7626	5.6893	17.9710	11.7214	14.6655	0.8645	1.4526	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	-3.6000	-3.4000	4.5358	0.0000	0.7112	3.6522	0.0543	0.1181	8.2526	1.7833	2.4764	8.4430	8.6161	1.7731	0.8593	1.5627	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-3.4000	-3.2000	6.1863	0.0000	0.9568	5.0212	0.0731	0.1352	6.8667	2.9838	9.8348	7.4870	11.9948	9.6675	0.8599	1.6826	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	-3.2000	-3.0000	9.7760	0.0000	1.0937	8.3953	0.1421	0.1449	5.5858	2.1415	5.3730	5.9823	7.7505	5.1270	0.8638	1.3929	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	-3.0000	-2.8000	14.6316	0.0000	2.2587	11.9605	0.1342	0.2782	4.7162	1.8499	2.7893	5.0660	5.4793	2.1326	0.8568	1.6395	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	-2.8000	-2.6000	20.5623	0.0000	2.8100	17.1463	0.2080	0.3980	4.0165	1.8306	2.3089	4.4140	4.6328	1.4792	0.8541	1.6191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	-2.6000	-2.4000	30.8300	0.0000	5.2491	24.5369	0.3318	0.7121	3.2902	1.8160	1.8053	3.7581	3.7530	0.3369	0.8551	1.6021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	-2.4000	-2.2000	43.1631	0.0000	10.0270	31.1640	0.6248	1.3474	3.0584	4.9988	1.9462	5.8602	3.6251	4.6188	0.8570	1.7089	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	-2.2000	-2.0000	55.4392	0.0000	12.8780	39.9164	0.8166	1.8283	2.4398	2.7825	2.1382	3.7007	3.2442	1.6886	0.8526	2.0405	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
