Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
2	-2.4000	-2.3000	0.0000	0.0000	0.0000	0.0000	0	0.0000	73.4939	7.3881	19.4126	73.8643	76.0145	19.4126	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-2.3000	-2.2000	0.0000	0.0000	0.0000	0.0000	0	0.0000	71.6702	31.1335	26.1857	78.1404	76.3041	31.1335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-2.0000	-1.9000	0.0424	0.0000	0.0000	0.0424	0	0.0000	100.0000	11.4904	38.8168	100.6580	107.2695	38.8168	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0219
8	-1.8000	-1.7000	0.0273	0.0000	0.0000	0.0273	0	0.0000	100.0000	8.3485	27.0340	100.3479	103.5898	27.0340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	-1.6000	-1.5000	0.0000	0.0000	0.0000	0.0000	0	0.0000	100.0000	0.0000	20.7405	100.0000	102.1282	20.7405	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	-1.5000	-1.4000	0.0015	0.0000	0.0015	0.0000	0	0.0000	99.6362	18.3583	19.1805	101.3134	101.4656	19.1805	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	-1.4000	-1.3000	0.0000	0.0000	0.0000	0.0000	0	0.0000	100.0000	0.0000	20.7405	100.0000	102.1282	20.7405	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	-1.3000	-1.2000	0.0000	0.0000	0.0000	0.0000	0	0.0000	100.0000	0.0000	20.7405	100.0000	102.1282	20.7405	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	-1.2000	-1.1000	0.0018	0.0000	0.0018	0.0000	0	0.0000	100.0000	52.1342	32.1203	112.7740	105.0320	52.1342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	-1.1000	-1.0000	0.0146	0.0000	0.0146	0.0000	0	0.0000	99.9978	26.9116	20.1596	103.5558	102.0097	26.9116	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	-1.0000	-0.9000	0.0173	0.0000	0.0000	0.0173	0	0.0000	100.0000	11.5032	14.1271	100.6594	100.9930	14.1271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	-0.9000	-0.8000	0.0002	0.0000	0.0002	0.0000	0	0.0000	99.7534	0.0000	20.7364	99.7534	101.8859	20.7364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	-0.8000	-0.7000	0.0001	0.0000	0.0001	0.0000	0	0.0000	99.9969	45.2768	33.7614	109.7697	105.5425	45.2768	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-0.7000	-0.6000	0.0176	0.0000	0.0000	0.0176	0	0.0000	99.9986	163.5763	24.1594	191.7209	102.8757	51.0838	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	155.3951	0.0000
20	-0.6000	-0.5000	0.0002	0.0000	0.0002	0.0000	0	0.0000	99.5106	0.0000	17.7294	99.5106	101.0776	17.7294	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21	-0.5000	-0.4000	0.0872	0.0000	0.0002	0.0870	0	0.0000	99.7875	180.5828	75.5883	206.3194	125.1844	180.5828	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2128
22	-0.4000	-0.3000	0.0016	0.0000	0.0001	0.0000	0	0.0015	93.8064	43.2432	32.5583	103.2938	99.2959	43.2432	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3592	0.3590
23	-0.3000	-0.2000	0.0023	0.0000	0.0000	0.0000	0	0.0022	98.9087	33.9935	33.0183	104.5873	104.2744	33.9935	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4087
24	-0.2000	-0.1000	0.0000	0.0000	0.0000	0.0000	0	0.0000	96.9783	0.0000	16.6975	96.9783	98.4053	16.6975	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
25	-0.1000	0.0000	0.0175	0.0000	0.0000	0.0175	0	0.0000	99.9987	43.9410	19.0721	109.2270	101.8012	43.9410	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
26	0.0000	0.1000	0.0094	0.0000	0.0028	0.0000	0	0.0065	57.8905	17.6723	21.1429	60.5279	61.6306	21.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0034
27	0.1000	0.2000	0.0245	0.0000	0.0001	0.0244	0	0.0000	99.4995	22.0226	31.2923	101.9075	104.3042	31.2923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
28	0.2000	0.3000	0.0000	0.0000	0.0000	0.0000	0	0.0000	73.1592	0.0000	12.8347	73.1592	74.2765	12.8347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
29	0.3000	0.4000	0.0016	0.0000	0.0016	0.0000	0	0.0000	99.9762	11.5022	14.1281	100.6356	100.9695	14.1281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
31	0.5000	0.6000	0.0001	0.0000	0.0001	0.0000	0	0.0000	90.8208	29.4694	22.0431	95.4823	93.4576	29.4694	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
32	0.6000	0.7000	0.0000	0.0000	0.0000	0.0000	0	0.0000	100.0000	20901881.7474	27.0340	20901881.7476	103.5898	27.0340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20901881.7474	0.0000
33	0.7000	0.8000	0.0000	0.0000	0.0000	0.0000	0	0.0000	94.4929	15.2008	8.1867	95.7078	94.8469	14.6097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9684	2.9684
34	0.8000	0.9000	0.0000	0.0000	0.0000	0.0000	0	0.0000	71.1884	30.5864	47.5925	77.4811	85.6320	47.5925	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
35	0.9000	1.0000	0.0000	0.0000	0.0000	0.0000	0	0.0000	100.0000	25.3388	10.9551	103.1603	100.5983	25.3388	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37	1.1000	1.2000	0.0000	0.0000	0.0000	0.0000	0	0.0000	100.0000	26.8629	21.3308	103.5452	102.2497	26.8629	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
38	1.2000	1.3000	0.0000	0.0000	0.0000	0.0000	0	0.0000	77.2823	206421.4495	17.4695	206421.4640	79.2321	18.7823	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	145962.0061	145962.0061
40	1.4000	1.5000	0.0000	0.0000	0.0000	0.0000	0	0.0000	76.1587	3.0061	23.0286	76.2180	79.5642	23.0286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
