Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	0.0000	2.0000	67.0000	52.0000	0.0000	0.0000	0.0000	67.0000	12.2169	0.0000	300.0000	12.2169	300.2487	100.0000	100.0000	100.0000	100.0000	100.0000	100.0000	100.0000	100.0000	100.0000
4	6.0000	8.0000	0.0006	0.0000	0.0000	0.0000	0.0000	0.0006	100.0000	8.9259	9.3618	100.3976	100.4373	9.1495	0.3972	1.9122	0.0000	0.0000	0.3305	0.0766	0.0000	0.0000
6	10.0000	12.0000	0.0505	0.0000	0.0000	0.0460	0.0000	0.0045	68.8062	8.4725	30.7979	69.3258	75.3843	8.2712	0.4293	3.4886	0.0000	0.0000	0.4125	0.1484	0.0000	29.4542
7	12.0000	14.0000	1.1110	0.0000	0.0000	0.0793	0.0272	1.0046	90.0835	0.0000	270.2868	90.0835	284.9035	90.5658	90.0514	90.1628	90.0056	90.0056	90.0355	90.0211	90.0056	90.0056
8	14.0000	16.0000	0.1424	0.0000	0.0000	0.1188	0.0094	0.0143	23.5244	27.2224	14.0201	35.9786	27.3854	26.2170	0.4300	1.9148	0.0000	0.0000	0.3920	0.1751	2.2159	6.6922
9	16.0000	18.0000	0.2446	0.0000	0.0000	0.2067	0.0119	0.0260	18.3235	81.5857	37.1192	83.6181	41.3955	81.3732	0.4317	2.2385	0.0000	0.0000	0.4639	0.1932	0.0061	5.4016
10	18.0000	20.0000	1.0420	0.0000	0.0000	0.9780	0.0245	0.0395	12.5589	78.8104	46.1398	79.8048	47.8185	78.4765	0.4153	1.9260	0.0000	0.0000	0.5626	0.2372	1.6638	7.2097
11	20.0000	22.0000	3.1231	0.0000	0.0000	3.0581	0.0332	0.0318	9.1211	48.3893	37.0307	49.2414	38.1374	48.1649	0.4246	2.3147	0.0000	0.0000	0.7369	0.3204	0.7920	3.9342
12	22.0000	24.0000	6.0875	0.0000	0.0000	5.6751	0.2219	0.1905	7.2229	39.3243	28.2467	39.9821	29.1556	39.1844	0.4349	2.2293	0.0000	0.0000	0.5731	0.2404	0.0159	3.4221
13	24.0000	26.0000	9.5005	0.0000	0.0000	8.6548	0.2865	0.5592	6.5509	32.9695	26.8442	33.6141	27.6320	32.3993	0.4319	2.0630	0.0000	0.0000	0.6062	0.2398	0.6118	5.6598
