Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	50.0000	70.0000	6.5791	7.0000	0.0000	3.1681	0.2575	3.1535	27.0749	0.0000	121.2119	27.0749	124.1989	46.9787	45.7072	45.5987	45.5987	45.5987	45.5987	45.5987
2	70.0000	90.0000	9.3230	4.0000	0.0000	4.8852	0.2637	4.1740	22.0817	0.0000	113.8442	22.0817	115.9660	43.6876	42.9861	42.9048	42.9048	42.9048	42.9048	42.9048
3	90.0000	110.0000	10.7958	6.0000	0.0000	4.0262	0.5554	6.2142	23.0866	0.0000	147.1373	23.0866	148.9375	55.7813	55.6219	55.5770	55.5770	55.5770	55.5770	55.5770
4	110.0000	130.0000	15.3294	11.0000	0.0000	3.7124	0.5448	11.0722	21.8230	0.0000	190.0084	21.8230	191.2575	72.1482	71.7774	71.7577	71.7577	71.7577	71.7577	71.7577
5	130.0000	150.0000	7.6674	5.0000	0.4126	2.7232	0.3097	4.2219	27.1941	0.0000	138.8160	27.1941	141.4546	54.1743	52.2209	52.1690	52.1690	52.1690	52.1690	52.1690
6	150.0000	170.0000	8.3901	6.0000	0.0000	2.2325	0.1955	5.9621	29.4756	0.0000	189.5466	29.4756	191.8247	72.3994	71.5231	71.5132	71.5132	71.5132	71.5132	71.5132
7	170.0000	190.0000	3.9566	3.0000	0.0000	1.5417	0.3182	2.0967	36.4908	0.0000	133.8332	36.4908	138.7188	50.7986	50.5493	50.5482	50.5482	50.5482	50.5482	50.5482
8	190.0000	210.0000	4.3627	2.0000	0.0000	1.7597	0.5073	2.0957	33.3005	0.0000	121.7194	33.3005	126.1924	46.9599	45.8497	45.8436	45.8436	45.8436	45.8436	45.8436
9	210.0000	230.0000	4.7480	3.0000	0.0000	1.5215	0.2144	3.0120	37.0037	0.0000	167.3413	37.0037	171.3837	63.6312	63.1858	63.1850	63.1850	63.1850	63.1850	63.1850
10	230.0000	250.0000	3.2908	2.0000	0.0000	1.1309	0.1107	2.0491	43.4624	0.0000	162.0105	43.4624	167.7390	63.9123	60.7765	60.7764	60.7764	60.7764	60.7764	60.7764
11	250.0000	270.0000	2.5544	1.0000	0.0000	1.4374	0.0691	1.0480	40.5937	0.0000	104.2010	40.5937	111.8289	40.7768	39.1474	39.1474	39.1474	39.1474	39.1474	39.1474
12	270.0000	290.0000	3.1458	2.0000	0.0000	0.7144	0.4236	2.0078	45.7965	0.0000	168.5539	45.7965	174.6646	64.4829	63.5772	63.5772	63.5772	63.5772	63.5772	63.5772
13	290.0000	310.0000	1.0915	0.0000	0.0000	0.9763	0.0926	0.0226	19.5234	7.7498	6.2464	21.0053	20.4983	7.7498	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	310.0000	330.0000	0.5705	0.0000	0.0000	0.4018	0.1556	0.0131	28.6304	3.8555	2.4948	28.8889	28.7389	3.8555	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	330.0000	350.0000	0.5836	0.0000	0.0000	0.5598	0.0000	0.0238	25.0962	2.3716	2.6226	25.2080	25.2328	2.6226	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	350.0000	370.0000	0.2405	0.0000	0.0000	0.2311	0.0000	0.0093	49.8058	6.5710	2.7770	50.2374	49.8832	6.5710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	370.0000	390.0000	1.4255	1.0000	0.0000	0.3412	0.0000	1.0842	70.8932	0.0000	186.1767	70.8932	199.2175	71.6493	70.1524	70.1524	70.1524	70.1524	70.1524	70.1524
18	390.0000	410.0000	2.3572	2.0000	0.0000	0.2507	0.0496	2.0570	60.2037	0.0000	224.5379	60.2037	232.4689	84.9877	84.8473	84.8473	84.8473	84.8473	84.8473	84.8473
19	410.0000	430.0000	0.4081	0.0000	0.0000	0.3597	0.0403	0.0081	34.0778	3.8961	6.8744	34.2998	34.7643	6.8744	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	430.0000	450.0000	1.3817	1.0000	0.0000	0.1744	0.1947	1.0126	72.9842	0.0000	191.5765	72.9842	205.0079	72.6156	72.3746	72.3746	72.3746	72.3746	72.3746	72.3746
21	450.0000	470.0000	0.0789	0.0000	0.0000	-0.0366	0.1052	0.0103	111.3463	57.9097	52.7209	125.5051	123.1969	57.9097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22	470.0000	490.0000	0.1563	0.0000	0.0000	0.1475	0.0000	0.0088	49.2637	0.7642	0.0000	49.2697	49.2637	0.7642	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
23	490.0000	500.0000	0.9822	1.0000	0.0000	0.8403	0.0241	0.1178	18.9104	2.6283	3.9777	19.0921	19.3242	3.9777	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
