Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	0.0000	2.0000	16.0000	0.0000	0.0000	0.0000	0.0000	16.0000	25.0000	0.0000	264.5751	25.0000	265.7536	100.0000	100.0000	100.0000	100.0000	100.0000	100.0000	100.0000
6	10.0000	12.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0002	70.7108	12.0019	11.6126	71.7221	71.6580	11.5690	0.3972	3.1696	0.0000	0.0000	0.0000	0.0000
9	16.0000	18.0000	0.0529	0.0000	0.0000	0.0438	0.0000	0.0091	36.4984	77.7755	35.3685	85.9137	50.8239	77.7513	0.4274	1.8950	0.0000	0.0000	0.0000	0.0000
10	18.0000	20.0000	0.1756	0.0000	0.0000	0.1288	0.0434	0.0034	30.9592	79.0967	45.5778	84.9398	55.0982	79.0594	0.4364	2.3880	0.0000	0.0000	0.0000	0.0000
11	20.0000	22.0000	0.5461	0.0000	0.0000	0.5378	0.0000	0.0083	22.0259	48.9249	37.3406	53.6543	43.3527	48.8486	0.4152	2.7001	0.0000	0.0000	0.0000	0.0000
12	22.0000	24.0000	0.9446	0.0000	0.0000	0.7862	0.1495	0.0090	19.7617	39.2760	27.8650	43.9674	34.1611	39.1609	0.4266	2.9754	0.0000	0.0000	0.0000	0.0000
13	24.0000	26.0000	1.4481	0.0000	0.0000	1.1964	0.2414	0.0104	16.9125	32.6825	26.5174	36.7992	31.4516	32.5878	0.4088	2.4529	0.0000	0.0000	0.0000	0.0000
14	26.0000	28.0000	3.5859	0.0000	1.5425	1.5667	0.4120	0.0648	43.9771	20.2452	20.7183	48.4134	48.6131	20.4182	0.4052	3.4904	0.0000	0.0000	0.0000	0.0000
15	28.0000	30.0000	2.4196	0.0000	0.0000	2.0885	0.1550	0.1760	15.4400	12.8856	14.3634	20.1105	21.0879	14.1599	0.4136	2.3736	0.0000	0.0000	0.0000	0.0000
16	30.0000	32.0000	2.7866	0.0000	0.0000	2.3407	0.3938	0.0521	14.9315	7.2921	9.6826	16.6170	17.7962	9.3960	0.4078	2.3024	0.0000	0.0000	0.0000	0.0000
17	32.0000	34.0000	2.3442	0.0000	0.0000	1.9842	0.3073	0.0527	16.2095	2.6828	5.6724	16.4300	17.1734	5.2030	0.4096	2.2221	0.0000	0.0000	0.0000	0.0000
18	34.0000	36.0000	2.1588	0.0000	0.0000	1.7210	0.4157	0.0221	15.6727	2.9830	5.4062	15.9541	16.5789	4.5202	0.4122	2.9369	0.0000	0.0000	0.0000	0.0000
19	36.0000	38.0000	2.2606	0.0000	0.0000	1.7619	0.3654	0.1333	13.9881	5.7106	8.8076	15.1089	16.5300	8.3332	0.4017	2.8234	0.0000	0.0000	0.0000	0.0000
20	38.0000	40.0000	2.0066	0.0000	0.0000	1.7328	0.2502	0.0235	13.5459	9.6669	11.8741	16.6416	18.0135	11.6142	0.4215	2.4345	0.0000	0.0000	0.0000	0.0000
21	40.0000	42.0000	2.0032	0.0000	0.0000	1.6266	0.3030	0.0736	12.2210	12.6805	14.9737	17.6110	19.3278	14.7674	0.4185	2.4411	0.0000	0.0000	0.0000	0.0000
22	42.0000	44.0000	1.3984	0.0000	0.0000	1.1183	0.2658	0.0143	13.7251	17.1903	20.4097	21.9974	24.5954	20.2467	0.4052	2.5422	0.0000	0.0000	0.0000	0.0000
23	44.0000	46.0000	0.9393	0.0000	0.0000	0.7864	0.1108	0.0422	14.4596	23.9294	27.0812	27.9588	30.6997	26.9306	0.4135	2.8211	0.0000	0.0000	0.0000	0.0000
24	46.0000	48.0000	0.8916	0.0000	0.0000	0.7469	0.1339	0.0108	13.1468	34.2969	34.8694	36.7303	37.2654	34.7735	0.4148	2.5507	0.0000	0.0000	0.0000	0.0000
25	48.0000	50.0000	0.5623	0.0000	0.0000	0.5109	0.0587	-0.0072	15.8062	47.9371	42.5720	50.4757	45.4116	47.8878	0.4171	2.1318	0.0000	0.0000	0.0000	0.0000
26	50.0000	52.0000	0.3817	0.0000	0.0000	0.3475	0.0308	0.0035	37.7084	64.9760	49.7815	75.1253	62.4509	64.9232	0.4544	2.5791	0.0000	0.0000	0.0000	0.0000
27	52.0000	54.0000	0.1205	0.0000	0.0000	0.1187	0.0000	0.0018	25.4651	89.1293	57.0266	92.6957	62.4540	89.0789	0.4237	2.9654	0.0000	0.0000	0.0000	0.0000
28	54.0000	56.0000	0.0472	0.0000	0.0000	0.0359	0.0107	0.0007	44.5745	115.8621	62.5633	124.1407	76.8183	115.8506	0.4372	1.5745	0.0000	0.0000	0.0000	0.0000
29	56.0000	58.0000	0.0222	0.0000	0.0000	0.0153	0.0000	0.0068	49.9427	150.4496	67.6241	158.5224	84.0671	150.4327	0.4572	2.2121	0.0000	0.0000	0.0000	0.0000
30	58.0000	60.0000	0.0087	0.0000	0.0000	0.0086	0.0000	0.0001	73.7033	173.5462	70.3568	188.5483	101.8934	173.4900	0.3974	4.3981	0.0000	0.0000	0.0000	0.0000
