Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
21	40.0000	42.0000	1.5284	0.0000	0.0000	0.5249	0.0000	1.0035	66.1502	0.0000	173.9195	66.1502	186.0748	66.5802	65.5637	66.2877	65.4263	65.4263	65.4263	65.4263
22	42.0000	44.0000	0.3453	0.0000	0.0000	0.2710	0.0733	0.0010	43.2802	4.9019	3.8793	43.5569	43.4537	4.5265	0.4600	1.8242	0.0000	0.0000	0.0000	0.0000
23	44.0000	46.0000	0.3940	0.0000	0.0000	0.3916	0.0000	0.0023	27.6363	8.2899	6.7406	28.8529	28.4464	7.2126	0.4002	4.0670	0.0000	0.0000	0.0000	0.0000
24	46.0000	48.0000	0.6570	0.0000	0.0000	0.5793	0.0762	0.0014	25.7621	3.6383	3.7085	26.0177	26.0276	1.6311	0.4013	3.3063	0.0000	0.0000	0.0000	0.0000
25	48.0000	50.0000	1.8016	0.0000	0.0000	0.6684	0.1495	0.9837	56.3902	0.0000	147.7937	56.3902	158.1860	56.6364	55.6933	56.6563	55.5059	55.5059	55.5059	55.5059
26	50.0000	52.0000	1.3872	0.0000	0.0000	0.3450	0.0322	1.0101	72.7987	0.0000	192.6611	72.7987	205.9562	76.2883	72.2050	72.7936	72.0867	72.0867	72.0867	72.0867
27	52.0000	54.0000	2.3952	0.0000	0.0000	0.3580	0.0360	2.0012	59.2682	0.0000	221.5174	59.2682	229.3091	84.5186	83.5706	83.9784	83.5017	83.5017	83.5017	83.5017
28	54.0000	56.0000	0.5052	0.0000	0.0000	0.5041	0.0000	0.0010	32.1041	10.0166	8.4092	33.6304	33.1871	9.7597	0.4115	2.2162	0.0000	0.0000	0.0000	0.0000
29	56.0000	58.0000	0.2726	0.0000	0.0000	0.2800	0.0000	-0.0074	34.6122	3.3785	3.4852	34.7767	34.7872	2.4639	0.4098	2.4307	0.0000	0.0000	0.0000	0.0000
30	58.0000	60.0000	2.4556	0.0000	0.0000	0.4531	0.0000	2.0025	57.8435	0.0000	215.7149	57.8435	223.3356	81.6170	81.5223	81.8063	81.4454	81.4454	81.4454	81.4454
