Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
2	-2.4000	-2.3000	0.1085	0.0000	0.0000	0.0310	0.0775	0.0000	74.4931	12.3380	13.0034	75.5079	75.6195	12.2218	0.3972	4.4223	0.0000	0.0000	0.0000	0.0000
3	-2.3000	-2.2000	0.1539	0.0000	0.0000	0.1535	0.0000	0.0003	50.2000	6.2450	5.4977	50.5870	50.5002	5.6706	0.3972	2.5858	0.0000	0.0000	0.0000	0.0000
4	-2.2000	-2.1000	0.1796	0.0000	0.0000	0.1448	0.0327	0.0021	46.4954	11.4567	13.1697	47.8861	48.3246	12.8443	0.3983	2.8824	0.0000	0.0000	0.0000	0.0000
5	-2.1000	-2.0000	0.2503	0.0000	0.0000	0.2141	0.0360	0.0002	38.8787	5.8773	6.6672	39.3204	39.4462	6.1394	0.3972	2.5694	0.0000	0.0000	0.0000	0.0000
6	-2.0000	-1.9000	0.2241	0.0000	0.0000	0.1471	0.0765	0.0005	49.4471	3.8527	4.3422	49.5969	49.6374	2.0028	0.3973	3.8321	0.0000	0.0000	0.0000	0.0000
7	-1.9000	-1.8000	1.5468	0.0000	0.0000	0.3621	0.1840	1.0007	65.4899	0.0000	172.1609	65.4899	184.1964	66.1523	64.7890	65.9419	64.6477	64.6477	64.6477	64.6477
8	-1.8000	-1.7000	2.3494	0.0000	0.0000	0.3196	0.0260	2.0038	60.4144	0.0000	225.6035	60.4144	233.5526	85.5595	85.1888	85.6215	85.1298	85.1298	85.1298	85.1298
9	-1.7000	-1.6000	1.4739	0.0000	0.0000	0.4647	0.0000	1.0092	68.7078	0.0000	180.5454	68.7078	193.1771	69.6941	67.9767	68.5918	67.8485	67.8485	67.8485	67.8485
10	-1.6000	-1.5000	1.7756	0.0000	1.5425	0.2293	0.0000	0.0038	87.0859	17.1205	17.9224	88.7528	88.9110	17.4561	0.4016	4.0421	0.0000	0.0000	0.0000	0.0000
11	-1.5000	-1.4000	1.3607	0.0000	0.0000	0.2549	0.0475	1.0583	74.0419	0.0000	196.2911	74.0419	209.7913	77.6163	73.6029	74.0509	73.4931	73.4931	73.4931	73.4931
12	-1.4000	-1.3000	0.5605	0.0000	0.0000	0.3793	0.1780	0.0031	29.5842	4.7819	5.5911	29.9682	30.1079	5.1900	0.3973	2.0413	0.0000	0.0000	0.0000	0.0000
13	-1.3000	-1.2000	1.4758	0.0000	0.0000	0.3324	0.1375	1.0059	68.5865	0.0000	180.3768	68.5865	192.9765	69.4927	67.8907	68.7928	67.7587	67.7587	67.7587	67.7587
14	-1.2000	-1.1000	1.4099	0.0000	0.0000	0.4051	0.0000	1.0048	71.6031	0.0000	188.0239	71.6031	201.1964	71.2682	71.0518	71.4319	70.9277	70.9277	70.9277	70.9277
15	-1.1000	-1.0000	2.5759	0.0000	0.0000	0.4098	0.1622	2.0040	55.2390	0.0000	206.0659	55.2390	213.3413	78.8487	77.7367	78.0395	77.6416	77.6416	77.6416	77.6416
16	-1.0000	-0.9000	0.5083	0.0000	0.0000	0.5097	0.0000	-0.0014	28.2873	3.1495	4.1098	28.4621	28.5843	3.2113	0.4037	2.5327	0.0000	0.0000	0.0000	0.0000
17	-0.9000	-0.8000	1.6291	0.0000	0.0000	0.5625	0.0558	1.0107	62.1193	0.0000	164.2631	62.1193	175.6165	64.9112	61.5387	62.5240	61.3853	61.3853	61.3853	61.3853
18	-0.8000	-0.7000	0.6761	0.0000	0.0000	0.6455	0.0238	0.0067	27.0680	19.2534	14.0230	33.2170	30.4847	19.0780	0.4249	2.5586	0.0000	0.0000	0.0000	0.0000
19	-0.7000	-0.6000	0.9443	0.0000	0.0000	0.7803	0.0929	0.0711	21.9098	2.7666	3.0074	22.0838	22.1153	1.6441	0.4137	2.4840	0.0000	0.0000	0.0000	0.0000
20	-0.6000	-0.5000	0.6852	0.0000	0.0000	0.6778	0.0000	0.0074	23.5214	3.0804	3.6970	23.7222	23.8101	2.9069	0.4207	2.2451	0.0000	0.0000	0.0000	0.0000
21	-0.5000	-0.4000	1.6973	0.0000	0.0000	0.4840	0.2045	1.0088	59.9748	0.0000	156.4691	59.9748	167.5695	59.1412	59.0883	60.0700	58.9174	58.9174	58.9174	58.9174
22	-0.4000	-0.3000	1.9174	0.0000	0.0000	0.7829	0.1047	1.0299	53.0560	0.0000	139.1024	53.0560	148.8772	53.7462	52.3559	53.2884	52.1537	52.1537	52.1537	52.1537
23	-0.3000	-0.2000	1.4466	0.0000	0.0000	0.2849	0.1562	1.0055	69.6205	0.0000	183.0827	69.6205	195.8732	68.8920	69.2541	69.7309	69.1278	69.1278	69.1278	69.1278
24	-0.2000	-0.1000	0.6978	0.0000	0.0000	0.5769	0.0937	0.0272	23.5376	3.7741	3.2229	23.8382	23.7572	2.6424	0.4217	2.6615	0.0000	0.0000	0.0000	0.0000
25	-0.1000	0.0000	1.0895	0.0000	0.0000	0.9011	0.1692	0.0191	21.9210	2.5578	2.4769	22.0697	22.0605	0.6618	0.4144	2.4357	0.0000	0.0000	0.0000	0.0000
