Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	800.0000	1000.0000	29.1648	0.0000	0.0000	13.1381	1.8185	14.2083	13.1279	0.0000	127.7787	13.1279	128.4513	48.4457	48.2163	49.3806	48.0030	48.0030	48.0030	48.0030
2	1000.0000	1200.0000	16.8263	0.0000	1.5425	5.0782	1.0152	9.1904	20.2932	0.0000	142.9778	20.2932	144.4108	55.8596	53.6799	54.7452	53.4878	53.4878	53.4878	53.4878
3	1200.0000	1500.0000	5.8243	0.0000	0.0000	2.4025	0.3650	3.0568	30.3173	0.0000	136.9672	30.3173	140.2824	51.7866	51.7088	52.8399	51.5080	51.5080	51.5080	51.5080
4	1500.0000	1800.0000	2.9433	0.0000	0.0000	0.4485	0.3126	2.1822	48.6654	0.0000	180.2746	48.6654	186.7278	68.3759	68.0863	68.6919	67.9510	67.9510	67.9510	67.9510
5	1800.0000	8000.0000	1.3532	0.0000	0.0000	0.1344	0.1442	1.0746	74.4941	0.0000	196.0581	74.4941	209.7336	74.7243	74.0117	74.3904	73.8976	73.8976	73.8976	73.8976
