Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	50.0000	70.0000	16.2899	21.0000	0.0000	11.2844	2.7975	2.2080	6.5178	1.1809	1.8060	6.6239	6.7634	1.8029	0.1049	0.0000	0.0000	0.0000	0.0000	0.0000
2	70.0000	90.0000	26.4769	25.0000	0.0000	18.2305	5.0148	3.2317	5.1888	4.4826	3.0973	6.8569	6.0429	4.4811	0.1178	0.0000	0.0000	0.0000	0.0000	0.0000
3	90.0000	110.0000	27.4094	27.0000	0.0000	19.4258	4.1497	3.8339	4.9992	0.1225	0.5254	5.0007	5.0268	0.5109	0.1225	0.0000	0.0000	0.0000	0.0000	0.0000
4	110.0000	130.0000	27.5806	34.0000	0.0000	19.7370	5.0086	2.8350	5.1672	1.0657	0.8257	5.2760	5.2328	1.0597	0.1120	0.0000	0.0000	0.0000	0.0000	0.0000
5	130.0000	150.0000	28.1683	25.0000	1.8910	18.1930	5.3278	2.7564	8.4449	1.8644	2.1877	8.6482	8.7237	2.1858	0.0922	0.0000	0.0000	0.0000	0.0000	0.0000
6	150.0000	170.0000	22.1716	23.0000	1.9457	15.2360	3.6069	1.3830	10.3707	0.5848	0.9559	10.3872	10.4146	0.9525	0.0810	0.0000	0.0000	0.0000	0.0000	0.0000
7	170.0000	190.0000	17.2619	20.0000	0.0000	12.6175	2.4648	2.1796	5.9146	1.4947	1.7136	6.1005	6.1579	1.7110	0.0952	0.0000	0.0000	0.0000	0.0000	0.0000
8	190.0000	210.0000	16.6700	16.0000	0.0000	11.2568	3.5165	1.8966	7.0689	0.0793	0.5388	7.0694	7.0894	0.5329	0.0793	0.0000	0.0000	0.0000	0.0000	0.0000
9	210.0000	230.0000	14.4337	12.0000	0.0000	9.9518	3.1981	1.2838	7.3862	0.0929	1.0737	7.3867	7.4638	1.0697	0.0929	0.0000	0.0000	0.0000	0.0000	0.0000
10	230.0000	250.0000	12.1226	13.0000	1.9909	7.7960	1.7711	0.5646	17.6999	0.4706	0.2054	17.7061	17.7011	0.4664	0.0629	0.0000	0.0000	0.0000	0.0000	0.0000
11	250.0000	270.0000	20.3078	9.0000	10.3756	6.7661	2.1608	1.0052	51.2758	7.3779	4.5380	51.8039	51.4763	7.3778	0.0384	0.0000	0.0000	0.0000	0.0000	0.0000
12	270.0000	290.0000	7.0131	6.0000	0.0000	5.6906	0.8317	0.4907	7.9127	1.0170	1.1507	7.9778	7.9959	1.1477	0.0821	0.0000	0.0000	0.0000	0.0000	0.0000
13	290.0000	310.0000	7.1253	7.0000	0.0000	4.5200	1.6411	0.9641	10.8061	0.0716	2.9261	10.8064	11.1953	2.9252	0.0716	0.0000	0.0000	0.0000	0.0000	0.0000
14	310.0000	330.0000	5.5177	4.0000	0.0000	4.1118	1.1600	0.2459	10.5559	2.2413	1.7386	10.7912	10.6981	2.2405	0.0596	0.0000	0.0000	0.0000	0.0000	0.0000
15	330.0000	350.0000	4.1248	6.0000	0.0000	2.8641	0.8597	0.4010	10.6018	0.0507	1.5137	10.6019	10.7093	1.5128	0.0507	0.0000	0.0000	0.0000	0.0000	0.0000
16	350.0000	370.0000	3.1507	2.0000	0.0000	2.5352	0.4542	0.1612	11.5703	1.7901	2.6839	11.7079	11.8775	2.6836	0.0397	0.0000	0.0000	0.0000	0.0000	0.0000
17	370.0000	390.0000	3.4809	1.0000	0.0000	1.7709	0.6142	1.0958	17.8829	1.2603	0.0933	17.9272	17.8831	1.2596	0.0404	0.0000	0.0000	0.0000	0.0000	0.0000
18	390.0000	410.0000	4.2090	4.0000	1.8826	1.3565	0.6749	0.2951	45.9739	0.0066	5.9336	45.9739	46.3552	5.9336	0.0066	0.0000	0.0000	0.0000	0.0000	0.0000
19	410.0000	430.0000	1.7462	4.0000	0.0000	1.1296	0.6059	0.0107	16.1224	1.9966	4.0720	16.2456	16.6287	4.0720	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000
20	430.0000	450.0000	1.4285	1.0000	0.0000	1.1885	0.2245	0.0156	16.7444	4.3121	2.2384	17.2907	16.8934	4.3121	0.0096	0.0000	0.0000	0.0000	0.0000	0.0000
21	450.0000	470.0000	0.9169	0.0000	0.0000	0.6653	0.2367	0.0148	22.3161	0.5330	0.9376	22.3225	22.3358	0.9376	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22	470.0000	490.0000	1.4187	1.0000	0.0000	0.9166	0.4012	0.1009	16.5645	5.9494	4.0934	17.6005	17.0628	5.9494	0.0188	0.0000	0.0000	0.0000	0.0000	0.0000
23	490.0000	500.0000	4.5335	4.0000	0.0000	2.6910	1.4671	0.3754	9.4796	2.1172	2.3318	9.7132	9.7622	2.3317	0.0063	0.0000	0.0000	0.0000	0.0000	0.0000
