Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-5.0000	-4.8000	1.2230	1.0000	0.9886	0.1324	0.0000	0.1020	122.9635	36.1278	220.8963	128.1610	252.8145	8.4178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	80.3680	205.5898
2	-4.8000	-4.6000	3.6909	1.0000	3.5022	0.1678	0.0000	0.0209	108.7627	86.1180	77.5777	138.7286	133.5950	64.1353	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	43.6459	72.9790
3	-4.6000	-4.4000	1.5236	7.0000	-0.6107	0.0918	0.0179	2.0246	159.9547	113.4894	349.0694	196.1259	383.9726	135.8750	131.2678	131.2678	131.2678	131.2678	131.2678	131.2678	74.7127	85.4275
4	-4.4000	-4.2000	10.4475	10.0000	8.9299	0.3851	0.0629	1.0695	35.6197	0.0000	42.2321	35.6197	55.2477	18.8404	9.5717	9.5717	9.5717	9.5717	9.5717	9.5717	24.2512	17.0519
5	-4.2000	-4.0000	16.2913	17.0000	15.7495	0.4465	0.0000	0.0953	42.4027	13.6616	28.7715	44.5491	51.2424	3.4084	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.2295	28.3834
6	-4.0000	-3.8000	19.8739	25.0000	19.1084	0.6604	0.0000	0.1051	40.0605	22.2892	15.7705	45.8438	43.0530	20.7662	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.3481	6.0803
7	-3.8000	-3.6000	75.0939	35.0000	70.2900	1.3610	0.0581	3.3847	15.6143	1.9479	26.6180	15.7353	30.8598	6.2862	3.9950	3.9950	3.9950	3.9950	3.9950	3.9950	12.5217	20.4071
8	-3.6000	-3.4000	56.9396	59.0000	52.4250	1.9128	0.0477	2.5541	23.7291	16.8691	26.6033	29.1142	35.6484	11.7407	3.5125	3.5125	3.5125	3.5125	3.5125	3.5125	13.0586	18.0372
9	-3.4000	-3.2000	57.2101	86.0000	48.8946	2.3892	0.0770	5.8494	28.7512	19.7453	32.4765	34.8785	43.3746	12.4887	8.7397	8.7397	8.7397	8.7397	8.7397	8.7397	15.0475	19.7453
10	-3.2000	-3.0000	122.7845	123.0000	111.1825	4.2031	0.1731	7.2258	17.6613	3.0120	13.9660	17.9163	22.5160	5.3503	4.8866	4.8866	4.8866	4.8866	4.8866	4.8866	4.5170	1.6569
11	-3.0000	-2.8000	225.1210	192.0000	205.4101	6.3122	0.1357	13.2630	11.2300	0.0000	14.7517	11.2300	18.5398	4.0422	4.8863	4.8863	4.8863	4.8863	4.8863	4.8863	6.8467	3.3379
12	-2.8000	-2.6000	278.6909	232.0000	257.9924	9.3516	0.2990	11.0479	10.1330	1.1886	16.8446	10.2024	19.6575	1.9363	2.8706	2.8706	2.8706	2.8706	2.8706	2.8706	4.6658	14.4492
13	-2.6000	-2.4000	344.5231	328.0000	313.5422	12.6162	0.8335	17.5313	9.8806	3.7039	12.0411	10.5520	15.5761	5.5995	3.7733	3.7733	3.7733	3.7733	3.7733	3.7733	2.1399	4.8607
14	-2.4000	-2.2000	281.7271	367.0000	242.4528	15.1596	0.7163	23.3984	12.3411	7.4627	20.5406	14.4221	23.9629	10.7157	6.3892	6.3892	6.3892	6.3892	6.3892	6.3892	5.8855	7.4627
15	-2.2000	-2.0000	357.8462	387.0000	317.7201	18.7478	0.9263	20.4519	10.4098	3.6720	19.9218	11.0384	22.4776	3.7066	3.9123	3.9123	3.9123	3.9123	3.9123	3.9123	4.6923	16.4100
16	-2.0000	-1.8000	463.4928	398.0000	419.5738	17.1992	0.8910	25.8287	8.0980	0.9913	13.5430	8.1585	15.7794	4.0656	4.0993	4.0993	4.0993	4.0993	4.0993	4.0993	5.8043	5.6892
17	-1.8000	-1.6000	390.2675	464.0000	332.8283	18.3392	1.0483	38.0516	9.8798	1.9056	28.0644	10.0618	29.7526	10.1159	7.6870	7.6870	7.6870	7.6870	7.6870	7.6870	8.7980	15.9163
18	-1.6000	-1.4000	445.5199	402.0000	402.5358	17.8781	1.2981	23.8078	8.3367	6.8068	18.8610	10.7625	20.6213	8.8376	3.5913	3.5913	3.5913	3.5913	3.5913	3.5913	5.7918	12.9113
19	-1.4000	-1.2000	396.8686	353.0000	352.8546	17.1336	0.7424	26.1379	8.9014	1.2719	22.7382	8.9918	24.4185	9.2335	5.2914	5.2914	5.2914	5.2914	5.2914	5.2914	8.5012	13.8385
20	-1.2000	-1.0000	333.2821	360.0000	292.1394	15.0844	1.0087	25.0495	10.6379	1.0238	24.6450	10.6871	26.8429	7.4995	5.7009	5.7009	5.7009	5.7009	5.7009	5.7009	2.4663	18.7097
