Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
2	-2.4000	-2.3000	194.4115	197.0000	173.9977	6.4868	0.5912	13.3358	13.1769	3.6378	19.2006	13.6698	23.2872	10.6252	5.1437	5.1437	5.1437	5.1437	5.1437	5.1437	6.5408	7.3646
3	-2.3000	-2.2000	164.1571	213.0000	148.2278	7.4932	0.3709	8.0652	15.9843	7.4571	19.7571	17.6382	25.4134	7.7596	3.6550	3.6550	3.6550	3.6550	3.6550	3.6550	6.4507	14.4348
4	-2.2000	-2.1000	155.4289	191.0000	138.9616	7.4075	0.5546	8.5051	17.0022	10.9339	22.4422	20.2145	28.1554	8.8286	3.8603	3.8603	3.8603	3.8603	3.8603	3.8603	6.1514	17.2759
5	-2.1000	-2.0000	187.0309	191.0000	171.3939	6.9058	0.3391	8.3922	14.3884	2.2538	8.7160	14.5639	16.8225	4.1031	2.6734	2.6734	2.6734	2.6734	2.6734	2.6734	2.6770	3.0144
6	-2.0000	-1.9000	217.0543	195.0000	196.6910	8.9671	0.5170	10.8792	12.6910	3.6961	12.0548	13.2182	17.5037	3.7850	3.6857	3.6857	3.6857	3.6857	3.6857	3.6857	3.0574	6.3354
7	-1.9000	-1.8000	251.1095	240.0000	230.2959	8.0711	0.5013	12.2412	11.7366	5.2583	16.1175	12.8607	19.9379	6.0307	3.1859	3.1859	3.1859	3.1859	3.1859	3.1859	3.9645	12.1157
8	-1.8000	-1.7000	204.3274	204.0000	186.1620	8.8069	0.4413	8.9172	13.6189	0.3052	13.5529	13.6223	19.2134	4.4778	2.9365	2.9365	2.9365	2.9365	2.9365	2.9365	4.8565	9.3972
9	-1.7000	-1.6000	205.4497	228.0000	183.3012	7.4311	0.3860	14.3314	12.9959	0.0000	15.0826	12.9959	19.9092	4.9103	4.8674	4.8674	4.8674	4.8674	4.8674	4.8674	6.7275	3.9956
10	-1.6000	-1.5000	239.9808	203.0000	220.8834	8.9404	0.6673	9.4897	11.3885	7.7295	9.2369	13.7638	14.6635	4.5102	2.5002	2.5002	2.5002	2.5002	2.5002	2.5002	3.2209	6.6941
11	-1.5000	-1.4000	247.3484	210.0000	227.1777	7.8882	0.3502	11.9323	11.6978	0.4167	11.7254	11.7052	16.5627	5.6112	3.2343	3.2343	3.2343	3.2343	3.2343	3.2343	3.9825	5.2321
12	-1.4000	-1.3000	196.2672	194.0000	173.5522	9.4209	0.5492	12.7450	13.7662	2.0426	18.7343	13.9169	23.2483	8.9290	4.5856	4.5856	4.5856	4.5856	4.5856	4.5856	5.8758	10.5146
13	-1.3000	-1.2000	193.8812	216.0000	169.8762	8.3488	0.6387	15.0176	13.2844	7.2382	20.0134	15.1284	24.0211	7.0769	5.6736	5.6736	5.6736	5.6736	5.6736	5.6736	4.5058	11.7054
14	-1.2000	-1.1000	260.7712	227.0000	234.3115	10.5488	0.5687	15.3422	10.4685	2.1559	17.2625	10.6882	20.1887	5.8856	4.2183	4.2183	4.2183	4.2183	4.2183	4.2183	6.2558	10.8377
15	-1.1000	-1.0000	213.5378	216.0000	183.5483	10.1866	0.5137	19.2892	11.9412	1.1988	25.3143	12.0013	27.9894	12.0665	7.0245	7.0245	7.0245	7.0245	7.0245	7.0245	7.6372	11.8668
16	-1.0000	-0.9000	202.8617	226.0000	172.9283	9.6985	0.7623	19.4725	13.4771	1.4628	26.1454	13.5563	29.4146	10.8965	7.8871	7.8871	7.8871	7.8871	7.8871	7.8871	8.3152	11.0664
17	-0.9000	-0.8000	234.2742	211.0000	218.5832	9.4063	0.4730	5.8117	11.6818	8.7954	5.5114	14.6227	12.9166	1.3479	1.2806	1.2806	1.2806	1.2806	1.2806	1.2806	1.8242	8.7933
18	-0.8000	-0.7000	222.7031	223.0000	193.1975	11.5123	0.8236	17.1697	12.1463	6.9990	18.8330	14.0185	22.4101	7.6295	5.8374	5.8374	5.8374	5.8374	5.8374	5.8374	4.8780	8.2600
19	-0.7000	-0.6000	266.1058	242.0000	239.1704	10.9347	0.6174	15.3832	10.5456	2.3234	20.3223	10.7985	22.8955	14.7054	4.5095	4.5095	4.5095	4.5095	4.5095	4.5095	5.1262	6.9610
20	-0.6000	-0.5000	238.0530	224.0000	209.4775	12.2209	0.6347	15.7200	11.3391	0.7586	22.0435	11.3644	24.7889	4.3338	5.0409	5.0409	5.0409	5.0409	5.0409	5.0409	7.5405	16.0565
21	-0.5000	-0.4000	230.2241	185.0000	206.2637	11.2359	0.7498	11.9747	12.0974	3.5922	12.8139	12.6194	17.6222	5.2316	3.4749	3.4749	3.4749	3.4749	3.4749	3.4749	3.3879	7.2733
22	-0.4000	-0.3000	195.9626	235.0000	175.0664	10.9062	0.7489	9.2410	13.7080	0.0000	9.8609	13.7080	16.8863	4.0065	2.5515	2.5515	2.5515	2.5515	2.5515	2.5515	4.1499	4.9903
23	-0.3000	-0.2000	291.8643	212.0000	264.4867	11.2906	0.6305	15.4565	10.4600	5.7136	21.5992	11.9188	23.9987	10.8094	4.1115	4.1115	4.1115	4.1115	4.1115	4.1115	3.5860	15.3426
24	-0.2000	-0.1000	227.6803	217.0000	194.7713	10.0395	0.6351	22.2343	12.2282	0.1257	26.2799	12.2289	28.9856	11.2093	7.9058	7.9058	7.9058	7.9058	7.9058	7.9058	7.8220	11.3485
25	-0.1000	0.0000	256.2697	233.0000	230.2364	10.5952	0.7109	14.7273	10.6228	0.0000	16.4203	10.6228	19.5568	7.1951	4.2924	4.2924	4.2924	4.2924	4.2924	4.2924	5.0638	9.0371
26	0.0000	0.1000	272.6085	227.0000	243.6116	11.1303	0.5256	17.3409	9.9098	0.4125	17.9545	9.9184	20.5077	8.1483	5.1356	5.1356	5.1356	5.1356	5.1356	5.1356	6.0484	7.8193
27	0.1000	0.2000	293.1622	206.0000	261.8913	12.1750	0.8976	18.1983	10.4671	9.8022	19.5569	14.3403	22.1819	13.5527	4.7755	4.7755	4.7755	4.7755	4.7755	4.7755	2.9412	7.3017
28	0.2000	0.3000	209.0630	235.0000	182.7599	11.2352	0.8850	14.1829	12.5853	7.5169	20.8985	14.6592	24.3954	4.0363	4.7832	4.7832	4.7832	4.7832	4.7832	4.7832	8.0944	14.7533
