Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
8	14.0000	16.0000	0.0066	0.0000	0.0000	0.0066	0.0000	0.0000	100.0000	49.0136	28.0708	111.3658	103.8652	49.0023	0.5061	0.9228	0.0000	0.0000	0.0000	0.0000
9	16.0000	18.0000	0.0079	0.0000	0.0000	0.0079	0.0000	0.0000	100.0000	12.8183	17.8724	100.8182	101.5846	17.8364	0.5061	1.0146	0.0000	0.0000	0.0000	0.0000
12	22.0000	24.0000	0.0072	0.0000	0.0000	0.0072	0.0000	0.0000	100.0000	59.7927	28.3075	116.5125	103.9294	59.7881	0.3972	0.5432	0.3015	0.0000	0.0000	0.0000
13	24.0000	26.0000	0.0204	0.0000	0.0000	0.0204	0.0000	0.0000	100.0000	65.2468	35.5665	119.4033	106.1366	65.2434	0.3972	0.5432	0.0000	0.0000	0.0000	0.0000
14	26.0000	28.0000	0.0246	0.0000	0.0000	0.0236	0.0000	0.0010	56.5466	42.0940	35.7272	70.4941	66.8876	39.7376	0.3980	13.8806	0.0246	0.0000	0.0000	0.0000
15	28.0000	30.0000	0.0564	0.0000	0.0001	0.0489	0.0024	0.0051	37.0112	31.6656	26.6979	48.7088	45.6356	31.5019	0.4250	3.1879	0.0182	0.0000	0.0000	0.0000
16	30.0000	32.0000	0.0585	0.0000	0.0000	0.0577	0.0000	0.0008	41.0336	27.4763	22.2273	49.3832	46.6670	27.2646	0.4313	3.3766	0.0000	0.0000	0.0000	0.0000
17	32.0000	34.0000	0.1126	0.0000	0.0000	0.1112	0.0000	0.0013	39.9911	26.7365	20.3079	48.1054	44.8520	26.7258	0.4394	0.6173	0.0002	0.0000	0.0000	0.0000
18	34.0000	36.0000	0.0903	0.0000	0.0000	0.0839	0.0000	0.0064	38.8496	26.2951	20.4360	46.9119	43.8968	26.2847	0.4214	0.6047	0.0000	0.0000	0.0000	0.0000
19	36.0000	38.0000	0.2711	0.0000	0.0015	0.2383	0.0000	0.0313	25.4063	19.9434	19.7133	32.2989	32.1573	19.8927	0.4097	1.3611	0.0055	0.0000	0.0000	0.0000
20	38.0000	40.0000	0.1804	0.0000	0.0000	0.1690	0.0000	0.0113	34.8997	14.1360	16.6038	37.6539	38.6481	15.3813	0.4073	6.2399	0.0000	0.0000	0.0000	0.0000
21	40.0000	42.0000	0.1941	0.0000	0.0000	0.1731	0.0187	0.0023	37.0448	12.1676	10.7589	38.9919	38.5755	11.9407	0.4162	2.3016	0.0027	0.0000	0.0000	0.0000
22	42.0000	44.0000	0.2785	0.0000	0.0000	0.2493	0.0000	0.0292	30.4167	23.5952	11.5908	38.4956	32.5503	23.0672	0.3985	4.9477	0.0000	0.0000	0.0000	0.0000
23	44.0000	46.0000	0.2522	0.0000	0.0001	0.2057	0.0285	0.0179	28.1036	40.3677	17.2946	49.1871	32.9987	40.3620	0.4154	0.5378	0.0140	0.0000	0.0000	0.0000
24	46.0000	48.0000	0.3856	0.0000	0.0000	0.3380	0.0376	0.0100	24.2974	52.8799	26.9352	58.1949	36.2749	52.7816	0.4021	3.1969	0.0001	0.0000	0.0000	0.0000
25	48.0000	50.0000	0.4550	0.0000	0.0000	0.4254	0.0219	0.0077	22.6610	48.3703	33.0664	53.4154	40.0862	48.3437	0.4183	1.5492	0.0043	0.0000	0.0000	0.0000
26	50.0000	52.0000	0.7908	0.0000	0.0000	0.7036	0.0198	0.0674	19.9971	29.1894	32.7413	35.3823	38.3650	32.5022	0.4260	3.9266	0.0086	0.0000	0.0000	0.0000
27	52.0000	54.0000	0.4996	0.0000	0.0000	0.4484	0.0081	0.0431	26.4403	4.0109	23.9033	26.7428	35.6435	23.5856	0.4170	3.8618	0.0005	0.0000	0.0000	0.0000
28	54.0000	56.0000	0.8512	0.0000	0.0000	0.8087	0.0221	0.0204	23.5756	3.5086	24.1055	23.8352	33.7177	23.8488	0.4076	3.4849	0.0039	0.0000	0.0000	0.0000
29	56.0000	58.0000	0.7012	0.0000	0.0005	0.6414	0.0000	0.0593	29.9316	18.6605	42.7030	35.2720	52.1483	42.6891	0.4338	0.9969	0.0036	0.0000	0.0000	0.0000
30	58.0000	60.0000	2.0149	0.0000	1.3508	0.6424	0.0000	0.0218	67.8695	62.8817	60.4896	92.5223	90.9135	61.3775	0.4093	13.6654	0.0007	0.0000	0.0000	0.0000
31	60.0000	62.0000	0.3892	0.0000	0.0000	0.3681	0.0000	0.0211	43.0840	92.7110	65.8988	102.2329	78.7330	92.5499	0.4011	5.4476	0.0000	0.0000	0.0000	0.0000
