Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	50.0000	70.0000	0.1173	0.0000	0.0229	0.0873	0.0000	0.0071	43.8451	22.3718	18.6434	49.2229	47.6442	22.3622	0.2840	0.0000	0.5895	0.0000	0.0000	0.0000
2	70.0000	90.0000	0.3913	2.0000	0.0013	0.3616	0.0164	0.0119	31.9096	22.6393	15.9598	39.1249	35.6783	22.6384	0.1559	0.0000	0.1185	0.0000	0.0000	0.0000
3	90.0000	110.0000	0.3090	1.0000	0.0000	0.2819	0.0048	0.0224	39.0864	41.6469	30.3792	57.1158	49.5039	41.6466	0.0793	0.0000	0.1342	0.0000	0.0000	0.0000
4	110.0000	130.0000	0.7461	3.0000	0.0000	0.7095	0.0000	0.0366	53.5187	33.5007	34.3143	63.1391	63.5746	34.3143	0.0255	0.0000	0.0138	0.0000	0.0000	0.0000
5	130.0000	150.0000	0.4066	0.0000	0.0000	0.3674	0.0380	0.0011	29.0918	0.1143	9.8398	29.0920	30.7108	9.8392	0.1008	0.0000	0.0538	0.0000	0.0000	0.0000
6	150.0000	170.0000	0.3096	4.0000	0.0000	0.2900	0.0053	0.0143	32.0341	0.0000	5.1348	32.0341	32.4430	5.1348	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	170.0000	190.0000	0.2023	0.0000	0.0000	0.1938	0.0052	0.0032	45.6482	18.0333	11.6377	49.0812	47.1084	18.0333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	190.0000	210.0000	0.0723	0.0000	0.0001	0.0528	0.0186	0.0009	55.6428	10.7469	19.1525	56.6711	58.8467	19.1525	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	210.0000	230.0000	0.1522	0.0000	0.0000	0.1512	0.0000	0.0009	43.8526	0.0000	12.3026	43.8526	45.5456	12.3026	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	230.0000	250.0000	0.0733	1.0000	0.0000	0.0438	0.0189	0.0106	78.5298	18.8884	32.3463	80.7694	84.9306	32.3463	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	250.0000	270.0000	0.1351	0.0000	0.0000	0.1351	0.0000	0.0000	72.5751	0.0000	6.8522	72.5751	72.8978	6.8522	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	270.0000	290.0000	0.0810	0.0000	0.0000	0.0800	0.0000	0.0011	80.2839	5.5783	22.2067	80.4775	83.2985	22.2067	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	290.0000	310.0000	0.2948	0.0000	0.0002	0.2945	0.0000	0.0000	45.1442	39.1703	31.6722	59.7688	55.1464	39.1703	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	310.0000	330.0000	0.0734	0.0000	0.0000	0.0682	0.0000	0.0052	54.4426	30.9851	29.9923	62.6424	62.1573	30.9851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	330.0000	350.0000	0.0634	0.0000	0.0000	0.0594	0.0000	0.0040	93.8917	62.1661	56.0100	112.6067	109.3287	62.1661	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	350.0000	370.0000	0.0175	0.0000	0.0000	0.0175	0.0000	0.0000	99.9997	43.9416	19.0721	109.2282	101.8022	43.9416	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	370.0000	390.0000	0.0958	0.0000	0.0000	0.0958	0.0000	0.0000	58.2744	0.0000	14.9929	58.2744	60.1722	14.9929	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	390.0000	410.0000	0.0500	0.0000	0.0000	0.0500	0.0000	0.0000	100.0000	0.0000	17.6007	100.0000	101.5371	17.6007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	410.0000	430.0000	0.0176	0.0000	0.0000	0.0176	0.0000	0.0000	100.0000	51.0839	24.1594	112.2923	102.8770	51.0839	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	430.0000	450.0000	0.0073	0.0000	0.0000	0.0000	0.0073	0.0000	100.0000	21.9590	31.2812	102.3826	104.7784	31.2812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21	450.0000	470.0000	0.0916	0.0000	0.0000	0.0916	0.0000	0.0000	83.2815	93.7352	54.2894	125.3878	99.4140	93.7352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22	470.0000	490.0000	0.0226	0.0000	0.0000	0.0244	0.0000	-0.0018	109.2317	16.7652	31.7094	110.5108	113.7411	31.7094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
23	490.0000	500.0000	0.0915	1.0000	0.0000	0.0619	0.0000	0.0296	49.9293	0.0000	4.9909	49.9293	50.1781	4.9909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
