Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
21	40.0000	42.0000	0.2056	0.0000	0.0000	0.1939	0.0081	0.0036	39.2850	3.8768	18.1321	39.4759	43.2676	17.7190	0.4203	3.8254	0.0000	0.0000	0.0000	0.0000
22	42.0000	44.0000	0.1164	1.0000	0.0000	0.1164	0.0000	0.0000	50.8761	42.0998	27.2694	66.0361	57.7234	42.0931	0.4287	0.6179	0.0000	0.0000	0.0000	0.0000
23	44.0000	46.0000	0.0436	0.0000	0.0015	0.0317	0.0000	0.0104	94.8914	17.4762	24.1458	96.4873	97.9152	22.3313	0.3656	9.1759	0.0000	0.0000	0.0000	0.0000
24	46.0000	48.0000	0.1448	0.0000	0.0000	0.1364	0.0066	0.0017	56.4669	25.9029	26.8039	62.1246	62.5056	26.7938	0.4362	0.5887	0.0000	0.0000	0.0000	0.0000
25	48.0000	50.0000	0.0825	0.0000	0.0000	0.0735	0.0000	0.0090	47.1454	22.7530	24.8410	52.3487	53.2894	24.8293	0.4414	0.6217	0.0000	0.0000	0.0000	0.0000
26	50.0000	52.0000	0.2187	0.0000	0.0000	0.2163	0.0000	0.0024	36.6918	4.1990	7.2953	36.9312	37.4100	7.2353	0.4472	0.8202	0.0000	0.0000	0.0000	0.0000
27	52.0000	54.0000	0.2184	0.0000	0.0000	0.1970	0.0187	0.0027	37.4488	8.0972	18.5747	38.3142	41.8023	18.4438	0.4013	2.1648	0.0000	0.0000	0.0000	0.0000
28	54.0000	56.0000	0.2125	1.0000	0.0000	0.2110	0.0000	0.0015	41.1058	10.9216	0.7088	42.5320	41.1119	10.8985	0.4230	0.5687	0.0000	0.0000	0.0000	0.0000
29	56.0000	58.0000	0.2732	0.0000	0.0000	0.2544	0.0000	0.0188	36.4222	12.0805	11.9013	38.3733	38.3173	12.0564	0.4283	0.6315	0.0000	0.0000	0.0000	0.0000
30	58.0000	60.0000	0.1467	0.0000	0.0000	0.1182	0.0000	0.0284	56.0474	0.6380	8.6172	56.0510	56.7059	8.5935	0.3972	0.4992	0.0000	0.0000	0.0000	0.0000
