Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	0.0000	50.0000	0.4251	1.0000	0.0000	0.4084	0.0052	0.0116	38.0553	47.5147	37.7654	60.8757	53.6137	47.5146	0.0317	0.0000	0.0551	0.0000	0.0000	0.0000
2	50.0000	100.0000	1.1788	1.0000	0.0000	1.1156	0.0189	0.0442	35.6954	23.5738	29.5201	42.7772	46.3206	29.5201	0.0073	0.0000	0.0012	0.0000	0.0000	0.0000
3	100.0000	150.0000	0.6215	2.0000	0.0000	0.5838	0.0186	0.0192	23.4299	1.9218	5.4166	23.5086	24.0479	5.4119	0.1880	0.0000	0.1260	0.0000	0.0000	0.0000
4	150.0000	200.0000	0.5815	4.0000	0.0000	0.5513	0.0256	0.0045	22.5131	2.5068	11.5105	22.6522	25.2850	11.5104	0.0167	0.0000	0.0161	0.0000	0.0000	0.0000
5	200.0000	250.0000	0.4020	2.0000	0.0011	0.3950	0.0000	0.0059	31.0075	19.4381	16.9438	36.5965	35.3349	19.4381	0.0022	0.0000	0.0012	0.0000	0.0000	0.0000
6	250.0000	300.0000	0.2718	0.0000	0.0228	0.2254	0.0145	0.0090	45.1747	10.9906	5.5416	46.4924	45.5133	10.9870	0.0970	0.0000	0.2607	0.0000	0.0000	0.0000
7	300.0000	350.0000	0.0929	1.0000	0.0000	0.0892	0.0000	0.0037	48.6820	24.4870	26.8298	54.4936	55.5857	26.8298	0.0036	0.0000	0.0020	0.0000	0.0000	0.0000
8	350.0000	400.0000	0.1806	1.0000	0.0000	0.1313	0.0144	0.0349	55.3741	67.3036	45.4761	87.1554	71.6545	67.3036	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	450.0000	500.0000	0.0330	0.0000	0.0000	0.0273	0.0048	0.0009	84.0833	9.4211	25.7298	84.6094	87.9319	25.7295	0.0574	0.0000	0.1132	0.0000	0.0000	0.0000
11	500.0000	550.0000	0.0193	0.0000	0.0000	0.0174	0.0000	0.0019	90.4686	21.2383	11.6587	92.9281	91.2167	21.2383	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	550.0000	600.0000	0.0025	0.0000	0.0000	0.0000	0.0000	0.0025	100.0000	21.9590	31.2812	102.3826	104.7784	31.2812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	27.7726	22.7588	103.7850	102.5571	27.7490	0.3972	0.0000	1.0742	0.0000	0.0000	0.0000
14	650.0000	700.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	52.1342	32.1203	112.7740	105.0320	52.1342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	700.0000	750.0000	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	100.0000	52.1342	32.1203	112.7740	105.0320	52.1342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	0.0073	0.0000	0.0000	0.0000	0.0073	0.0000	100.0000	21.9590	31.2812	102.3826	104.7784	31.2812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	99.9948	34.7145	33.5172	105.8492	105.4626	34.7145	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	0.0062	0.0000	0.0000	0.0000	0.0000	0.0061	99.5884	0.0000	20.7562	99.5884	101.7284	20.7562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
