Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
2	-2.4000	-2.3000	0.0510	1.0000	0.0000	0.0242	0.0000	0.0267	70.7941	28.6552	32.4603	76.3736	77.8812	32.4544	0.3972	0.4679	0.0782	0.0000	0.0000	0.0000
3	-2.3000	-2.2000	0.0466	0.0000	0.0000	0.0172	0.0000	0.0295	73.1273	29.5207	28.1358	78.8611	78.3532	26.6087	0.3972	12.7784	0.0606	0.0000	0.0000	0.0000
4	-2.2000	-2.1000	0.0647	0.0000	0.0000	0.0606	0.0000	0.0041	83.6208	32.8638	39.3107	89.8469	92.4000	39.3060	0.4092	0.4494	0.0000	0.0000	0.0000	0.0000
5	-2.1000	-2.0000	0.1581	0.0000	0.0000	0.1468	0.0113	0.0000	57.3808	10.0246	5.2953	58.2499	57.6246	9.9965	0.4368	0.6102	0.0000	0.0000	0.0000	0.0000
6	-2.0000	-1.9000	0.0195	0.0000	0.0000	0.0176	0.0000	0.0019	90.7141	26.0686	23.2562	94.3855	93.6477	16.7157	0.3972	20.0000	0.0000	0.0000	0.0000	0.0000
7	-1.9000	-1.8000	0.0709	0.0000	0.0000	0.0666	0.0000	0.0042	69.1482	0.5959	17.9690	69.1508	71.4448	17.9591	0.3972	0.4443	0.0000	0.0000	0.0000	0.0000
8	-1.8000	-1.7000	0.1649	0.0000	0.0000	0.1649	0.0000	0.0000	44.9853	0.6107	15.3634	44.9895	47.5364	15.3512	0.3972	0.4638	0.0103	0.0000	0.0000	0.0000
9	-1.7000	-1.6000	0.0433	0.0000	0.0000	0.0397	0.0000	0.0036	65.4918	43.4039	30.7696	78.5689	72.3598	43.3996	0.3972	0.4689	0.0000	0.0000	0.0000	0.0000
10	-1.6000	-1.5000	0.0288	1.0000	0.0015	0.0273	0.0000	0.0000	94.9921	8.9805	26.6707	95.4156	98.6652	26.6312	0.3972	1.3947	0.0000	0.0000	0.0000	0.0000
11	-1.5000	-1.4000	0.1265	1.0000	0.0000	0.1179	0.0000	0.0085	80.6165	69.0978	45.9636	106.1769	92.7991	66.9159	0.3972	17.2224	0.0000	0.0000	0.0000	0.0000
12	-1.4000	-1.3000	0.0566	0.0000	0.0000	0.0500	0.0000	0.0066	66.4820	2.1930	10.6164	66.5181	67.3243	10.3875	0.3972	2.1567	0.0000	0.0000	0.0000	0.0000
13	-1.3000	-1.2000	0.0371	1.0000	0.0000	0.0273	0.0052	0.0046	75.4419	15.5687	26.1832	77.0315	79.8563	26.1748	0.3972	0.5340	0.0000	0.0000	0.0000	0.0000
14	-1.2000	-1.1000	0.0196	0.0000	0.0000	0.0108	0.0000	0.0088	238.3980	28.4648	64.5900	240.0914	246.9929	64.5873	0.3701	0.4665	0.0000	0.0000	0.0000	0.0000
15	-1.1000	-1.0000	0.0668	0.0000	0.0000	0.0606	0.0000	0.0062	74.6807	19.9487	22.2755	77.2991	77.9320	22.2619	0.4357	0.6438	0.0000	0.0000	0.0000	0.0000
16	-1.0000	-0.9000	0.1355	0.0000	0.0000	0.1302	0.0000	0.0053	53.7990	18.6401	19.0556	56.9367	57.0740	19.0463	0.4005	0.4411	0.0000	0.0000	0.0000	0.0000
17	-0.9000	-0.8000	0.1894	1.0000	0.0000	0.1766	0.0000	0.0129	41.6542	6.5357	9.8507	42.1638	42.8031	7.3702	0.4212	6.5222	0.0000	0.0000	0.0000	0.0000
18	-0.8000	-0.7000	0.1653	0.0000	0.0000	0.1640	0.0000	0.0013	33.5500	38.0203	26.8528	50.7065	42.9730	37.9007	0.4188	2.9841	0.0106	0.0000	0.0000	0.0000
19	-0.7000	-0.6000	0.1663	0.0000	0.0000	0.1646	0.0000	0.0017	87.4259	20.4860	37.1691	89.7940	94.9991	37.1074	0.4983	2.0812	0.0032	0.0000	0.0000	0.0000
20	-0.6000	-0.5000	0.2403	0.0000	0.0000	0.2143	0.0187	0.0072	34.7488	3.6651	8.4726	34.9416	35.7668	7.6389	0.4190	3.6411	0.0018	0.0000	0.0000	0.0000
21	-0.5000	-0.4000	0.2511	1.0000	0.0002	0.2504	0.0000	0.0005	58.2111	6.1510	17.4885	58.5352	60.7814	16.4110	0.3972	6.0307	0.0000	0.0000	0.0000	0.0000
22	-0.4000	-0.3000	0.1430	0.0000	0.0000	0.1357	0.0066	0.0007	59.8489	18.0873	19.0593	62.5223	62.8105	19.0501	0.3972	0.4409	0.0000	0.0000	0.0000	0.0000
23	-0.3000	-0.2000	0.4800	2.0000	0.0000	0.4374	0.0197	0.0230	25.0629	9.8568	9.1756	26.9315	26.6897	9.6074	0.4412	2.1590	0.0054	0.0000	0.0000	0.0000
24	-0.2000	-0.1000	0.1958	1.0000	0.0000	0.1817	0.0000	0.0141	51.3717	14.0026	20.9879	53.2459	55.4937	20.9713	0.4406	0.7101	0.0000	0.0000	0.0000	0.0000
25	-0.1000	0.0000	1.3763	0.0000	1.3508	0.0193	0.0000	0.0062	98.1526	68.4260	62.1837	119.6497	116.1927	65.5461	0.3973	19.6383	0.0000	0.0000	0.0000	0.0000
26	0.0000	0.1000	0.0960	0.0000	0.0000	0.0832	0.0000	0.0127	46.8971	11.9692	18.0940	48.4004	50.2666	16.7142	0.4534	6.9154	0.0000	0.0000	0.0000	0.0000
27	0.1000	0.2000	0.5161	1.0000	0.0000	0.5064	0.0000	0.0097	22.9843	8.6072	12.8981	24.5431	26.3560	12.4480	0.4107	3.3526	0.0076	0.0000	0.0000	0.0000
28	0.2000	0.3000	0.6445	0.0000	0.0000	0.6337	0.0067	0.0041	24.1324	3.6060	1.8923	24.4003	24.2065	3.0697	0.4186	1.8454	0.0048	0.0000	0.0000	0.0000
29	0.3000	0.4000	0.2488	1.0000	0.0000	0.2288	0.0000	0.0200	39.3520	20.9883	20.5526	44.5992	44.3959	20.7703	0.4058	2.9899	0.0038	0.0000	0.0000	0.0000
30	0.4000	0.5000	0.0374	0.0000	0.0000	0.0337	0.0000	0.0036	90.5104	0.6639	13.8864	90.5129	91.5695	13.8705	0.3972	0.5320	0.0000	0.0000	0.0000	0.0000
31	0.5000	0.6000	0.2223	0.0000	0.0000	0.1832	0.0000	0.0391	37.1794	3.0930	4.0571	37.3079	37.4001	2.6256	0.4521	3.0598	0.0009	0.0000	0.0000	0.0000
32	0.6000	0.7000	0.0700	0.0000	0.0000	0.0547	0.0081	0.0072	47.4695	30.6917	18.8343	56.5272	51.0694	30.5535	0.4361	2.8767	0.0000	0.0000	0.0000	0.0000
33	0.7000	0.8000	0.1755	1.0000	0.0000	0.1653	0.0000	0.0102	55.7290	25.1501	46.2390	61.1412	72.4138	46.0348	0.4140	4.3205	0.0038	0.0000	0.0000	0.0000
34	0.8000	0.9000	0.2268	0.0000	0.0000	0.2226	0.0000	0.0042	40.0343	1.7613	7.5966	40.0731	40.7487	7.3896	0.4179	1.7109	0.0089	0.0000	0.0000	0.0000
35	0.9000	1.0000	0.2123	0.0000	0.0002	0.2064	0.0051	0.0005	36.9750	10.8799	19.5730	38.5425	41.8360	19.0373	0.4086	4.5296	0.0000	0.0000	0.0000	0.0000
36	1.0000	1.1000	0.0399	0.0000	0.0000	0.0418	0.0000	-0.0019	75.7462	34.1689	29.4780	83.0963	81.2800	34.1323	0.3987	1.5306	0.0000	0.0000	0.0000	0.0000
37	1.1000	1.2000	0.1665	0.0000	0.0000	0.1403	0.0000	0.0262	51.1575	52.7414	44.4968	73.4762	67.8016	52.6802	0.4019	2.5086	0.0015	0.0000	0.0000	0.0000
38	1.2000	1.3000	0.0189	0.0000	0.0000	0.0000	0.0189	0.0000	100.0000	51.0869	24.1657	112.2937	102.8785	51.0839	0.3972	0.3850	0.0000	0.0000	0.0000	0.0000
39	1.3000	1.4000	0.0418	0.0000	0.0000	0.0418	0.0000	0.0000	100.0000	11.5068	38.8217	100.6599	107.2713	38.8168	0.3972	0.4689	0.0000	0.0000	0.0000	0.0000
40	1.4000	1.5000	0.0521	0.0000	0.0000	0.0521	0.0000	0.0000	88.3812	21.4685	17.5546	90.9512	90.1077	21.4599	0.3972	0.4579	0.0000	0.0000	0.0000	0.0000
41	1.5000	1.6000	0.2609	0.0000	0.0000	0.2508	0.0000	0.0101	39.6831	26.3538	23.1263	47.6369	45.9301	26.3462	0.4123	0.4827	0.0027	0.0000	0.0000	0.0000
42	1.6000	1.7000	0.0537	1.0000	0.0000	0.0512	0.0000	0.0025	55.2138	39.4715	22.3515	67.8717	59.5664	39.4667	0.3984	0.4700	0.0000	0.0000	0.0000	0.0000
43	1.7000	1.8000	0.0317	0.0000	0.0001	0.0154	0.0182	-0.0020	123.1847	43.0860	14.2879	130.5024	124.0105	43.0772	0.4600	0.7446	0.0000	0.0000	0.0000	0.0000
44	1.8000	1.9000	0.0012	0.0000	0.0000	0.0012	0.0000	0.0000	2122.0391	621.4934	357.7900	2211.1771	2151.9907	621.4910	0.3973	1.6865	0.0000	0.0000	0.0000	0.0000
