Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
2	-2.4000	-2.3000	0.0804	0.0000	0.0000	0.0242	0.0000	0.0562	57.9173	27.2874	32.9219	64.0236	66.6203	32.0246	0.3972	7.6232	0.0496	0.0000	0.0000	0.0000
3	-2.3000	-2.2000	0.0112	0.0000	0.0000	0.0071	0.0000	0.0041	73.1919	33.2702	28.3299	80.3988	78.4834	33.2583	0.4662	0.7565	0.0000	0.0000	0.0000	0.0000
4	-2.2000	-2.1000	0.0594	0.0000	0.0000	0.0594	0.0000	0.0000	76.7504	4.0617	17.6161	76.8578	78.7461	17.6045	0.3972	0.4975	0.0762	0.0000	0.0000	0.0000
5	-2.1000	-2.0000	0.1006	1.0000	0.0000	0.0893	0.0113	0.0000	69.7446	26.4152	22.7288	74.5792	73.3546	26.4086	0.3972	0.4313	0.0000	0.0000	0.0000	0.0000
6	-2.0000	-1.9000	0.0958	0.0000	0.0000	0.0958	0.0000	0.0000	71.1884	30.5913	47.5957	77.4830	85.6338	47.5925	0.3972	0.3850	0.0000	0.0000	0.0000	0.0000
7	-1.9000	-1.8000	0.1066	0.0000	0.0000	0.1024	0.0000	0.0042	49.2352	3.6914	6.0384	49.3734	49.6041	4.7787	0.3972	3.6700	0.0000	0.0000	0.0000	0.0000
8	-1.8000	-1.7000	0.1061	0.0000	0.0000	0.1041	0.0000	0.0019	62.5716	21.6920	19.6274	66.2250	65.5778	21.6610	0.4563	1.0671	0.0000	0.0000	0.0000	0.0000
9	-1.7000	-1.6000	0.1370	0.0000	0.0000	0.1334	0.0000	0.0036	77.0004	64.9120	53.0710	100.7106	93.5179	63.2171	0.3972	14.7312	0.0000	0.0000	0.0000	0.0000
10	-1.6000	-1.5000	0.0933	1.0000	0.0000	0.0932	0.0000	0.0000	50.8678	15.6403	26.7867	53.2179	57.4896	26.7795	0.3972	0.4743	0.0000	0.0000	0.0000	0.0000
11	-1.5000	-1.4000	0.0266	0.0000	0.0015	0.0179	0.0052	0.0020	70.6294	49.9022	26.0469	86.4797	75.2792	49.8769	0.3972	1.5380	0.0000	0.0000	0.0000	0.0000
12	-1.4000	-1.3000	0.0530	0.0000	0.0000	0.0334	0.0000	0.0197	65.9368	5.4053	12.7360	66.1579	67.1555	11.5321	0.3972	5.3907	0.0000	0.0000	0.0000	0.0000
13	-1.3000	-1.2000	0.0452	2.0000	0.0000	0.0376	0.0000	0.0075	60.0144	25.1975	20.7732	65.0895	63.5079	25.1897	0.3854	0.4966	0.0000	0.0000	0.0000	0.0000
14	-1.2000	-1.1000	0.0788	0.0000	0.0000	0.0788	0.0000	0.0000	108.5590	62.8181	76.0512	125.4240	132.5475	76.0490	0.3972	0.4187	0.0000	0.0000	0.0000	0.0000
15	-1.1000	-1.0000	0.1348	0.0000	0.0000	0.1247	0.0000	0.0101	51.4612	8.7142	17.1503	52.1938	54.2438	14.7714	0.4196	8.7041	0.0000	0.0000	0.0000	0.0000
16	-1.0000	-0.9000	0.0529	0.0000	0.0000	0.0507	0.0000	0.0022	55.4573	18.7151	15.7598	58.5301	57.6531	18.7052	0.3972	0.4617	0.0000	0.0000	0.0000	0.0000
17	-0.9000	-0.8000	0.1131	0.0000	0.0000	0.0996	0.0000	0.0135	47.6274	1.3328	7.5525	47.6461	48.2225	7.5118	0.4364	0.6499	0.0037	0.0000	0.0000	0.0000
18	-0.8000	-0.7000	0.0981	1.0000	0.0000	0.0963	0.0000	0.0018	39.8418	39.1546	27.9288	55.8610	48.6558	38.8349	0.4316	4.9747	0.0006	0.0000	0.0000	0.0000
19	-0.7000	-0.6000	0.2986	0.0000	0.0000	0.2955	0.0000	0.0031	55.4179	6.0636	7.6544	55.7487	55.9441	4.6715	0.4500	6.0469	0.0018	0.0000	0.0000	0.0000
20	-0.6000	-0.5000	0.1671	1.0000	0.0000	0.1448	0.0187	0.0035	42.3226	0.7157	8.8512	42.3286	43.2382	8.8222	0.4295	0.5725	0.0008	0.0000	0.0000	0.0000
21	-0.5000	-0.4000	0.4926	0.0000	0.0000	0.4881	0.0000	0.0044	34.8110	5.6594	12.5980	35.2680	37.0204	12.1900	0.4278	3.1511	0.0063	0.0000	0.0000	0.0000
