Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	0.0000	50.0000	1.9324	0.0000	1.6476	0.1069	0.1307	0.0472	85.4391	27.1605	20.4849	89.6523	87.8605	27.1366	0.4044	1.0631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	50.0000	100.0000	9.0472	3.0000	7.4957	0.5387	0.8744	0.1383	41.7889	1.2513	3.4045	41.8076	41.9274	3.1939	0.3479	1.0972	0.0000	0.0000	0.0000	0.0000	0.0000	0.2552
3	100.0000	150.0000	31.7815	38.0000	15.7013	5.1150	9.7285	1.2366	30.3200	2.2614	6.3177	30.4042	30.9712	1.8765	0.4923	1.0306	0.0000	0.0000	0.0000	0.0000	0.1302	5.9263
4	150.0000	200.0000	115.0818	123.0000	73.4356	9.9431	26.7553	4.9478	15.4588	8.2569	5.8402	17.5258	16.5252	4.6007	0.4349	0.7659	0.0000	0.0000	0.0000	0.0000	3.2847	6.8281
5	200.0000	250.0000	151.7184	213.0000	96.5133	11.5657	37.7934	5.8461	15.7714	8.3213	10.1338	17.8320	18.7465	7.5235	0.4232	0.7827	0.0000	0.0000	0.0000	0.0000	2.4697	7.0548
6	250.0000	300.0000	203.6118	218.0000	137.7511	8.4631	50.8302	6.5674	12.3916	3.6128	5.4770	12.9075	13.5481	1.2064	0.4382	0.6053	0.0000	0.0000	0.0000	0.0000	1.8449	4.9578
7	300.0000	350.0000	204.5857	256.0000	143.9141	5.9938	47.4062	7.2717	12.3929	5.2042	3.8208	13.4413	12.9685	2.6822	0.4341	0.7146	0.0000	0.0000	0.0000	0.0000	0.8964	4.7843
8	350.0000	400.0000	219.2680	218.0000	173.8144	4.1016	31.5264	9.8254	12.3775	3.4133	1.1875	12.8396	12.4344	0.5699	0.4140	0.6493	0.0000	0.0000	0.0000	0.0000	1.6662	2.8208
9	400.0000	450.0000	204.3982	184.0000	174.0187	2.3253	18.9108	9.1434	11.5211	3.2225	2.3755	11.9633	11.7635	1.8825	0.4149	0.6181	0.0000	0.0000	0.0000	0.0000	0.9149	2.7649
10	450.0000	500.0000	175.6749	161.0000	156.8406	0.9469	9.4757	8.4117	13.6407	1.0411	1.2358	13.6804	13.6965	0.9548	0.4263	0.6585	0.0000	0.0000	0.0000	0.0000	0.0008	0.0170
11	500.0000	550.0000	133.7342	135.0000	118.8741	0.3288	5.9865	8.5448	15.6299	7.0479	3.6127	17.1455	16.0420	6.8725	0.4108	0.5961	0.0000	0.0000	0.0000	0.0000	0.0000	1.3848
12	550.0000	600.0000	62.1441	79.0000	53.8457	0.2716	3.0133	5.0135	24.7325	2.4939	1.6675	24.8580	24.7887	2.3635	0.4077	0.5764	0.0000	0.0000	0.0000	0.0000	0.0004	0.3677
13	600.0000	650.0000	35.3550	37.0000	30.7274	0.1034	1.3655	3.1587	33.2901	4.2271	6.3562	33.5574	33.8915	4.1695	0.4159	0.5578	0.0000	0.0000	0.0000	0.0000	0.0008	5.6084
14	650.0000	700.0000	12.9979	18.0000	11.1749	0.0343	1.0230	0.7657	55.9269	4.9155	4.5895	56.1425	56.1149	4.8628	0.3982	0.5967	0.0000	0.0000	0.0000	0.0000	0.0126	0.0126
15	700.0000	750.0000	5.9104	10.0000	4.0219	0.0372	0.6601	1.1913	90.1312	5.9432	6.3084	90.3269	90.3517	6.2668	0.3982	0.6032	0.0000	0.0000	0.0000	0.0000	0.0162	0.0162
16	750.0000	800.0000	2.4372	4.0000	1.8754	0.0700	0.3834	0.1084	202.7541	14.2270	14.2930	203.2526	203.2573	14.2811	0.3263	0.4851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	4.7245	7.0000	3.5780	0.0000	0.2748	0.8718	82.5561	17.9929	12.2678	84.4941	83.4627	17.9805	0.4034	0.5309	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.2636	2.0000	0.0601	0.0329	0.1573	0.0133	1002.3833	73.4882	33.8083	1005.0735	1002.9532	73.4576	0.4012	2.0850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.0990	0.0000	0.0000	0.0000	0.0841	0.0149	29.5863	0.6858	2.9040	29.5943	29.7285	2.8218	0.4075	0.5516	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	5.8011	3.0000	5.7043	0.0000	0.0792	0.0176	56.8004	1.4259	5.1550	56.8183	57.0338	5.1141	0.3971	0.5119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
