Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-5.0000	-4.8000	1.4679	0.0000	1.4679	0.0000	0.0000	0.0000	100.0000	23.5706	102.6094	102.7403	143.2784	23.5706	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000
2	-4.8000	-4.6000	0.0518	0.0000	0.0000	0.0516	0.0000	0.0001	99.7688	14.3346	15.7074	100.7933	100.9977	15.7074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-4.6000	-4.4000	0.0417	0.0000	0.0000	0.0417	0.0000	0.0000	72.4011	2.6072	4.0589	72.4480	72.5148	4.0589	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-4.4000	-4.2000	0.0248	0.0000	0.0000	0.0246	0.0000	0.0003	98.9335	15.4686	18.5250	100.1355	100.6529	18.5250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-4.2000	-4.0000	0.1292	0.0000	0.0000	0.1289	0.0000	0.0003	53.9878	14.4979	11.1128	55.9005	55.1196	14.4979	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-4.0000	-3.8000	0.0970	0.0000	0.0000	0.0966	0.0000	0.0004	65.0175	51.2750	0.2660	82.8034	65.0181	1.1619	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	51.2618
7	-3.8000	-3.6000	2.1551	0.0000	1.6935	0.4098	0.0000	0.0518	88.9661	8.8786	9.5445	89.4080	89.4766	9.5355	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4158
8	-3.6000	-3.4000	0.1241	0.0000	-0.2437	0.3642	0.0000	0.0036	1772.6281	377.7287	360.7454	1812.4264	1808.9631	373.9200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	53.5048
9	-3.4000	-3.2000	2.5758	0.0000	1.8374	0.7326	0.0000	0.0057	59.9498	8.2767	9.7523	60.5184	60.7378	8.8767	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0569	4.0388
10	-3.2000	-3.0000	3.6980	0.0000	2.9101	0.7845	0.0000	0.0034	48.3133	31.5101	10.7338	57.6806	49.4913	10.6929	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.4009
11	-3.0000	-2.8000	1.6809	0.0000	0.2253	1.4816	-0.0299	0.0039	99.7430	55.8616	2.0600	114.3205	99.7642	2.0600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4606	55.8281
12	-2.8000	-2.6000	3.2647	0.0000	0.8685	2.3637	0.0241	0.0085	71.8146	23.0137	41.8588	75.4120	83.1234	22.8566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6470	39.5199
13	-2.6000	-2.4000	4.3397	0.0000	1.7426	2.3294	0.1138	0.1539	29.5020	14.0180	35.1211	32.6630	45.8679	13.9812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0158	33.5133
14	-2.4000	-2.2000	6.5084	0.0000	3.3304	3.0173	0.0328	0.1280	36.5514	0.8212	27.0061	36.5606	45.4460	3.0858	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	26.8292
15	-2.2000	-2.0000	5.7430	0.0000	2.0234	3.4761	0.0414	0.2021	36.9896	7.3602	6.3558	37.7148	37.5317	7.2722	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5810	1.9412
16	-2.0000	-1.8000	3.7012	0.0000	-0.1339	3.6951	0.0735	0.0665	48.6615	9.9358	5.0386	49.6655	48.9217	9.6396	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0031	2.4079
17	-1.8000	-1.6000	6.8334	0.0000	2.8376	3.6125	0.0937	0.2896	30.6420	16.4733	26.3594	34.7894	40.4197	16.1427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.3286	11.8164
18	-1.6000	-1.4000	5.5998	0.0000	1.6261	3.8278	0.0000	0.1459	29.9490	5.2013	34.9940	30.3974	46.0601	4.1034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	34.7526
19	-1.4000	-1.2000	7.3307	0.0000	3.6718	3.3231	0.1067	0.2292	31.2137	5.2077	4.1682	31.6451	31.4908	3.8962	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6480	3.5071
20	-1.2000	-1.0000	2.0790	0.0000	-1.6935	3.3837	0.0632	0.3256	84.2281	9.9652	5.0981	84.8155	84.3822	8.4022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5281	5.3319
21	-1.0000	-0.8000	3.6961	0.0000	0.0000	3.6539	0.0218	0.0204	10.0674	6.5263	3.7139	11.9977	10.7306	2.2568	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9979	6.0419
22	-0.8000	-0.6000	5.6059	0.0000	2.8788	2.5254	0.0632	0.1386	43.9319	4.9073	9.5356	44.2051	44.9549	3.0915	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5969	9.0204
