Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	0.0000	50.0000	23.0000	17.0000	0.0000	12.3601	10.3731	0.2669	39.5811	5.0596	10.6174	39.9032	40.9804	10.6167	0.1196	0.0000	0.0000	0.0000	0.0000	0.0000
2	50.0000	100.0000	42.8890	26.0000	-2.6397	26.1502	18.4801	0.8985	40.1057	1.4336	2.8565	40.1313	40.2073	2.8557	0.0673	0.0000	0.0000	0.0000	0.0000	0.0000
3	100.0000	150.0000	29.4531	27.0000	0.5342	24.9602	2.7803	1.1784	4.5349	1.1904	0.9167	4.6886	4.6267	1.1761	0.1842	0.0000	0.0000	0.0000	0.0000	0.0000
4	150.0000	200.0000	24.5431	14.0000	0.0000	22.2157	1.7930	0.5344	4.6938	0.1944	0.6181	4.6979	4.7344	0.5867	0.1944	0.0000	0.0000	0.0000	0.0000	0.0000
5	200.0000	250.0000	13.5370	13.0000	0.0000	12.3875	0.7808	0.3687	6.0958	0.2573	0.1982	6.1012	6.0990	0.1706	0.1926	0.0000	0.0000	0.0000	0.0000	0.0000
6	250.0000	300.0000	13.0190	12.0000	5.0644	7.2070	0.2674	0.4802	23.3031	5.2234	5.3033	23.8813	23.8989	5.3025	0.0943	0.0000	0.0000	0.0000	0.0000	0.0000
7	300.0000	350.0000	5.4328	6.0000	0.0000	5.0186	0.1740	0.2402	9.2713	1.2212	0.7280	9.3514	9.2999	1.2072	0.1848	0.0000	0.0000	0.0000	0.0000	0.0000
8	350.0000	400.0000	3.7218	1.0000	0.0000	3.2327	0.2543	0.2349	11.2620	0.2189	0.4027	11.2641	11.2692	0.3821	0.1272	0.0000	0.0000	0.0000	0.0000	0.0000
9	400.0000	450.0000	1.6570	0.0000	0.0000	1.4683	0.0000	0.1886	16.3853	1.2338	2.0323	16.4317	16.5109	2.0217	0.2080	0.0000	0.0000	0.0000	0.0000	0.0000
10	450.0000	500.0000	1.1175	0.0000	0.0000	0.9561	0.1113	0.0501	18.6526	0.8192	3.7696	18.6706	19.0297	3.7645	0.1954	0.0000	0.0000	0.0000	0.0000	0.0000
11	500.0000	550.0000	0.4603	0.0000	0.0000	0.3205	0.0672	0.0726	33.5093	1.4748	3.8294	33.5417	33.7274	3.8273	0.1251	0.0000	0.0000	0.0000	0.0000	0.0000
12	550.0000	600.0000	0.2322	0.0000	0.0000	0.2307	0.0000	0.0015	38.6337	1.8276	0.5728	38.6769	38.6380	1.8261	0.0722	0.0000	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	0.0157	1.0000	0.0000	-0.0102	0.0000	0.0259	683.1542	180.3949	191.8378	706.5706	709.5783	191.8304	1.6784	0.0000	0.0000	0.0000	0.0000	0.0000
14	650.0000	700.0000	0.1460	0.0000	0.0000	0.1208	0.0115	0.0137	39.4855	17.5648	21.9308	43.2160	45.1671	21.9304	0.1371	0.0000	0.0000	0.0000	0.0000	0.0000
15	700.0000	750.0000	0.1257	0.0000	0.0000	0.1041	0.0000	0.0216	40.6340	12.9177	5.0319	42.6378	40.9443	12.9152	0.2537	0.0000	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	0.0696	0.0000	0.0000	0.0566	0.0000	0.0130	74.8301	9.5632	1.0898	75.4387	74.8380	9.5632	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	0.0138	0.0000	0.0000	0.0089	0.0000	0.0049	64.6387	30.3437	28.5681	71.4066	70.6703	30.3426	0.2577	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.0039	0.0000	0.0000	0.0000	0.0000	0.0039	17.0022	0.0000	0.3914	17.0022	17.0067	0.3914	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.0025	0.0000	0.0000	0.0000	0.0000	0.0025	23.3197	5.2184	6.2202	23.8964	24.1350	6.2202	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	0.0872	0.0000	0.0000	0.0760	0.0000	0.0112	67.7101	4.9699	4.4510	67.8922	67.8562	4.9699	0.0016	0.0000	0.0000	0.0000	0.0000	0.0000
