Short_Name,Cross_Section_pb,Uncertainty_pb,Status,MCM,DAS
WRtoNMutoMuMuJJ_MWR8000_N500,2.28e-05,8.057e-09,new,EXO-Run3Summer22EEMiniAODv4-02294,/WRtoNMutoMuMuJJ_MWR8000_N500_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N5100,1.987e-06,7.205e-10,new,EXO-Run3Summer22EEMiniAODv4-02295,/WRtoNMutoMuMuJJ_MWR8000_N5100_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N5300,1.788e-06,6.029e-10,new,EXO-Run3Summer22EEMiniAODv4-02296,/WRtoNMutoMuMuJJ_MWR8000_N5300_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N5500,1.586e-06,5.51e-10,new,EXO-Run3Summer22EEMiniAODv4-02297,/WRtoNMutoMuMuJJ_MWR8000_N5500_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N5700,1.394e-06,4.484e-10,new,EXO-Run3Summer22EEMiniAODv4-02298,/WRtoNMutoMuMuJJ_MWR8000_N5700_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N5900,1.207e-06,3.572e-10,new,EXO-Run3Summer22EEMiniAODv4-02299,/WRtoNMutoMuMuJJ_MWR8000_N5900_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N6100,1.022e-06,3.262e-10,new,EXO-Run3Summer22EEMiniAODv4-02300,/WRtoNMutoMuMuJJ_MWR8000_N6100_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N6300,8.489e-07,2.846e-10,new,EXO-Run3Summer22EEMiniAODv4-02301,/WRtoNMutoMuMuJJ_MWR8000_N6300_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N6500,6.851e-07,2.35e-10,new,EXO-Run3Summer22EEMiniAODv4-02302,/WRtoNMutoMuMuJJ_MWR8000_N6500_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N6700,5.33e-07,1.651e-10,new,EXO-Run3Summer22EEMiniAODv4-02303,/WRtoNMutoMuMuJJ_MWR8000_N6700_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N6900,3.952e-07,1.365e-10,new,EXO-Run3Summer22EEMiniAODv4-02304,/WRtoNMutoMuMuJJ_MWR8000_N6900_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N700,1.773e-05,6.391e-09,new,EXO-Run3Summer22EEMiniAODv4-02305,/WRtoNMutoMuMuJJ_MWR8000_N700_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N7100,2.74e-07,8.395e-11,new,EXO-Run3Summer22EEMiniAODv4-02306,/WRtoNMutoMuMuJJ_MWR8000_N7100_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N7300,1.746e-07,5.289e-11,new,EXO-Run3Summer22EEMiniAODv4-02307,/WRtoNMutoMuMuJJ_MWR8000_N7300_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N7500,9.532e-08,3.223e-11,new,EXO-Run3Summer22EEMiniAODv4-02308,/WRtoNMutoMuMuJJ_MWR8000_N7500_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N7700,4.183e-08,1.361e-11,new,EXO-Run3Summer22EEMiniAODv4-02309,/WRtoNMutoMuMuJJ_MWR8000_N7700_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N7900,1.245e-08,3.275e-12,new,EXO-Run3Summer22EEMiniAODv4-02310,/WRtoNMutoMuMuJJ_MWR8000_N7900_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N900,1.416e-05,5.076e-09,new,EXO-Run3Summer22EEMiniAODv4-02311,/WRtoNMutoMuMuJJ_MWR8000_N900_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer22EEMiniAODv4-130X_mcRun3_2022_realistic_postEE_v6-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR1000_N100,3.507,0.001982,new,EXO-RunIISummer20UL16MiniAODAPVv2-05694,/WRtoNMutoMuMuJJ_MWR1000_N100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR1000_N300,3.061,0.001805,new,EXO-RunIISummer20UL16MiniAODAPVv2-05695,/WRtoNMutoMuMuJJ_MWR1000_N300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR1000_N500,2.253,0.001346,new,EXO-RunIISummer20UL16MiniAODAPVv2-05696,/WRtoNMutoMuMuJJ_MWR1000_N500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR1000_N700,1.178,0.0007173,new,EXO-RunIISummer20UL16MiniAODAPVv2-05697,/WRtoNMutoMuMuJJ_MWR1000_N700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR1000_N900,0.2048,0.0001327,new,EXO-RunIISummer20UL16MiniAODAPVv2-05698,/WRtoNMutoMuMuJJ_MWR1000_N900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR2000_N100,0.145,8.612e-05,new,EXO-RunIISummer20UL16MiniAODAPVv2-05699,/WRtoNMutoMuMuJJ_MWR2000_N100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR2000_N1100,0.07867,5.102e-05,new,EXO-RunIISummer20UL16MiniAODAPVv2-05700,/WRtoNMutoMuMuJJ_MWR2000_N1100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR2000_N1300,0.05681,3.259e-05,new,EXO-RunIISummer20UL16MiniAODAPVv2-05701,/WRtoNMutoMuMuJJ_MWR2000_N1300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR2000_N1500,0.03485,2.008e-05,new,EXO-RunIISummer20UL16MiniAODAPVv2-05702,/WRtoNMutoMuMuJJ_MWR2000_N1500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR2000_N1700,0.01525,8.719e-06,new,EXO-RunIISummer20UL16MiniAODAPVv2-05703,/WRtoNMutoMuMuJJ_MWR2000_N1700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR2000_N1900,0.0026,1.561e-06,new,EXO-RunIISummer20UL16MiniAODAPVv2-05704,/WRtoNMutoMuMuJJ_MWR2000_N1900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR2000_N300,0.1384,8.176e-05,new,EXO-RunIISummer20UL16MiniAODAPVv2-05705,/WRtoNMutoMuMuJJ_MWR2000_N300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR2000_N500,0.1282,8.341e-05,new,EXO-RunIISummer20UL16MiniAODAPVv2-05706,/WRtoNMutoMuMuJJ_MWR2000_N500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR2000_N700,0.1143,7.172e-05,new,EXO-RunIISummer20UL16MiniAODAPVv2-05707,/WRtoNMutoMuMuJJ_MWR2000_N700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR2000_N900,0.09785,6.847e-05,new,EXO-RunIISummer20UL16MiniAODAPVv2-05708,/WRtoNMutoMuMuJJ_MWR2000_N900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N100,0.001937,1.254e-06,new,EXO-RunIISummer20UL16MiniAODAPVv2-05709,/WRtoNMutoMuMuJJ_MWR4000_N100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N1100,0.001291,8.201e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05710,/WRtoNMutoMuMuJJ_MWR4000_N1100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N1300,0.001203,7.906e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05711,/WRtoNMutoMuMuJJ_MWR4000_N1300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N1500,0.001107,7.277e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05712,/WRtoNMutoMuMuJJ_MWR4000_N1500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N1700,0.001015,6.485e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05713,/WRtoNMutoMuMuJJ_MWR4000_N1700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N1900,0.0009095,5.506e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05714,/WRtoNMutoMuMuJJ_MWR4000_N1900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N2100,0.0008079,5.274e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05715,/WRtoNMutoMuMuJJ_MWR4000_N2100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N2300,0.0007004,4.292e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05716,/WRtoNMutoMuMuJJ_MWR4000_N2300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N2500,0.0005946,3.128e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05717,/WRtoNMutoMuMuJJ_MWR4000_N2500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N2700,0.0004838,6.642e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05718,/WRtoNMutoMuMuJJ_MWR4000_N2700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N2900,0.0003789,1.961e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05719,/WRtoNMutoMuMuJJ_MWR4000_N2900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N300,0.001739,1.109e-06,new,EXO-RunIISummer20UL16MiniAODAPVv2-05725,/WRtoNMutoMuMuJJ_MWR4000_N300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N3100,0.0002752,1.571e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05720,/WRtoNMutoMuMuJJ_MWR4000_N3100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N3300,0.0001818,1.001e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05721,/WRtoNMutoMuMuJJ_MWR4000_N3300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N3500,0.0001012,5.38e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05722,/WRtoNMutoMuMuJJ_MWR4000_N3500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N3700,4.223e-05,2.287e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05723,/WRtoNMutoMuMuJJ_MWR4000_N3700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N3900,9.272e-06,5.142e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05724,/WRtoNMutoMuMuJJ_MWR4000_N3900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N500,0.001594,9.716e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05726,/WRtoNMutoMuMuJJ_MWR4000_N500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N700,0.001485,9.034e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05727,/WRtoNMutoMuMuJJ_MWR4000_N700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR4000_N900,0.001385,8.034e-07,new,EXO-RunIISummer20UL16MiniAODAPVv2-05728,/WRtoNMutoMuMuJJ_MWR4000_N900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N1100,7.16e-05,4.637e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05730,/WRtoNMutoMuMuJJ_MWR6000_N1100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N1300,6.471e-05,3.87e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05731,/WRtoNMutoMuMuJJ_MWR6000_N1300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N1500,5.971e-05,3.487e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05732,/WRtoNMutoMuMuJJ_MWR6000_N1500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N1700,5.54e-05,3.27e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05733,/WRtoNMutoMuMuJJ_MWR6000_N1700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N1900,5.168e-05,3.18e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05734,/WRtoNMutoMuMuJJ_MWR6000_N1900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N2100,4.82e-05,2.992e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05735,/WRtoNMutoMuMuJJ_MWR6000_N2100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N2300,4.506e-05,2.662e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05736,/WRtoNMutoMuMuJJ_MWR6000_N2300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N2500,4.208e-05,2.634e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05737,/WRtoNMutoMuMuJJ_MWR6000_N2500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N2700,3.917e-05,2.347e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05738,/WRtoNMutoMuMuJJ_MWR6000_N2700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N2900,3.625e-05,2.259e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05739,/WRtoNMutoMuMuJJ_MWR6000_N2900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N300,0.0001298,8.557e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05755,/WRtoNMutoMuMuJJ_MWR6000_N300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N3100,3.338e-05,2.136e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05740,/WRtoNMutoMuMuJJ_MWR6000_N3100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N3300,3.055e-05,1.814e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05741,/WRtoNMutoMuMuJJ_MWR6000_N3300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N3500,2.762e-05,1.479e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05742,/WRtoNMutoMuMuJJ_MWR6000_N3500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N3700,2.471e-05,1.369e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05743,/WRtoNMutoMuMuJJ_MWR6000_N3700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N3900,2.178e-05,1.204e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05744,/WRtoNMutoMuMuJJ_MWR6000_N3900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N4100,1.881e-05,1.012e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05745,/WRtoNMutoMuMuJJ_MWR6000_N4100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N4300,1.587e-05,8.336e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05746,/WRtoNMutoMuMuJJ_MWR6000_N4300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N4500,1.306e-05,7.067e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05747,/WRtoNMutoMuMuJJ_MWR6000_N4500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N4700,1.036e-05,5.677e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05748,/WRtoNMutoMuMuJJ_MWR6000_N4700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N4900,7.842e-06,4.789e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05749,/WRtoNMutoMuMuJJ_MWR6000_N4900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N500,0.0001065,7.577e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05756,/WRtoNMutoMuMuJJ_MWR6000_N500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N5100,5.566e-06,3.021e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05750,/WRtoNMutoMuMuJJ_MWR6000_N5100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N5300,3.579e-06,1.99e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05751,/WRtoNMutoMuMuJJ_MWR6000_N5300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N5500,1.991e-06,1.133e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05752,/WRtoNMutoMuMuJJ_MWR6000_N5500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N5700,8.606e-07,5.234e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05753,/WRtoNMutoMuMuJJ_MWR6000_N5700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N5900,2.445e-07,1.332e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05754,/WRtoNMutoMuMuJJ_MWR6000_N5900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N700,9.106e-05,5.327e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05757,/WRtoNMutoMuMuJJ_MWR6000_N700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
