Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
2	50.0000	100.0000	27.8619	0.0000	3.7405	21.7771	0.8122	1.5321	14.1338	12.5833	5.8626	18.9237	15.3015	2.2443	0.9755	2.1203	0.0000	0.0000	0.0000	0.0000	0.9826	12.3229
3	100.0000	150.0000	92.3326	0.0000	2.0751	80.4667	2.2089	7.5819	4.8797	12.0834	10.4376	13.0315	11.5220	0.3502	0.9082	1.7395	0.0000	0.0000	0.0000	0.0000	1.7967	11.7816
4	150.0000	200.0000	137.6688	0.0000	20.6372	104.7649	1.5423	10.7244	7.5241	12.2529	4.5636	14.3786	8.7999	0.8895	0.8744	1.5135	0.0000	0.0000	0.0000	0.0000	0.4210	12.1202
5	200.0000	250.0000	161.4413	0.0000	47.2375	98.1907	1.3611	14.6521	9.4152	14.3986	13.3482	17.2037	16.3346	0.3198	0.8583	1.3657	0.0000	0.0000	0.0000	0.0000	1.0021	14.3044
6	250.0000	300.0000	136.2378	0.0000	50.2733	72.9503	0.6845	12.3297	11.4504	8.2473	11.1489	14.1113	15.9815	1.6753	0.8275	1.3553	0.0000	0.0000	0.0000	0.0000	1.3407	10.8259
7	300.0000	350.0000	74.9886	0.0000	17.9084	44.1710	0.3717	12.5374	17.3986	3.7580	5.4568	17.7998	18.2342	2.7106	0.8280	1.2508	0.0000	0.0000	0.0000	0.0000	0.2459	4.4882
8	350.0000	400.0000	73.6340	0.0000	42.6660	22.7545	0.3402	7.8732	18.8185	7.9791	7.9003	20.4402	20.4096	3.7373	0.8198	1.3619	0.0000	0.0000	0.0000	0.0000	4.9099	7.2348
9	400.0000	450.0000	37.8178	0.0000	20.4898	11.6207	0.2960	5.4113	30.9532	12.8198	20.9926	33.5029	37.4004	2.5592	0.8364	1.2717	0.0000	0.0000	0.0000	0.0000	0.2589	20.9146
10	450.0000	500.0000	30.7534	0.0000	20.4997	6.1599	0.0000	4.0938	29.5105	6.5334	16.5776	30.2250	33.8479	6.1296	0.8218	1.2597	0.0000	0.0000	0.0000	0.0000	5.8361	14.8114
11	500.0000	550.0000	25.4088	0.0000	20.6018	2.5320	0.0000	2.2751	29.0629	8.2249	5.2457	30.2043	29.5325	5.0503	0.8232	1.1569	0.0000	0.0000	0.0000	0.0000	0.1329	7.6351
12	550.0000	600.0000	12.2905	0.0000	9.6379	1.3856	0.0882	1.1789	41.1119	16.0735	30.1442	44.1424	50.9790	1.9251	0.8286	1.1556	0.0000	0.0000	0.0000	0.0000	0.0000	30.0493
13	600.0000	650.0000	5.2764	0.0000	3.4459	0.7278	0.0862	1.0165	70.8971	16.0734	38.7659	72.6963	80.8034	15.9757	0.8329	1.4120	0.0000	0.0000	0.0000	0.0000	0.0000	36.9816
14	650.0000	700.0000	2.9167	0.0000	1.8803	0.2447	0.0798	0.7120	111.1002	73.7348	8.8414	133.3420	111.4515	12.1613	0.8730	1.2838	0.0000	0.0000	0.0000	0.0000	0.0238	72.7084
15	700.0000	750.0000	0.5228	0.0000	0.0000	0.0690	0.0000	0.4537	38.3875	5.8744	4.9013	38.8343	38.6991	5.7184	0.7968	1.0398	0.0000	0.0000	0.0000	0.0000	0.1837	0.3039
16	750.0000	800.0000	0.1950	0.0000	0.1717	0.0037	0.0000	0.0196	1364.8189	119.7169	81.9611	1370.0594	1367.2777	119.7090	0.2075	1.3775	0.0000	0.0000	0.0000	0.0000	0.0000	0.5979
17	800.0000	850.0000	2.0137	0.0000	1.8703	0.0286	0.0000	0.1148	93.0612	5.8769	5.9378	93.2466	93.2505	5.7554	0.7976	1.2330	0.0000	0.0000	0.0000	0.0000	0.0000	0.0472
18	850.0000	900.0000	4.0529	0.0000	3.7652	0.0388	0.0430	0.2059	65.8547	1.5772	8.0974	65.8736	66.3506	7.9440	0.8447	1.3319	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.3730	0.0000	0.0000	0.0000	0.0000	0.3730	73.9880	3.2722	2.5571	74.0604	74.0322	2.9803	0.7956	1.0916	0.0000	0.0000	0.0000	0.0000	0.0000	0.3836
20	950.0000	1000.0000	0.5075	0.0000	0.1287	0.0000	0.0000	0.3788	539.1124	50.0904	58.3334	541.4344	542.2592	58.3165	0.8178	1.1529	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
