Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
3	100.0000	150.0000	7.9706	0.0000	0.8364	5.0810	1.7335	0.3197	12.7670	3.0765	3.9732	13.1324	13.3709	2.8830	0.4394	2.6685	0.0000	0.0000	0.0000	0.0000	0.0000	0.6935
4	150.0000	200.0000	16.7199	0.0000	2.2366	11.8653	2.2512	0.3669	12.5174	22.3100	9.3480	25.5817	15.6228	22.1943	0.4420	2.2219	0.0000	0.0000	0.0000	0.0000	0.0000	0.1265
5	200.0000	250.0000	17.2063	0.0000	-1.2965	15.1836	2.9171	0.4021	14.6603	7.5383	6.1993	16.4848	15.9171	7.2044	0.4312	2.1355	0.0000	0.0000	0.0000	0.0000	0.0000	0.4193
6	250.0000	300.0000	24.2170	0.0000	6.3688	15.3301	1.8883	0.6298	15.2252	5.3968	5.2380	16.1534	16.1010	5.2769	0.4042	1.0408	0.0000	0.0000	0.0000	0.0000	0.1844	0.1803
7	300.0000	350.0000	19.6288	0.0000	3.0151	13.9011	2.1051	0.6075	13.9718	9.1515	6.3012	16.7021	15.3270	9.0298	0.4182	1.3859	0.0000	0.0000	0.0000	0.0000	0.0000	0.6290
8	350.0000	400.0000	13.4235	0.0000	1.7805	10.0833	0.9998	0.5599	21.9431	4.6565	2.9618	22.4317	22.1420	4.4821	0.4075	1.1723	0.0000	0.0000	0.0000	0.0000	0.0000	0.2317
9	400.0000	450.0000	8.2893	0.0000	0.4437	6.8180	0.5359	0.4917	23.8620	1.4627	3.2494	23.9068	24.0822	3.1367	0.3898	0.6789	0.0000	0.0000	0.0000	0.0000	0.0000	1.2356
10	450.0000	500.0000	2.4593	0.0000	-1.0619	3.1354	0.1731	0.2127	68.2942	5.6788	9.3289	68.5299	68.9284	9.2163	0.4132	1.3846	0.0000	0.0000	0.0000	0.0000	0.0000	1.1554
11	500.0000	550.0000	1.0829	0.0000	-1.2642	2.1657	0.0396	0.1418	119.8655	11.9234	20.0212	120.4571	121.5261	20.0175	0.2927	0.2510	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	0.8755	0.0000	0.0000	0.6997	0.1013	0.0746	20.9803	4.7757	5.1287	21.5169	21.5980	4.8468	0.4039	1.0533	0.0000	0.0000	0.0000	0.0000	0.0000	1.2408
14	650.0000	700.0000	0.4269	0.0000	0.0000	0.4046	0.0000	0.0223	29.0311	42.1296	22.9301	51.1636	36.9946	42.1160	0.3999	0.9942	0.0000	0.0000	0.0000	0.0000	0.0000	0.3259
15	700.0000	750.0000	0.1618	0.0000	0.0000	0.1479	0.0000	0.0139	40.5563	24.0794	18.1509	47.1660	44.4328	24.0249	0.3964	1.5689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	0.2339	0.0000	0.0000	0.1573	0.0000	0.0766	47.2784	1.2433	9.0356	47.2947	48.1341	8.9741	0.3973	0.9752	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.0712	0.0000	0.0000	0.0673	0.0000	0.0039	68.0774	1.2565	9.3622	68.0890	68.7181	9.2880	0.3972	1.1076	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.0218	0.0000	0.0000	0.0188	0.0000	0.0030	176.1713	1.1410	15.0213	176.1750	176.8105	14.9779	0.3972	1.0696	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	0.1467	0.0000	0.0000	0.0260	0.0732	0.0475	62.4963	3.0096	4.0243	62.5687	62.6257	3.8613	0.3972	1.0616	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
