Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-5.0000	-4.8000	0.1686	0.0000	0.0000	0.1674	0.0000	0.0012	47.1379	8.1413	12.4295	47.8358	48.7491	12.1068	0.4580	2.7765	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	-4.8000	-4.6000	0.1011	0.0000	0.0000	0.0939	0.0000	0.0072	64.6040	6.8318	9.3436	64.9642	65.2762	6.3741	0.4939	6.8140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-4.6000	-4.4000	0.0964	0.0000	0.0000	0.0224	0.0000	0.0739	68.0454	15.7149	10.1268	69.8365	68.7948	14.7599	0.4696	5.3741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-4.4000	-4.2000	0.2154	0.0000	0.0000	0.2123	0.0000	0.0031	37.2178	10.2062	13.9081	38.5919	39.7316	13.8568	0.4082	1.1210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-4.2000	-4.0000	0.4493	0.0000	0.0000	0.3763	0.0713	0.0017	31.0699	4.9249	9.2310	31.4578	32.4122	8.5605	0.4410	2.6785	0.0000	0.0000	0.0000	0.0000	2.1355	0.0000
6	-4.0000	-3.8000	1.7980	0.0000	1.3145	0.2501	0.1276	0.1059	73.6561	16.6070	13.1318	75.5051	74.8176	16.5614	0.4082	1.1605	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	-3.8000	-3.6000	2.4053	0.0000	2.0759	0.2211	0.1026	0.0057	86.4689	58.2689	47.1811	104.2695	98.5034	58.2222	0.4928	2.2811	0.0000	0.0000	0.0000	0.0000	0.0000	0.0054
8	-3.6000	-3.4000	1.6426	0.0000	0.8657	0.5831	0.1494	0.0444	53.7630	8.6324	7.5448	54.4516	54.2898	8.4014	0.4162	1.9394	0.0000	0.0000	0.0000	0.0000	0.0000	2.4577
9	-3.4000	-3.2000	1.0814	0.0000	-0.2995	1.0432	0.1259	0.2118	148.9942	6.2396	12.0334	149.1248	149.4793	11.9862	0.3102	1.0178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	-3.2000	-3.0000	1.1482	0.0000	-0.8422	1.5485	0.4032	0.0387	77.3880	8.7025	8.7630	77.8758	77.8826	8.4189	0.4364	2.3920	0.0000	0.0000	0.0000	0.0000	0.0000	0.0102
11	-3.0000	-2.8000	5.5129	0.0000	3.0387	2.0640	0.3927	0.0174	43.1582	1.3266	7.5355	43.1786	43.8111	7.4476	0.4056	1.0741	0.0000	0.0000	0.0000	0.0000	0.3699	0.5497
12	-2.8000	-2.6000	2.9794	0.0000	-0.4397	2.7977	0.6374	-0.0160	19.6480	13.3900	10.1956	23.7768	22.1358	13.2584	0.4085	0.8439	0.0000	0.0000	0.0000	0.0000	1.1771	1.6214
13	-2.6000	-2.4000	2.4597	0.0000	-0.8341	2.6281	0.4950	0.1706	37.2003	7.4214	5.5997	37.9334	37.6194	7.4093	0.3918	0.1575	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055
14	-2.4000	-2.2000	3.9662	0.0000	0.0000	3.3099	0.5537	0.1026	9.9401	1.4615	1.8639	10.0470	10.1134	1.2735	0.4136	1.2966	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	-2.2000	-2.0000	4.0255	0.0000	0.0000	3.2541	0.6639	0.1075	10.2949	1.8106	4.8107	10.4529	11.3634	4.4353	0.4185	1.6793	0.0000	0.0000	0.0000	0.0000	0.0000	0.6895
16	-2.0000	-1.8000	3.3467	0.0000	-0.6793	3.5479	0.3822	0.0960	23.9952	3.4209	5.8202	24.2378	24.6910	5.6513	0.4104	1.3303	0.0000	0.0000	0.0000	0.0000	0.0000	0.3307
17	-1.8000	-1.6000	3.3063	0.0000	-0.2250	2.7348	0.7791	0.0174	44.1107	6.3862	8.2698	44.5706	44.8792	8.0857	0.4222	1.5606	0.0000	0.0000	0.0000	0.0000	0.0000	1.9564
18	-1.6000	-1.4000	6.1804	0.0000	2.0755	3.3631	0.6127	0.1292	34.2410	31.2480	20.7627	46.3561	40.0442	31.2221	0.4081	1.2031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-1.4000	-1.2000	5.5361	0.0000	1.5859	3.2792	0.3964	0.2747	33.5640	9.7246	8.0122	34.9444	34.5071	9.3391	0.4321	2.6764	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010
20	-1.2000	-1.0000	3.0383	0.0000	0.0000	2.6552	0.3327	0.0505	11.5613	12.5757	4.9909	17.0825	12.5926	12.4986	0.4148	1.3268	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21	-1.0000	-0.8000	2.7348	0.0000	0.0000	2.4877	0.1644	0.0827	12.0432	3.6385	2.9280	12.5809	12.3941	3.4659	0.4124	1.0280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22	-0.8000	-0.6000	4.6532	0.0000	1.9038	2.2939	0.2794	0.1761	41.5142	66.6300	29.8161	78.5047	51.1119	66.5898	0.4472	1.9313	0.0000	0.0000	0.0000	0.0000	0.0000	1.1933
23	-0.6000	-0.4000	2.6969	0.0000	0.0000	2.1899	0.3692	0.1377	12.0084	5.8736	6.4852	13.3679	13.6477	6.1129	0.4144	1.4137	0.0000	0.0000	0.0000	0.0000	0.0000	1.5874
24	-0.4000	-0.2000	2.3961	0.0000	0.0000	2.0910	0.1760	0.1291	13.8362	4.3228	7.4037	14.4958	15.6925	7.2950	0.4163	1.1932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0025
25	-0.2000	0.0000	1.7672	0.0000	0.0000	1.6020	0.0054	0.1599	16.4409	7.3593	2.8899	18.0128	16.6929	7.2539	0.4140	1.1695	0.0000	0.0000	0.0000	0.0000	0.0000	0.1174
26	0.0000	0.2000	2.1675	0.0000	0.0000	1.9426	0.1470	0.0779	13.1114	2.3929	2.3689	13.3280	13.3237	1.9354	0.4140	1.3448	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
27	0.2000	0.4000	2.1762	0.0000	0.0000	1.7512	0.2440	0.1810	13.4485	8.0581	9.2264	15.6778	16.3091	9.0891	0.4140	1.5303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
28	0.4000	0.6000	3.1376	0.0000	0.8422	1.9064	0.2079	0.1811	28.6527	3.8655	3.3593	28.9123	28.8490	3.6994	0.3999	1.0472	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016
29	0.6000	0.8000	2.8128	0.0000	0.0000	2.4858	0.2281	0.0989	11.9723	3.3201	2.4522	12.4241	12.2208	2.9835	0.4158	1.3961	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
30	0.8000	1.0000	2.3989	0.0000	0.0000	2.3431	0.0789	-0.0231	13.1290	3.1159	1.0826	13.4937	13.1736	2.9217	0.4008	1.0057	0.0000	0.0000	0.0000	0.0000	0.0000	0.0188
31	1.0000	1.2000	4.2505	0.0000	0.7287	2.9930	0.4530	0.0758	19.2313	1.3245	1.4827	19.2768	19.2884	0.2859	0.4102	1.2265	0.0000	0.0000	0.0000	0.0000	0.0000	0.7231
32	1.2000	1.4000	5.4671	0.0000	1.9798	2.9429	0.4249	0.1195	27.1168	6.9998	7.9954	28.0057	28.2710	7.8891	0.4070	1.2336	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
33	1.4000	1.6000	3.1063	0.0000	0.0000	2.6263	0.3476	0.1323	11.2897	1.8092	2.1260	11.4337	11.4881	0.9631	0.4140	1.4745	0.0000	0.0000	0.0000	0.0000	0.0000	1.4746
34	1.6000	1.8000	3.6293	0.0000	0.0000	3.0608	0.5463	0.0221	10.6948	1.7482	2.1255	10.8368	10.9040	0.8940	0.4073	1.4461	0.0000	0.0000	0.0000	0.0000	0.0000	1.4763
35	1.8000	2.0000	3.4015	0.0000	0.0000	2.8119	0.4465	0.1432	10.3018	6.3368	5.0402	12.0947	11.4687	4.8094	0.4145	1.5972	0.0000	0.0000	0.0000	0.0000	0.0000	3.7819
36	2.0000	2.2000	3.9081	0.0000	0.0000	3.0299	0.7111	0.1671	10.6820	7.0288	4.0905	12.7871	11.4385	6.8257	0.4244	1.6229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0033
37	2.2000	2.4000	3.4085	0.0000	0.7287	2.1996	0.4247	0.0556	23.5013	2.3220	1.3127	23.6157	23.5379	1.9154	0.4099	1.2471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
38	2.4000	2.6000	2.2196	0.0000	-0.8369	2.4981	0.4130	0.1455	41.3954	6.4804	4.3103	41.8996	41.6192	5.5034	0.4334	2.5408	0.0000	0.0000	0.0000	0.0000	0.0000	2.2505
39	2.6000	2.8000	1.8461	0.0000	-0.8369	2.2567	0.2127	0.2135	48.8547	7.7896	8.0778	49.4718	49.5180	7.8769	0.4276	1.7386	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
40	2.8000	3.0000	1.9354	0.0000	0.0000	1.7731	0.1479	0.0144	14.1428	11.1806	6.2156	18.0284	15.4484	10.9305	0.4209	1.8567	0.0000	0.0000	0.0000	0.0000	0.0000	1.3802
41	3.0000	3.2000	2.7859	0.0000	1.0962	1.4360	0.2297	0.0240	40.2763	15.3850	12.4955	43.1147	42.1701	15.3341	0.4080	1.1822	0.0000	0.0000	0.0000	0.0000	0.0000	0.0024
42	3.2000	3.4000	0.8598	0.0000	-0.4858	0.9630	0.3510	0.0316	292.5730	143.4629	143.2299	325.8536	325.7511	143.1975	0.5353	8.7057	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
43	3.4000	3.6000	0.7684	0.0000	0.0000	0.7589	0.0000	0.0095	22.1436	3.3349	5.8148	22.3934	22.8944	5.4614	0.3906	1.9575	0.0000	0.0000	0.0000	0.0000	0.0000	2.6715
44	3.6000	3.8000	0.6140	0.0000	0.0000	0.4841	0.0129	0.1170	23.4762	13.1314	14.7688	26.8992	27.7353	14.5780	0.4412	2.3249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
47	4.2000	4.4000	0.2929	0.0000	0.0000	0.2515	0.0317	0.0097	37.5668	4.6892	9.4579	37.8584	38.7391	9.3337	0.4403	1.4630	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
48	4.4000	4.6000	0.0472	0.0000	0.0000	0.0431	0.0000	0.0042	65.0460	15.3863	11.9949	66.8410	66.1427	14.8920	0.4435	3.8433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
50	4.8000	5.0000	0.2192	0.0000	0.0000	0.1795	0.0000	0.0397	49.4988	32.6699	30.7019	59.3081	58.2472	32.5893	0.4080	2.2556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
