Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-2.4000	-2.3040	0.5616	0.0000	0.0000	0.5598	0	0.0018	26.6453	4.0632	6.6975	26.9533	27.4741	6.6975	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	-2.3040	-2.2080	0.7313	0.0000	0.0000	0.7303	0	0.0010	23.7039	3.7867	2.3784	24.0044	23.8229	2.3832	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9428
3	-2.2080	-2.1120	0.6459	0.0000	0.0000	0.6105	0	0.0353	23.2880	3.5267	6.2580	23.5535	24.1141	6.2580	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-2.1120	-2.0160	0.8878	0.0000	0.0000	0.8943	0	-0.0065	24.5045	1.8969	4.8268	24.5778	24.9753	4.8268	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-2.0160	-1.9200	0.8375	0.0000	0.0000	0.8308	0	0.0067	25.6057	8.9667	9.8781	27.1303	27.4450	9.8781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.7192
6	-1.9200	-1.8240	1.2825	0.0000	0.0000	1.2778	0	0.0047	17.0672	2.0300	4.4444	17.1875	17.6364	4.1194	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6683
7	-1.8240	-1.7280	1.3724	0.0000	0.0000	1.3658	0	0.0066	18.3897	4.7659	0.0103	18.9972	18.3897	4.7659	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0103
8	-1.7280	-1.6320	3.7064	0.0000	2.2794	1.4238	0	0.0033	61.8670	17.8795	24.8688	64.3988	66.6782	24.8688	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-1.6320	-1.5360	3.7856	0.0000	2.2154	1.5575	0	0.0127	58.9072	4.2311	14.0981	59.0590	60.5708	14.0981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0026
10	-1.5360	-1.4400	1.6460	0.0000	0.0000	1.5518	0	0.0942	14.8242	6.9174	6.1557	16.3587	16.0514	6.9162	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1304
11	-1.4400	-1.3440	3.6608	0.0000	1.8226	1.8117	0	0.0265	36.3120	7.0410	5.1219	36.9883	36.6714	7.0410	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0082
12	-1.3440	-1.2480	2.4827	0.0000	0.0000	2.4679	0	0.0148	13.5831	2.9090	1.9075	13.8911	13.7164	2.8385	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7556
13	-1.2480	-1.1520	2.4665	0.0000	-0.3324	2.7695	0	0.0293	18.6490	3.9195	2.8188	19.0565	18.8609	3.9195	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3266
14	-1.1520	-1.0560	1.2435	0.0000	-0.7937	2.0754	0	-0.0382	68.1149	4.6413	2.5340	68.2729	68.1621	2.3552	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.6413
15	-1.0560	-0.9600	4.5067	0.0000	2.2154	2.2452	0	0.0461	49.6197	0.0000	9.9522	49.6197	50.6079	9.9522	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	-0.9600	-0.8640	4.3067	0.0000	2.1355	2.1329	0	0.0383	50.1085	0.0000	5.5034	50.1085	50.4099	5.5034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	-0.8640	-0.7680	2.2122	0.0000	-0.9286	3.0822	0	0.0586	45.0618	7.9853	9.4603	45.7639	46.0441	8.6118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1443	3.9131
18	-0.7680	-0.6720	2.4908	0.0000	0.0000	2.3674	0	0.1234	13.2667	3.3888	3.1107	13.6927	13.6265	3.3888	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-0.6720	-0.5760	5.3490	0.0000	2.2272	2.9314	0	0.1904	42.1648	17.6041	19.2908	45.6921	46.3681	19.2900	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1737
