Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
1	0.0000	100.0000	73.9559	57.0000	53.2835	4.5001	14.8641	1.3081	23.5944	3.7154	6.1691	23.8851	24.3876
2	100.0000	200.0000	202.3117	163.0000	162.5112	6.3040	24.6052	8.8914	13.2504	3.6717	3.4270	13.7497	13.6864
3	200.0000	300.0000	239.2365	218.0000	234.2302	2.1697	-13.6802	16.5168	14.0649	2.8461	3.0014	14.3500	14.3816
4	300.0000	400.0000	165.4229	142.0000	154.7020	0.6628	0.5331	9.5250	12.9154	3.1510	3.0273	13.2942	13.2655
5	400.0000	500.0000	54.4556	45.0000	50.2470	0.2598	0.0000	3.9489	21.7823	5.6038	2.9171	22.4915	21.9767
6	500.0000	1000.0000	36.2270	23.0000	34.5257	0.0256	0.0000	1.6757	26.9302	13.1955	17.1823	29.9892	31.9447
