Bin,BinLow,BinHigh,MC_Total,Data,DYJets,TT,Nonprompt,Others,Stat_pct,SystUp_pct,SystDn_pct,TotalUp_pct,TotalDn_pct
1,800.0000,1000.0000,489.5629,398.0000,381.5747,59.3550,26.7935,21.8397,8.3145,2.7755,2.8262,8.7655,8.7817
2,1000.0000,1200.0000,278.0278,235.0000,190.2592,24.9664,49.7177,13.0845,12.2368,2.4664,2.4443,12.4829,12.4785
3,1200.0000,1500.0000,137.4452,132.0000,112.0589,14.3604,3.5203,7.5056,13.2424,4.4796,3.5100,13.9795,13.6996
4,1500.0000,1800.0000,36.4947,59.0000,40.7592,4.8042,-11.5680,2.4992,46.1874,9.3036,4.5460,47.1151,46.4106
5,1800.0000,8000.0000,40.0828,35.0000,12.1871,2.7463,23.5655,1.5839,47.5013,4.8346,10.1267,47.7467,48.5687
