Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
2	50.0000	100.0000	311.0954	260.0000	285.6465	8.6489	3.8404	12.9595	9.4857	2.9144	3.0866	9.9233	9.9752
3	100.0000	150.0000	221.6645	171.0000	191.6198	2.8756	14.6862	12.4828	11.8656	6.5842	5.7417	13.5700	13.1818
4	150.0000	200.0000	120.1031	117.0000	118.7982	1.2710	-9.2344	9.2683	24.2482	9.3955	10.0175	26.0048	26.2360
5	200.0000	250.0000	59.9263	54.0000	49.5757	0.4736	5.2498	4.6272	22.7623	6.4323	7.1979	23.6537	23.8733
6	250.0000	300.0000	38.6053	25.0000	25.5322	0.3999	11.4088	1.2645	34.7851	8.8771	8.2912	35.8999	35.7596
7	300.0000	500.0000	20.2150	21.0000	18.3271	0.2531	0.3714	1.2634	41.5429	6.3856	3.7713	42.0308	41.7137
