Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
1	800.0000	1000.0000	523.6155	393.0000	434.1599	20.6754	47.0260	21.7542	6.8795	1.0993	0.8893	6.9668	6.9367
2	1000.0000	1200.0000	254.0135	209.0000	198.6311	9.0918	31.9824	14.3082	10.9143	1.4315	1.3181	11.0077	10.9936
3	1200.0000	1500.0000	131.6346	149.0000	122.1367	3.8623	-3.3370	8.9727	17.7011	4.2508	3.3386	18.2043	18.0132
4	1500.0000	1800.0000	61.7619	46.0000	46.2213	1.7248	10.2324	3.5833	23.8530	2.2993	2.5394	23.9636	23.9878
5	1800.0000	8000.0000	37.7474	33.0000	33.6404	1.0029	1.3733	1.7307	27.1544	2.2462	2.3794	27.2472	27.2585
