Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	0.0000	50.0000	20.7166	82.0000	15.3104	2.5855	0.0188	2.8020	16.2208	3.4539	6.4213	16.5844	17.4455	6.2864	0.8415	1.0107	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	50.0000	100.0000	103.8724	375.0000	84.5672	8.9035	0.1043	10.2974	7.2141	2.8494	1.5423	7.7565	7.3772	2.4747	0.8951	1.0927	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	100.0000	150.0000	460.8200	1080.0000	410.2241	20.5254	0.5040	29.5665	3.8033	6.0442	1.3345	7.1413	4.0307	5.8937	0.8852	1.0066	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	150.0000	200.0000	1506.0398	2572.0000	1397.1945	36.3590	1.3700	71.1163	2.0413	1.3190	1.6005	2.4303	2.5939	0.9176	0.8719	0.9874	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	200.0000	250.0000	2564.5882	3904.0000	2396.1555	53.6309	2.7454	112.0564	1.5442	2.1790	3.7064	2.6707	4.0152	3.4618	0.8612	1.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	250.0000	300.0000	2829.6614	3965.0000	2627.9006	62.3279	3.6965	135.7365	1.4858	1.9065	2.2290	2.4171	2.6788	1.8020	0.8477	1.0097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	300.0000	350.0000	2568.6440	3267.0000	2360.3999	64.2883	4.9815	138.9743	1.5537	1.5375	1.9386	2.1858	2.4844	1.4340	0.8404	1.0062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	350.0000	400.0000	2058.3050	2495.0000	1871.9160	58.8573	4.6776	122.8541	1.7435	1.3741	1.3286	2.2199	2.1920	0.4115	0.8325	1.0128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	400.0000	450.0000	1264.6702	1627.0000	1122.3463	49.0906	4.4303	88.8029	2.1758	1.5136	2.0123	2.6505	2.9637	1.5230	0.8296	1.0286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	450.0000	500.0000	687.6675	849.0000	595.3720	39.3613	3.7690	49.1653	2.9165	1.8388	1.4568	3.4477	3.2600	1.1295	0.8252	1.1934	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	500.0000	550.0000	307.6930	423.0000	249.0482	28.9733	3.0098	26.6617	4.0931	3.5997	4.8525	5.4509	6.3483	4.2762	0.8207	2.1532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	550.0000	600.0000	146.7532	225.0000	107.4969	22.9015	2.2539	14.1009	5.4761	6.6687	7.6944	8.6290	9.4441	6.1383	0.8242	4.5898	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	85.7431	94.0000	60.1474	16.1826	1.6327	7.7803	7.2811	7.6488	7.6631	10.5602	10.5706	1.7302	0.8262	7.4563	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	650.0000	700.0000	40.1545	64.0000	21.5447	12.4020	1.2094	4.9983	10.0635	9.9306	10.1432	14.1383	14.2885	4.5659	0.8097	9.0689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	700.0000	750.0000	24.7003	39.0000	13.8661	7.3726	0.8465	2.6151	11.5601	11.3836	11.8219	16.2241	16.5346	6.1202	0.8080	10.1308	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	16.5510	14.0000	8.0961	6.2340	0.7453	1.4756	13.5111	10.2103	10.3356	16.9352	17.0110	2.1229	0.8158	10.1217	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	8.7009	10.0000	2.8283	4.3231	0.4329	1.1166	11.8590	9.6297	8.7490	15.2763	14.7370	5.0015	0.8118	8.1888	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	6.2766	6.0000	2.3901	2.8587	0.3239	0.7039	18.0286	14.1341	13.6821	22.9086	22.6325	10.5213	0.8087	9.4033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	3.6300	3.0000	0.9749	2.0256	0.2240	0.4055	20.4725	7.8005	12.0636	21.9082	23.7624	9.5622	0.8079	7.3468	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	7.4334	4.0000	0.2419	5.6674	0.7108	0.8133	6.2371	5.1738	3.0455	8.1037	6.9409	4.1728	0.8031	2.9515	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
