Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
2	50.0000	100.0000	0.3084	0.0000	0.0708	0.2309	0.0050	0.0017	36.7069	1.0745	16.0222	36.7226	40.0513	15.9864	0.8274	0.6856	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	100.0000	150.0000	35.2991	67.0000	12.6132	21.3752	0.5814	0.7294	5.2877	3.2801	5.3756	6.2225	7.5404	5.2450	0.8629	0.8081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	150.0000	200.0000	1324.5341	2338.0000	1119.7036	145.4273	5.1564	54.2468	2.0674	1.2673	1.2608	2.4249	2.4215	0.0883	0.8767	0.9109	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	200.0000	250.0000	3038.1565	4989.0000	2711.4706	176.6127	9.6181	140.4551	1.4156	1.6487	2.1402	2.1731	2.5660	1.6915	0.8600	0.9978	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	250.0000	300.0000	3009.6464	4467.0000	2754.4987	89.9613	8.5126	156.6738	1.4295	2.0699	1.7578	2.5155	2.2657	1.5848	0.8513	1.0239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	300.0000	350.0000	2706.8212	3486.0000	2507.0223	40.5947	6.0148	153.1894	1.5049	1.9309	3.0110	2.4481	3.3662	2.7069	0.8428	1.0229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	350.0000	400.0000	2120.6622	2655.0000	1963.4332	17.7118	3.3529	136.1643	1.7518	2.4547	1.6318	3.0157	2.3940	2.0808	0.8319	1.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	400.0000	450.0000	1414.9627	1755.0000	1307.4225	7.1496	1.8987	98.4919	2.0866	2.0510	3.7931	2.9258	4.3292	3.5697	0.8277	0.9880	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	450.0000	500.0000	612.9884	760.0000	563.4667	3.1215	1.1878	45.2124	3.1529	1.9618	2.4863	3.7134	4.0153	2.1490	0.8254	0.9470	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	500.0000	550.0000	242.2702	310.0000	221.2563	1.4489	0.5318	19.0332	4.8698	2.9697	4.6009	5.7039	6.6995	4.4270	0.8246	0.9512	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	550.0000	600.0000	107.1240	130.0000	97.1530	0.6098	0.3482	9.0130	6.9184	9.9948	13.5944	12.1556	15.2536	10.7136	0.8258	8.3674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	44.1679	73.0000	39.1829	0.3862	0.2672	4.3315	11.3786	19.7675	18.8945	22.8085	22.0562	6.7858	0.8158	18.5484	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	650.0000	700.0000	28.7586	42.0000	26.2064	0.1153	0.0849	2.3520	15.0149	19.8525	19.5926	24.8912	24.6844	3.7007	0.8158	19.4875	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	700.0000	750.0000	15.3136	14.0000	14.3418	0.0403	0.0219	0.9096	18.4051	21.6806	22.8808	28.4393	29.3646	11.0189	0.8153	20.1220	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	3.4239	4.0000	2.6737	0.0562	0.0376	0.6565	28.3884	22.7033	25.6577	36.3503	38.2652	15.8266	0.8112	20.2683	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	3.4942	5.0000	3.1749	0.0086	0.0138	0.2970	45.2336	26.2226	28.5635	52.2849	53.4972	20.2008	0.8205	20.2663	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	2.8526	1.0000	2.7011	0.0000	0.0140	0.1375	41.7072	26.6347	28.1471	49.4863	50.3165	19.5802	0.7966	20.3076	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	1.0523	1.0000	0.9474	0.0000	0.0151	0.0898	73.0520	20.2479	24.2347	75.8061	76.9670	13.4340	0.7978	20.2322	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	0.7847	1.0000	0.6820	0.0205	0.0243	0.0579	51.6501	29.8943	25.3665	59.6775	57.5430	21.9655	0.8096	20.2616	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
