Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-3.1400	-3.0144	306.7241	430.0000	278.6147	10.5320	0.7164	16.8610	4.3659	1.8065	3.9893	4.7249	5.9141	3.7206	0.8418	1.1758	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	-3.0144	-2.8888	285.9105	443.0000	258.1893	10.3101	0.8784	16.5327	4.5717	1.4559	3.2655	4.7979	5.6182	2.9263	0.8410	1.1884	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-2.8888	-2.7632	302.4590	431.0000	275.4484	9.7977	0.6745	16.5383	4.4876	1.7428	2.7724	4.8141	5.2749	2.3296	0.8392	1.2557	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-2.7632	-2.6376	282.3298	420.0000	253.6355	11.0385	0.7609	16.8948	4.4771	4.8514	4.0606	6.6016	6.0443	4.6210	0.8474	1.2102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-2.6376	-2.5120	293.9159	417.0000	266.1245	10.6063	0.7531	16.4320	4.7475	2.3299	1.6891	5.2884	5.0390	1.7263	0.8430	1.3183	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-2.5120	-2.3864	311.1001	430.0000	283.9660	10.2439	0.7811	16.1091	4.4330	2.1909	1.6410	4.9448	4.7270	1.6021	0.8460	1.2320	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	-2.3864	-2.2608	280.4847	454.0000	254.8359	9.1942	0.6454	15.8091	4.7281	1.4847	2.0700	4.9557	5.1614	1.4525	0.8477	1.2160	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	-2.2608	-2.1352	288.6094	442.0000	259.3770	11.4511	0.7795	17.0019	4.5304	3.5626	5.0654	5.7634	6.7958	4.8848	0.8419	1.0513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-2.1352	-2.0096	287.8091	453.0000	259.4551	10.5319	0.8410	16.9810	4.6474	1.8099	1.5590	4.9873	4.9019	1.2031	0.8476	1.0534	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	-2.0096	-1.8840	292.7926	425.0000	264.8851	9.8083	0.7379	17.3613	4.6030	1.5531	1.7741	4.8579	4.9331	1.0006	0.8374	1.2111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
