Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100EE	WR4000N2100EE
1	0.0000	200.0000	1067.1346	0.0000	349.7417	680.0469	15.7287	21.6173	3.5127	6.3868	6.9768	7.2891	7.8112	2.7169	0.8513	5.0083	0.8121	0.0000	0.0000	0.0000	0.0000	0.3536	4.7442	9.3973	6.6608	8.5759	11.5185	12.7223	1.5111	0.8534	5.0368	0.8610	0.0000	0.0000	0.0000	0.0000	0.7745	6.8830	0.7963	6.5898	6.6194	6.6377	6.6671	0.2483	0.8494	4.9947	0.7846	0.0000	0.0000	0.0000	0.0000	0.1823	4.3282	109.0336	162.6232	114.2622	195.7923	157.9372	160.2635	0.8774	5.0170	1.0357	0.0000	0.0000	0.0000	0.0000	0.0000	92.8023	5.6372	6.8589	8.1635	8.8782	9.9208	0.8730	0.8558	4.9691	0.7218	0.0000	0.0000	0.0000	0.0000	0.5737	6.4016	0.4581	4.1969
2	200.0000	400.0000	81.7601	0.0000	22.9602	52.1600	4.8722	1.7676	10.9441	25.4978	14.0213	27.7473	17.7868	2.6572	0.8342	4.5415	0.7039	0.0000	0.0000	0.0000	0.0000	0.2212	24.9844	33.5208	4.3559	9.7218	33.8026	34.9021	4.8913	0.8284	4.1909	0.7102	0.0000	0.0000	0.0000	0.0000	0.0000	7.2760	2.8551	11.9490	10.2715	12.2853	10.6609	2.8602	0.8396	4.6227	0.7238	0.0000	0.0000	0.0000	0.0000	0.3455	10.5773	88.2689	303.5354	92.7889	316.1094	128.0671	28.3902	0.8026	4.8806	0.4787	0.0000	0.0000	0.0000	0.0000	0.0000	302.2723	19.3572	8.6390	6.3354	21.1975	20.3676	4.7128	0.8369	5.7651	0.6543	0.0000	0.0000	0.0000	0.0000	0.0377	4.2491	0.0222	6.4221
3	400.0000	600.0000	5.9920	0.0000	3.1228	2.5866	0.1378	0.1449	37.0576	46.8827	9.6964	59.7600	38.3052	13.0884	0.8417	7.2922	0.7706	0.0000	0.0000	0.0000	0.0000	0.1185	44.4095	70.3418	86.3191	16.0760	111.3506	72.1554	26.3158	0.8400	10.0933	0.8574	0.0000	0.0000	0.0000	0.0000	0.0000	81.5791	11.9169	6.1092	10.5102	13.3916	15.8895	1.2848	0.8435	4.1669	0.6897	0.0000	0.0000	0.0000	0.0000	0.2099	9.5398	59.9859	4.5978	5.0871	60.1618	60.2012	2.6288	0.7960	4.3700	0.4659	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	41.3524	5.9563	10.2936	41.7791	42.6143	1.7796	0.8879	5.4920	0.6360	0.0000	0.0000	0.0000	0.0000	1.1534	8.6382	0.0025	4.0990
4	600.0000	800.0000	0.8880	0.0000	0.5694	0.3133	0.0000	0.0054	64.9035	11.7510	64.4497	65.9587	91.4670	7.3431	0.8087	2.7583	0.6446	0.0000	0.0000	0.0000	0.0000	0.0000	64.1339	100.0000	15.0124	100.4872	101.1206	141.7663	14.8589	0.7960	1.8577	0.7071	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	28.6262	24.6913	7.5505	37.8037	29.6052	6.1452	0.8316	4.3595	0.5333	0.0000	0.0000	0.0000	0.0000	0.0000	24.2415	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.2269	23.0406	6.4255	30.0090	20.2722	2.5266	0.8217	4.8165	0.5222	0.0000	0.0000	0.0000	0.0000	0.0008	22.3748	0.0014	1.5921
5	800.0000	1000.0000	0.1523	0.0000	0.0000	0.0769	0.0739	0.0015	61.4586	16.5765	10.8669	63.6548	62.4119	10.1668	0.9396	3.7344	0.6908	0.0000	0.0000	0.0000	0.0000	0.0000	15.6143	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	74.6476	31.4422	8.4478	80.9992	75.1241	6.2482	0.8691	5.5960	1.3597	0.0000	0.0000	0.0000	0.0000	0.0000	30.8981	100.0000	13.4243	14.4788	100.8970	101.0427	14.3371	1.0147	1.7572	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	41.7752	6.8443	7.8653	42.3321	42.5092	5.4265	0.8474	5.7842	0.4426	0.0000	0.0000	0.0000	0.0000	0.0000	1.8191	0.0000	0.3691
6	1000.0000	2000.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0004	48.5304	47.8739	44.5299	68.1697	65.8643	47.7690	0.7960	3.0202	0.5191	0.0000	0.0000	0.0000	0.0000	0.0000	34.4865	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	48.5304	47.8739	44.5299	68.1697	65.8643	47.7690	0.7960	3.0202	0.5191	0.0000	0.0000	0.0000	0.0000	0.0000	34.4865	0.0000	0.0453
