Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100EE	WR4000N2100EE
1	0.0000	200.0000	681.2327	0.0000	251.2420	419.6580	-0.9454	11.2781	4.2620	5.8967	5.6776	7.2757	7.0993	1.2943	0.8572	5.1776	0.8475	0.0000	0.0000	0.0000	0.0000	0.7178	2.1869	10.8774	6.1169	7.9559	12.4793	13.4764	3.1006	0.8570	5.1014	0.9012	0.0000	0.0000	0.0000	0.0000	1.7706	5.5770	1.0167	6.2342	6.1155	6.3165	6.1995	0.5318	0.8545	5.1179	0.8076	0.0000	0.0000	0.0000	0.0000	0.1404	3.3257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.9392	6.5672	7.4180	10.3034	10.8654	1.6085	0.8590	5.1626	0.7017	0.0000	0.0000	0.0000	0.0000	1.1114	4.9875	0.2747	0.3336
2	200.0000	400.0000	377.4870	0.0000	86.5516	260.8482	21.0729	9.0143	6.2741	13.3649	13.4210	14.7643	14.8151	8.9591	0.8407	4.7596	0.7583	0.0000	0.0000	0.0000	0.0000	0.6090	11.5789	20.4578	20.1308	15.7262	28.7014	25.8038	6.7411	0.8479	5.0679	0.8089	0.0000	0.0000	0.0000	0.0000	2.0102	18.1306	1.2883	8.0020	8.1178	8.1050	8.2194	0.6762	0.8409	4.8012	0.7486	0.0000	0.0000	0.0000	0.0000	0.2433	6.5175	72.8184	124.5803	87.5174	144.3009	113.8499	124.5419	0.8039	2.8902	0.6675	0.0000	0.0000	0.0000	0.0000	0.1522	69.5539	8.9390	6.7907	7.9227	11.2259	11.9447	0.7406	0.8528	4.9645	0.7620	0.0000	0.0000	0.0000	0.0000	0.1506	6.1688	0.1431	1.8091
3	400.0000	600.0000	69.7932	0.0000	27.8630	39.5273	0.4669	1.9360	11.5600	5.6205	4.5431	12.8539	12.4207	1.5577	0.8382	4.0505	0.6974	0.0000	0.0000	0.0000	0.0000	0.2696	3.4617	28.5735	8.9185	5.3423	29.9330	29.0686	4.1289	0.8293	3.2558	0.6429	0.0000	0.0000	0.0000	0.0000	1.2741	7.6471	3.1976	7.6560	8.2309	8.2969	8.8302	0.5424	0.8434	4.5650	0.7345	0.0000	0.0000	0.0000	0.0000	0.4405	6.8152	36.8356	13.3376	12.6655	39.1759	38.9522	11.8372	0.8696	4.9940	1.0086	0.0000	0.0000	0.0000	0.0000	0.0000	6.8022	14.8595	9.1461	11.9610	17.4486	19.0753	1.3461	0.8512	4.7574	0.6496	0.0000	0.0000	0.0000	0.0000	0.3745	10.9729	0.0373	3.2720
4	600.0000	800.0000	19.5419	0.0000	8.3727	9.9792	0.1133	1.0767	20.6556	16.0535	17.1824	26.1605	26.8680	14.7453	0.8339	5.4189	0.6536	0.0000	0.0000	0.0000	0.0000	0.8386	10.1385	47.5711	35.1535	37.6866	59.1505	60.6901	34.5107	0.8319	6.6141	0.5866	0.0000	0.0000	0.0000	0.0000	4.2400	21.4766	6.0295	7.2707	4.8254	9.4455	7.7227	0.1281	0.8362	4.5029	0.7122	0.0000	0.0000	0.0000	0.0000	2.5960	4.9624	67.8733	8.9698	10.9675	68.4634	68.7537	7.9594	0.8023	4.9616	0.4080	0.0000	0.0000	0.0000	0.0000	0.0000	5.7300	22.9753	10.0132	5.1040	25.0625	23.5354	1.8521	0.8313	4.6630	0.6564	0.0000	0.0000	0.0000	0.0000	0.0974	8.7580	0.0131	3.6041
5	800.0000	1000.0000	6.5046	0.0000	2.3647	3.9493	0.0000	0.1906	34.7853	7.7235	21.5734	35.6324	40.9320	4.8095	0.8077	6.8477	0.5655	0.0000	0.0000	0.0000	0.0000	10.4248	17.0075	94.1820	17.5110	36.8351	95.7961	101.1290	14.4450	0.7615	10.1409	0.5305	0.0000	0.0000	0.0000	0.0000	21.7719	24.0768	9.7675	10.0710	17.1863	14.0296	19.7680	2.9578	0.8333	4.9374	0.5940	0.0000	0.0000	0.0000	0.0000	5.1122	15.3775	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	54.0305	6.6282	11.5470	54.4355	55.2506	9.9747	0.8520	5.5722	0.4091	0.0000	0.0000	0.0000	0.0000	0.1979	3.0032	0.0032	3.2060
6	1000.0000	2000.0000	1.3665	0.0000	0.0000	1.2218	0.1049	0.0398	15.3874	77.6694	11.9681	79.1789	19.4938	2.9982	0.8325	4.1356	0.5736	0.0000	0.0000	0.0000	0.0000	47.7700	61.0749	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.8876	28.7425	7.7079	32.8412	17.6586	2.2716	0.8227	4.3381	0.5985	0.0000	0.0000	0.0000	0.0000	11.2855	26.0501	76.4138	15.8358	71.8795	78.0374	104.9082	15.7046	0.9502	1.7869	0.2087	0.0000	0.0000	0.0000	0.0000	0.0000	70.4825	26.1803	6.7146	8.1637	27.0276	27.4236	6.3184	0.8230	4.1091	0.7711	0.0000	0.0000	0.0000	0.0000	0.4808	3.7296	0.0094	4.4835
7	2000.0000	4000.0000	0.0015	0.0000	0.0000	0.0000	0.0000	0.0015	88.3396	11.2467	11.4400	89.0527	89.0773	9.8249	0.8920	5.9060	0.4205	0.0000	0.0000	0.0000	0.0000	0.0000	5.8727	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	88.3396	11.2467	11.4400	89.0527	89.0773	9.8249	0.8920	5.9060	0.4205	0.0000	0.0000	0.0000	0.0000	0.0000	5.8727	0.0032	0.0160
