Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	-3.1400	-3.0144	1.3585	0.0000	0.0000	1.1047	0.1644	0.0894	18.6773	3.3766	5.0146	18.9801	19.3388	4.7629	0.4137	1.5134	0.0000	0.0000	0.0000	0.0000
2	-3.0144	-2.8888	1.6071	0.0000	0.0000	1.2916	0.1738	0.1417	15.2826	2.3428	3.2707	15.4611	15.6287	3.0103	0.4099	1.2116	0.0000	0.0000	0.0000	0.0000
3	-2.8888	-2.7632	3.0035	0.0000	0.0000	1.8018	0.0206	1.1811	34.5268	0.0000	89.1627	34.5268	95.6142	34.3306	33.5750	34.7847	33.2946	33.2946	33.2946	33.2946
4	-2.7632	-2.6376	2.3927	0.0000	0.0000	1.1379	0.1313	1.1235	43.0722	0.0000	111.2403	43.0722	119.2879	42.0114	42.0434	43.0664	41.7944	41.7944	41.7944	41.7944
5	-2.6376	-2.5120	2.1921	0.0000	0.0000	0.8752	0.2613	1.0556	46.6099	0.0000	121.7381	46.6099	130.3559	47.4710	45.8416	46.2749	45.6176	45.6176	45.6176	45.6176
6	-2.5120	-2.3864	2.3982	0.0000	0.0000	1.1163	0.2482	1.0337	43.0951	0.0000	113.2509	43.0951	121.1732	47.8426	41.9326	42.7050	41.6977	41.6977	41.6977	41.6977
7	-2.3864	-2.2608	3.3939	0.0000	0.0000	1.1231	0.1348	2.1360	42.2927	0.0000	157.1870	42.2927	162.7773	61.3584	59.0994	59.6606	58.9296	58.9296	58.9296	58.9296
8	-2.2608	-2.1352	1.5518	0.0000	0.0000	1.3339	0.1088	0.1091	15.4031	6.9820	6.6037	16.9116	16.7590	6.7739	0.4250	1.6379	0.0000	0.0000	0.0000	0.0000
9	-2.1352	-2.0096	2.6936	0.0000	0.0000	1.5304	0.1461	1.0172	38.2890	0.0000	98.8453	38.2890	106.0021	37.7408	37.3798	37.8917	37.1248	37.1248	37.1248	37.1248
10	-2.0096	-1.8840	3.4104	0.0000	0.0000	1.0558	0.2478	2.1067	42.0043	0.0000	156.6522	42.0043	162.1860	61.8619	58.8159	59.1338	58.6449	58.6449	58.6449	58.6449
11	-1.8840	-1.7584	1.5899	0.0000	0.0000	1.4266	0.1405	0.0228	16.1964	4.8407	8.6037	16.9043	18.3397	8.3991	0.4028	1.8213	0.0000	0.0000	0.0000	0.0000
12	-1.7584	-1.6328	4.6386	0.0000	0.0000	1.4824	0.1389	3.0173	37.7251	0.0000	171.9095	37.7251	176.0002	65.9764	64.8225	65.3193	64.6750	64.6750	64.6750	64.6750
13	-1.6328	-1.5072	2.8010	0.0000	0.0000	1.5616	0.2116	1.0278	36.8892	0.0000	95.8502	36.8892	102.7038	38.1860	35.9662	36.5649	35.7020	35.7020	35.7020	35.7020
14	-1.5072	-1.3816	3.1043	0.0000	0.0000	0.8591	0.2169	2.0284	46.2332	0.0000	171.0963	46.2332	177.2328	65.3984	64.5781	64.9896	64.4263	64.4263	64.4263	64.4263
