Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	0.0000	2.0000	33.0000	34.0000	0.0000	0.0000	0.0000	33.0000	17.4078	0.0000	264.5751	17.4078	265.1472	100.0000	100.0000	100.0000	100.0000	100.0000	100.0000	100.0000
5	8.0000	10.0000	0.1364	0.0000	0.0000	0.1361	0.0000	0.0003	72.8799	9.7001	8.2069	73.5226	73.3406	9.7001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	10.0000	12.0000	1.0631	0.0000	0.0000	0.0269	0.0000	1.0361	94.1792	0.0000	249.0624	94.1792	266.2740	94.5346	94.0773	94.0689	94.0689	94.0689	94.0689	94.0689
7	12.0000	14.0000	0.0276	0.0000	0.0000	0.0179	0.0094	0.0003	63.3036	17.1654	7.8491	65.5897	63.7884	17.1638	0.2388	0.0000	0.0000	0.0000	0.0000	0.0000
8	14.0000	16.0000	0.0768	0.0000	0.0000	0.0753	0.0000	0.0015	28.3695	47.6182	24.9308	55.4285	37.7674	47.6181	0.1131	0.0000	0.0000	0.0000	0.0000	0.0000
9	16.0000	18.0000	0.2980	0.0000	0.0000	0.2315	0.0559	0.0106	15.7755	51.3825	34.2865	53.7497	37.7416	51.3825	0.0339	0.0000	0.0000	0.0000	0.0000	0.0000
10	18.0000	20.0000	0.5400	0.0000	0.0000	0.4287	0.0760	0.0353	13.1731	39.7094	29.5204	41.8374	32.3262	39.7094	0.0441	0.0000	0.0000	0.0000	0.0000	0.0000
11	20.0000	22.0000	1.0515	0.0000	0.0000	0.8994	0.1409	0.0112	9.5179	38.7381	26.0145	39.8902	27.7010	38.7380	0.0714	0.0000	0.0000	0.0000	0.0000	0.0000
12	22.0000	24.0000	1.6267	0.0000	0.0000	1.3929	0.2123	0.0216	8.4043	47.7932	29.4740	48.5265	30.6488	47.7931	0.0625	0.0000	0.0000	0.0000	0.0000	0.0000
13	24.0000	26.0000	2.1167	0.0000	-0.6239	2.4437	0.2770	0.0199	31.1296	36.9398	30.2929	48.3074	43.4363	36.9397	0.0755	0.0000	0.0000	0.0000	0.0000	0.0000
14	26.0000	28.0000	5.3054	0.0000	0.7354	3.7512	0.6115	0.2074	15.0291	20.8293	21.3293	25.6853	26.0924	21.3292	0.0588	0.0000	0.0000	0.0000	0.0000	0.0000
15	28.0000	30.0000	4.8867	0.0000	0.0000	4.2622	0.4380	0.1866	6.7560	14.6239	14.8464	16.1091	16.3114	14.8463	0.0676	0.0000	0.0000	0.0000	0.0000	0.0000
16	30.0000	32.0000	6.4920	0.0000	0.8157	4.8782	0.6290	0.1690	13.7370	11.2763	11.3703	17.7725	17.8323	11.3702	0.0507	0.0000	0.0000	0.0000	0.0000	0.0000
17	32.0000	34.0000	6.4012	0.0000	0.0000	5.2040	0.9682	0.2291	6.2381	10.4867	9.1969	12.2018	11.1129	10.4866	0.0498	0.0000	0.0000	0.0000	0.0000	0.0000
18	34.0000	36.0000	6.6176	0.0000	0.0000	5.6097	0.7370	0.2710	6.3205	13.5968	9.2886	14.9941	11.2351	13.5967	0.0573	0.0000	0.0000	0.0000	0.0000	0.0000
19	36.0000	38.0000	7.1436	0.0000	0.0000	5.8598	1.0456	0.2383	20.1400	20.0388	12.2103	28.4108	23.5524	20.0386	0.0777	0.0000	0.0000	0.0000	0.0000	0.0000
20	38.0000	40.0000	8.2344	0.0000	0.0000	6.7601	1.1748	0.2995	6.0482	25.7781	16.4171	26.4781	17.4958	25.7780	0.0611	0.0000	0.0000	0.0000	0.0000	0.0000
21	40.0000	42.0000	10.0778	0.0000	0.1182	8.3276	1.2848	0.3473	18.7471	25.9837	20.0287	32.0407	27.4336	25.9836	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000
22	42.0000	44.0000	13.3129	0.0000	1.4576	9.9897	1.6390	0.2266	12.2362	19.1031	20.0238	22.6860	23.4665	20.0237	0.0557	0.0000	0.0000	0.0000	0.0000	0.0000
23	44.0000	46.0000	14.4200	0.0000	0.0000	11.4709	2.6006	0.3485	5.9513	5.1120	15.3104	7.8454	16.4264	15.3103	0.0691	0.0000	0.0000	0.0000	0.0000	0.0000
24	46.0000	48.0000	13.5307	0.0000	0.1081	10.9818	1.7877	0.6531	22.7255	0.0633	12.4436	22.7256	25.9093	12.4435	0.0633	0.0000	0.0000	0.0000	0.0000	0.0000
25	48.0000	50.0000	12.2591	0.0000	0.0000	10.1261	1.5621	0.5709	9.0781	9.7684	26.7345	13.3354	28.2337	26.7344	0.0499	0.0000	0.0000	0.0000	0.0000	0.0000
26	50.0000	52.0000	9.7869	0.0000	0.0000	7.6917	1.5069	0.5883	8.4777	30.9497	40.3410	32.0898	41.2222	40.3409	0.0573	0.0000	0.0000	0.0000	0.0000	0.0000
27	52.0000	54.0000	6.8046	0.0000	0.0000	5.5751	1.0194	0.2101	9.3954	58.0286	50.9862	58.7843	51.8447	58.0286	0.0429	0.0000	0.0000	0.0000	0.0000	0.0000
28	54.0000	56.0000	1.0616	0.0000	-2.0451	2.4778	0.3475	0.2815	196.6303	69.2953	54.8146	208.4834	204.1277	69.2950	0.1986	0.0000	0.0000	0.0000	0.0000	0.0000
29	56.0000	58.0000	1.8292	0.0000	0.0000	1.6040	0.2622	-0.0371	17.2059	122.6196	63.3042	123.8209	65.6008	122.6196	0.1046	0.0000	0.0000	0.0000	0.0000	0.0000
30	58.0000	60.0000	0.8841	0.0000	0.0000	0.6742	0.1970	0.0129	25.5224	150.8592	65.9444	153.0029	70.7111	150.8591	0.0902	0.0000	0.0000	0.0000	0.0000	0.0000
31	60.0000	62.0000	0.6962	0.0000	0.0000	0.4558	0.1377	0.1027	29.3074	171.3769	67.3488	173.8648	73.4492	171.3769	0.0459	0.0000	0.0000	0.0000	0.0000	0.0000
32	62.0000	64.0000	0.3294	0.0000	0.0000	0.3280	0.0000	0.0014	44.6246	188.0158	68.3993	193.2389	81.6689	188.0158	0.0756	0.0000	0.0000	0.0000	0.0000	0.0000
33	64.0000	66.0000	0.0005	0.0000	0.0000	0.0000	0.0000	0.0005	70.7107	199.1074	69.2702	211.2907	98.9867	199.1074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
35	68.0000	70.0000	0.2882	0.0000	0.0000	0.0000	0.2882	0.0000	100.0000	208.2123	70.4461	230.9813	122.3219	208.2123	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
40	78.0000	80.0000	23.0000	17.0000	0.0000	0.0000	0.0000	23.0000	20.8514	0.0000	264.5751	20.8514	265.3955	100.0000	100.0000	100.0000	100.0000	100.0000	100.0000	100.0000
