Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
3	200.0000	300.0000	4.6717	0.0000	0.0000	1.3225	1.3064	2.0428	31.2483	0.0000	115.5442	31.2483	119.6952	47.7407	43.0421	43.4462	42.8109	42.8109	42.8109	42.8109
4	300.0000	400.0000	27.7488	0.0000	0.0000	12.5020	3.0431	12.2037	12.8149	0.0000	115.0221	12.8149	115.7338	43.8064	43.4788	44.0468	43.2451	43.2451	43.2451	43.2451
5	400.0000	500.0000	34.7301	0.0000	-0.3913	19.5382	2.0671	13.5161	10.7921	0.0000	99.4338	10.7921	100.0177	37.3144	37.6911	38.3354	37.4315	37.4315	37.4315	37.4315
6	500.0000	600.0000	32.3891	0.0000	0.0000	15.6288	1.3529	15.4074	12.2325	0.0000	123.4028	12.2325	124.0076	47.5012	46.5341	47.1943	46.3119	46.3119	46.3119	46.3119
7	600.0000	700.0000	19.1086	0.0000	0.0000	7.0020	0.7480	11.3585	17.6379	0.0000	152.9914	17.6379	154.0048	58.4476	57.7421	58.3164	57.5658	57.5658	57.5658	57.5658
8	700.0000	800.0000	7.6510	0.0000	0.0000	3.1355	0.1037	4.4118	26.7038	0.0000	138.6310	26.7038	141.1794	52.0964	52.4804	53.0778	52.2807	52.2807	52.2807	52.2807
9	800.0000	900.0000	3.0847	0.0000	0.0000	1.7738	0.1303	1.1806	33.9401	0.0000	86.8655	33.9401	93.2607	33.8497	32.6996	33.5701	32.4176	32.4176	32.4176	32.4176
10	900.0000	1000.0000	1.2094	0.0000	0.0000	1.1183	0.0000	0.0910	20.3566	1.4699	4.9958	20.4096	20.9606	4.7746	0.3906	1.4171	0.0000	0.0000	0.0000	0.0000
11	1000.0000	1100.0000	2.5505	0.0000	0.0000	0.5040	0.0000	2.0465	55.7586	0.0000	208.1432	55.7586	215.4823	79.8675	78.5038	78.6502	78.4157	78.4157	78.4157	78.4157
12	1100.0000	1200.0000	0.3412	0.0000	0.0000	0.2654	0.0000	0.0758	35.9956	9.7781	8.0924	37.3000	36.8940	9.7029	0.4167	1.1363	0.0000	0.0000	0.0000	0.0000
13	1200.0000	1300.0000	0.1617	0.0000	0.0000	0.0825	0.0269	0.0523	48.4610	2.5949	4.8367	48.5305	48.7018	4.5806	0.4398	1.4895	0.0000	0.0000	0.0000	0.0000
14	1300.0000	1400.0000	0.1914	0.0000	0.0000	0.1707	0.0000	0.0207	38.8476	2.1587	8.5349	38.9075	39.7741	8.4317	0.4111	1.2572	0.0000	0.0000	0.0000	0.0000
15	1400.0000	1500.0000	0.0530	0.0000	0.0000	0.0098	0.0000	0.0432	76.1455	9.7457	11.8868	76.7666	77.0677	11.8419	0.3983	0.9525	0.0000	0.0000	0.0000	0.0000
16	1500.0000	1600.0000	0.0074	0.0000	0.0000	0.0000	0.0000	0.0074	26.7805	3.5201	5.2605	27.0108	27.2923	5.1503	0.4036	0.9924	0.0000	0.0000	0.0000	0.0000
17	1600.0000	1700.0000	0.0682	0.0000	0.0000	0.0000	0.0000	0.0682	93.8131	20.8700	19.4480	96.1065	95.8077	20.8517	0.3985	0.7787	0.0000	0.0000	0.0000	0.0000
18	1700.0000	1800.0000	0.0161	0.0000	0.0000	0.0136	0.0000	0.0025	84.7598	23.6473	15.8383	87.9967	86.2269	23.6148	0.3993	1.1735	0.0000	0.0000	0.0000	0.0000
19	1800.0000	1900.0000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0026	31.7825	2.3199	2.4648	31.8670	31.8779	2.2304	0.4047	0.9677	0.0000	0.0000	0.0000	0.0000
