Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	-3.1400	-3.0144	4.5496	0.0000	0.0000	1.2901	0.1774	3.0822	38.4955	0.0000	174.9271	38.4955	179.1128	66.5655	66.0833	66.4044	65.9393	65.9393	65.9393	65.9393
2	-3.0144	-2.8888	2.2983	0.0000	0.0000	1.0578	0.1411	1.0994	44.7261	0.0000	117.9447	44.7261	126.1403	49.6635	43.7434	44.2568	43.5096	43.5096	43.5096	43.5096
3	-2.8888	-2.7632	2.5448	0.0000	0.0000	1.3928	0.1431	1.0089	40.5328	0.0000	104.0595	40.5328	111.6749	38.6569	39.5422	39.9230	39.2956	39.2956	39.2956	39.2956
4	-2.7632	-2.6376	2.9361	0.0000	0.0000	1.5120	0.4035	1.0206	35.3006	0.0000	92.2476	35.3006	98.7713	38.3083	34.3301	34.9809	34.0583	34.0583	34.0583	34.0583
5	-2.6376	-2.5120	2.5949	0.0000	0.0000	1.3976	0.1800	1.0173	39.7781	0.0000	102.7469	39.7781	110.1782	39.2802	38.7963	39.6056	38.5365	38.5365	38.5365	38.5365
6	-2.5120	-2.3864	2.3601	0.0000	0.0000	1.1953	0.0802	1.0847	43.5215	0.0000	113.1051	43.5215	121.1895	43.7904	42.6117	43.3406	42.3704	42.3704	42.3704	42.3704
7	-2.3864	-2.2608	2.1818	0.0000	0.0000	1.0493	0.1677	0.9648	46.9004	0.0000	123.8615	46.9004	132.4437	51.3608	46.0581	46.6889	45.8327	45.8327	45.8327	45.8327
8	-2.2608	-2.1352	1.1802	0.0000	0.0000	0.9082	0.2162	0.0558	19.5838	1.7670	2.0989	19.6634	19.6960	1.5965	0.4074	1.3002	0.0000	0.0000	0.0000	0.0000
9	-2.1352	-2.0096	1.5497	0.0000	0.0000	1.1583	0.4150	-0.0237	17.1789	6.8534	4.3564	18.4955	17.7226	6.6765	0.4186	1.4895	0.0000	0.0000	0.0000	0.0000
10	-2.0096	-1.8840	3.3060	0.0000	0.0000	1.1594	0.1178	2.0288	43.2630	0.0000	161.5381	43.2630	167.2311	63.3999	60.6609	61.2860	60.4965	60.4965	60.4965	60.4965
