Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	50.0000	70.0000	19.6135	0.0000	0.0000	8.1251	3.2490	8.2394	14.8699	0.0000	108.5615	14.8699	109.5752	41.2733	41.0363	41.7540	40.7883	40.7883	40.7883	40.7883
2	70.0000	90.0000	24.8566	0.0000	0.0000	11.6441	2.0972	11.1153	13.6861	0.0000	118.2782	13.6861	119.0674	46.1699	44.4885	45.2244	44.2538	44.2538	44.2538	44.2538
3	90.0000	110.0000	17.1433	0.0000	-0.3913	9.5093	0.8222	7.2031	16.0864	0.0000	108.7956	16.0864	109.9784	41.6314	41.0786	41.7940	40.8323	40.8323	40.8323	40.8323
4	110.0000	130.0000	16.4130	0.0000	0.0000	7.0754	0.8688	8.4689	17.6075	0.0000	129.4506	17.6075	130.6426	48.9198	48.9558	49.6449	48.7417	48.7417	48.7417	48.7417
5	130.0000	150.0000	10.9746	0.0000	0.0000	6.2491	0.5687	4.1568	18.8603	0.0000	97.0651	18.8603	98.8805	36.9917	36.7069	37.3110	36.4477	36.4477	36.4477	36.4477
6	150.0000	170.0000	7.9996	0.0000	0.0000	4.5690	0.3314	3.0991	22.3543	0.0000	99.4501	22.3543	101.9316	36.9600	37.7554	38.3834	37.5018	37.5018	37.5018	37.5018
7	170.0000	190.0000	5.7219	0.0000	0.0000	3.3770	0.1801	2.1649	25.5897	0.0000	93.5839	25.5897	97.0195	36.7668	35.2193	35.7610	34.9532	34.9532	34.9532	34.9532
8	190.0000	210.0000	9.9354	0.0000	0.0000	2.5964	0.2681	7.0708	26.8589	0.0000	186.8918	26.8589	188.8119	71.2720	70.5774	70.7941	70.4555	70.4555	70.4555	70.4555
9	210.0000	230.0000	4.7382	0.0000	0.0000	2.5160	0.0664	2.1558	30.6864	0.0000	112.5072	30.6864	116.6170	43.4349	42.4441	42.9302	42.2101	42.2101	42.2101	42.2101
10	230.0000	250.0000	2.2712	0.0000	0.0000	1.1405	0.1140	1.0166	45.1950	0.0000	118.7248	45.1950	127.0360	48.7726	44.2563	44.7606	44.0303	44.0303	44.0303	44.0303
11	250.0000	270.0000	2.4134	0.0000	0.0000	1.4082	0.0361	0.9690	42.7230	0.0000	111.2542	42.7230	119.1754	44.7813	41.6730	42.0449	41.4359	41.4359	41.4359	41.4359
12	270.0000	290.0000	1.8258	0.0000	0.0000	0.6506	0.1246	1.0507	55.7464	0.0000	145.8321	55.7464	156.1238	56.5948	54.9491	55.1845	54.7706	54.7706	54.7706	54.7706
13	290.0000	310.0000	1.6105	0.0000	0.0000	0.5943	0.0000	1.0162	63.0767	0.0000	164.9466	63.0767	176.5958	63.2634	62.2470	62.5138	62.0936	62.0936	62.0936	62.0936
14	310.0000	330.0000	1.7978	0.0000	0.0000	0.7053	0.0279	1.0645	56.4932	0.0000	149.3598	56.4932	159.6866	60.5061	55.8056	56.1884	55.6236	55.6236	55.6236	55.6236
15	330.0000	350.0000	0.4878	0.0000	0.0000	0.4120	0.0000	0.0758	36.0342	21.3787	25.7877	41.8988	44.3111	25.7674	0.3977	0.9423	0.0000	0.0000	0.0000	0.0000
16	350.0000	370.0000	1.4635	0.0000	0.0000	0.4013	0.0000	1.0622	69.0790	0.0000	181.7580	69.0790	194.4425	70.3955	68.4557	68.7016	68.3271	68.3271	68.3271	68.3271
17	370.0000	390.0000	0.5523	0.0000	0.0000	0.5279	0.0000	0.0243	25.6813	5.0858	8.8919	26.1800	27.1771	8.8358	0.3977	0.9150	0.0000	0.0000	0.0000	0.0000
18	390.0000	410.0000	0.3352	0.0000	0.0000	0.3096	0.0000	0.0255	31.4090	3.8645	7.2645	31.6459	32.2382	7.1626	0.4131	1.1395	0.0000	0.0000	0.0000	0.0000
19	410.0000	430.0000	0.2451	0.0000	0.0000	0.2156	0.0000	0.0295	41.2549	26.2379	32.4069	48.8916	52.4612	32.3879	0.3978	1.0352	0.0000	0.0000	0.0000	0.0000
20	430.0000	450.0000	1.0387	0.0000	0.0000	0.0173	0.0000	1.0214	96.4245	0.0000	254.6855	96.4245	272.3277	96.1587	96.2868	96.3017	96.2718	96.2718	96.2718	96.2718
21	450.0000	470.0000	0.2068	0.0000	0.0000	0.1416	0.0000	0.0652	40.5885	3.7999	7.4675	40.7660	41.2697	7.0020	0.4246	2.5603	0.0000	0.0000	0.0000	0.0000
22	470.0000	490.0000	0.2780	0.0000	0.0000	0.2586	0.0000	0.0194	38.2002	3.0328	6.5091	38.3204	38.7508	5.7594	0.3316	3.0146	0.0000	0.0000	0.0000	0.0000
23	490.0000	500.0000	2.0613	0.0000	0.0000	0.6228	0.0240	1.4145	49.4335	0.0000	128.8503	49.4335	138.0075	49.0909	48.7200	49.0349	48.5140	48.5140	48.5140	48.5140
