Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
1	800.0000	1000.0000	39.0138	0.0000	4.9268	29.0892	3.6520	1.3458	44.3056	5.5599	3.3263	44.6531	44.4303
2	1000.0000	1200.0000	10.8139	0.0000	3.4531	9.7928	-3.0266	0.5947	49.8757	18.5308	18.6717	53.2069	53.2562
3	1200.0000	1500.0000	5.4912	0.0000	2.4072	3.9873	-1.2865	0.3833	50.5269	18.6188	32.1346	53.8482	59.8799
4	1500.0000	1800.0000	1.0779	0.0000	0.0877	0.7200	0.2130	0.0573	21.6301	15.6291	7.4065	26.6858	22.8630
5	1800.0000	8000.0000	0.8450	0.0000	0.0000	0.4409	0.2205	0.1837	26.3771	4.1448	6.0343	26.7008	27.0585
