Bin,BinLow,BinHigh,MC_Total,Data,DYJets,TT,Nonprompt,Others,Stat_pct,SystUp_pct,SystDn_pct,TotalUp_pct,TotalDn_pct
2,200.0000,400.0000,72.1171,0.0000,13.4687,56.6029,0,2.0454,9.9282,2.8756,1.8508,10.3362,10.0992
3,400.0000,600.0000,69.7704,0.0000,14.9290,53.4287,0,1.4127,7.9375,2.2360,1.8870,8.2464,8.1587
4,600.0000,800.0000,21.1509,0.0000,4.0786,16.4119,0,0.6603,16.1191,3.3383,3.2828,16.4612,16.4500
5,800.0000,1000.0000,4.5510,0.0000,0.2502,3.9039,0,0.3969,12.3882,4.4595,4.1849,13.1664,13.0760
6,1000.0000,2000.0000,0.8673,0.0000,-0.1619,0.7814,0,0.2478,36.3389,4.5394,13.1397,36.6213,38.6415
