Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
2	-2.4000	-2.3000	3.2975	0.0000	0.8515	2.4304	0.0000	0.0156	27.6637	3.8939	4.0609	27.9365	27.9602	1.5602	0.8431	2.8081	0.0000	0.0000	0.0000	0.0000	0.1170	2.8470
3	-2.3000	-2.2000	2.1467	0.0000	0.0000	1.8949	0.0421	0.2096	13.7377	4.8744	63.8174	14.5768	65.2793	5.7703	0.8653	3.9236	0.0000	0.0000	0.0000	0.0000	1.4264	63.4171
4	-2.2000	-2.1000	5.3914	0.0000	2.5257	2.8165	0.0000	0.0491	46.5019	6.5481	46.7771	46.9606	65.9585	13.7709	0.8266	2.7757	0.0000	0.0000	0.0000	0.0000	0.1761	44.6121
5	-2.1000	-2.0000	4.8255	0.0000	1.5905	2.8555	0.0273	0.3522	33.7654	60.1368	7.2968	68.9676	34.5448	5.5867	0.8438	2.9371	0.0000	0.0000	0.0000	0.0000	48.5352	35.1419
6	-2.0000	-1.9000	8.6736	0.0000	5.1345	3.4543	0.0000	0.0847	32.2657	20.6913	13.7646	38.3302	35.0790	2.9532	0.8290	4.9328	0.0000	0.0000	0.0000	0.0000	0.3253	19.8592
7	-1.9000	-1.8000	4.5571	0.0000	-0.0482	4.2100	0.1389	0.2565	36.0669	2.3490	18.9788	36.1433	40.7555	1.4176	0.8535	2.1885	0.0000	0.0000	0.0000	0.0000	3.4631	18.4614
8	-1.8000	-1.7000	3.6983	0.0000	-0.0629	3.5532	0.0449	0.1632	55.9279	10.3356	8.4904	56.8749	56.5686	4.2108	0.7683	7.7873	0.0000	0.0000	0.0000	0.0000	2.3689	4.7171
9	-1.7000	-1.6000	4.9849	0.0000	0.8947	3.8606	0.0178	0.2119	19.6083	58.4838	5.8987	61.6834	20.4763	3.9494	0.8576	3.5831	0.0000	0.0000	0.0000	0.0000	41.2378	41.1800
10	-1.6000	-1.5000	6.4164	0.0000	1.3810	4.6807	0.0279	0.3268	66.3284	7.0376	37.4400	66.7007	76.1657	5.3841	0.8759	3.7245	0.0000	0.0000	0.0000	0.0000	0.7897	36.8497
11	-1.5000	-1.4000	6.7860	0.0000	1.1347	5.2417	0.1751	0.2345	53.6962	19.9945	16.4080	57.2980	56.1472	19.6621	0.8263	3.1742	0.0000	0.0000	0.0000	0.0000	2.1460	14.4155
