Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	0.0000	50.0000	0.0021	0.0000	0.0000	0.0000	0.0000	0.0021	74.2344	32.8110	25.8745	81.1622	78.6144	32.7910	0.4285	1.0624	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	50.0000	100.0000	0.0062	0.0000	0.0000	0.0000	0.0000	0.0062	41.2274	8.0013	9.1781	41.9966	42.2367	9.0912	0.4087	1.1918	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	100.0000	150.0000	0.8564	0.0000	0.0729	0.0247	0.0625	0.6963	24.4166	3.2494	3.1824	24.6318	24.6231	2.6593	0.4587	1.8099	0.0000	0.0000	0.0000	0.0000	0.0060	0.0201
4	150.0000	200.0000	47.4673	0.0000	24.0038	1.4178	0.9297	21.1160	16.5430	0.0000	123.0169	16.5430	124.1243	43.0544	40.2940	41.9256	40.0275	40.0275	40.0275	40.0275	41.3267	42.2068
5	200.0000	250.0000	160.7805	0.0000	82.4318	2.7016	3.2277	72.4194	8.9409	0.0000	129.2166	8.9409	129.5255	47.5106	41.9337	42.9694	41.6717	41.6717	41.6717	41.6717	42.1017	46.0019
6	250.0000	300.0000	239.4708	0.0000	119.7813	2.9539	3.0246	113.7111	6.9726	0.0000	134.1725	6.9726	134.3536	45.0388	44.4953	45.3168	44.2643	44.2643	44.2643	44.2643	44.6110	45.9661
7	300.0000	350.0000	262.7237	0.0000	155.5384	1.7920	3.2279	102.1654	6.6748	0.0000	108.5045	6.6748	108.7097	36.7608	35.6747	36.6050	35.3984	35.3984	35.3984	35.3984	35.6832	39.0358
8	350.0000	400.0000	289.2290	0.0000	163.4654	1.1126	2.0403	122.6107	6.4379	0.0000	116.6824	6.4379	116.8599	41.1934	38.6354	39.3062	38.3779	38.3779	38.3779	38.3779	38.6827	38.6319
9	400.0000	450.0000	273.8414	0.0000	155.2367	0.4967	1.2108	116.8972	6.2683	0.0000	118.6691	6.2683	118.8345	40.7471	39.3264	40.0271	39.0737	39.0737	39.0737	39.0737	39.4690	40.1057
10	450.0000	500.0000	259.8837	0.0000	151.6305	0.3090	0.3453	107.5989	6.2531	0.0000	114.6267	6.2531	114.7971	40.4031	37.9698	38.6964	37.7092	37.7092	37.7092	37.7092	37.7307	38.1605
11	500.0000	550.0000	220.1997	0.0000	138.5213	0.0079	0.1935	81.4770	6.7024	0.0000	102.6618	6.7024	102.8803	34.1573	34.3329	34.9653	34.0600	34.0600	34.0600	34.0600	34.0624	34.2172
12	550.0000	600.0000	159.9894	0.0000	95.1125	0.0469	0.0712	64.7588	7.6674	0.0000	113.6572	7.6674	113.9155	38.9584	37.7556	38.2368	37.5025	37.5025	37.5025	37.5025	37.5127	38.4670
13	600.0000	650.0000	70.7579	0.0000	44.2081	0.0648	0.0423	26.4427	11.2911	0.0000	99.1809	11.2911	99.8215	34.9139	32.7769	33.2224	32.5052	32.5052	32.5052	32.5052	32.5318	33.9874
14	650.0000	700.0000	43.3717	0.0000	24.2704	0.0114	0.0000	19.0898	13.7281	0.0000	125.7601	13.7281	126.5071	44.0533	41.7421	42.3928	41.5017	41.5017	41.5017	41.5017	41.5039	41.5115
15	700.0000	750.0000	21.5433	0.0000	14.5867	-0.0045	0.0000	6.9611	19.9758	0.0000	84.7111	19.9758	87.0345	29.9934	28.1573	28.7978	27.8508	27.8508	27.8508	27.8508	27.8510	27.8542
16	750.0000	800.0000	12.1081	0.0000	5.1768	0.0000	0.0000	6.9314	28.7293	0.0000	149.6164	28.7293	152.3497	51.5881	49.7539	50.1427	49.5535	49.5535	49.5535	49.5535	49.5547	49.5591
17	800.0000	850.0000	6.7666	0.0000	1.8879	0.0000	-0.0288	4.9075	41.4527	0.0000	179.0477	41.4527	183.7836	62.3401	59.3622	60.4503	59.1136	59.1136	59.1136	59.1136	59.2235	59.2334
18	850.0000	900.0000	7.8228	0.0000	7.0294	0.0000	0.0000	0.7934	35.9955	7.7245	13.0647	36.8150	38.2931	13.0304	0.3979	0.8583	0.0000	0.0000	0.0000	0.0000	0.0022	0.0104
19	900.0000	950.0000	0.9115	0.0000	-0.3888	0.0000	0.0298	1.2705	179.3876	0.0000	326.2044	179.3876	372.2757	100.3606	109.7417	109.7999	109.7082	109.7082	109.7082	109.7082	109.7414	109.7772
20	950.0000	1000.0000	4.6906	0.0000	2.4391	0.0000	0.0000	2.2515	56.1188	0.0000	129.2974	56.1188	140.9508	45.8239	42.8673	43.2491	42.6384	42.6384	42.6384	42.6384	42.6359	42.6607
